형태소,품사,분류,카운트
쉴세,Verb,7,1
쉽게,Verb,8,1
쉽게,Verb,10,2
쉽고,Verb,8,1
쉽고,Verb,10,1
쉽지,Verb,3,1
쉽지,Verb,5,1
쉽지,Verb,10,1
슈트,Noun,7,1
슈트,Noun,8,1
슈퍼,Noun,1,1
슈퍼,Noun,7,1
슈퍼,Noun,8,1
슈퍼맨,Noun,6,1
슈퍼영웅,Noun,10,1
슈퍼히어로,Noun,7,1
슈퍼히어로,Noun,8,1
슘,Noun,10,1
슝,Noun,9,1
슝슝,Noun,9,1
슝슝,Noun,10,1
스,Noun,1,1
스,Noun,6,1
스,Noun,8,2
스,Noun,9,2
스,Noun,10,5
스러,Adjective,1,2
스러우면서도,Adjective,10,1
스러운,Josa,2,1
스러운,Josa,9,1
스러울수도,Adjective,10,1
스러워요,Adjective,10,1
스러워졌다고,Adjective,10,1
스러웠어요,Adjective,6,1
스러웠었다는,Adjective,8,1
스러웠음,Adjective,7,1
스러웠지만,Adjective,10,1
스럼,Noun,5,1
스럽게,Josa,8,1
스럽게,Josa,10,1
스럽긴,Adjective,8,1
스럽네요,Adjective,6,1
스럽네요,Adjective,7,1
스럽다,Adjective,3,1
스럽다,Adjective,7,2
스럽다는,Adjective,9,1
스럽지,Josa,8,1
스럽지,Josa,10,2
스리,Noun,9,1
스리,Noun,10,2
스릴,Noun,1,1
스릴,Noun,3,2
스릴,Noun,4,1
스릴,Noun,6,1
스릴,Noun,8,2
스릴,Noun,9,2
스릴,Noun,10,11
스므,Noun,7,1
스버,Noun,9,1
스스,Noun,10,1
스스로,Noun,10,1
스웨,Noun,1,2
스웨,Noun,6,1
스웨,Noun,7,1
스웨,Noun,8,1
스웨,Noun,10,2
스칼렛,Noun,1,2
스칼렛,Noun,6,2
스칼렛,Noun,7,1
스칼렛,Noun,8,2
스칼렛,Noun,9,5
스칼렛,Noun,10,15
스칼렛요한슨,Noun,1,1
스칼렛요한슨,Noun,6,1
스칼렛요한슨,Noun,9,2
스칼렛요한슨,Noun,10,2
스케일,Noun,1,4
스케일,Noun,5,1
스케일,Noun,6,9
스케일,Noun,7,4
스케일,Noun,8,16
스케일,Noun,9,15
스케일,Noun,10,41
스켸,Noun,8,1
스크린,Noun,1,1
스크린,Noun,4,1
스크린,Noun,9,1
스크린,Noun,10,1
스타,Noun,9,1
스타,Noun,10,1
스타일,Noun,7,1
스타일,Noun,10,4
스타크,Noun,1,4
스타크,Noun,7,1
스타크,Noun,8,2
스타크,Noun,9,1
스타크,Noun,10,1
스탈,Noun,5,1
스탈,Noun,8,1
스탠,Noun,9,1
스탠리,Noun,9,1
스탭롤,Noun,9,2
스테이크,Noun,10,1
스토,Noun,5,1
스토리,Noun,1,69
스토리,Noun,2,8
스토리,Noun,3,8
스토리,Noun,4,7
스토리,Noun,5,16
스토리,Noun,6,28
스토리,Noun,7,40
스토리,Noun,8,42
스토리,Noun,9,24
스토리,Noun,10,46
스토리텔링,Noun,1,1
스토리텔링,Noun,9,2
스톤,Noun,10,1
스튜디오,Noun,8,1
스트레스,Noun,7,1
스트레스,Noun,8,5
스트레스,Noun,9,4
스트레스,Noun,10,6
스트리,Noun,1,1
스트링,Noun,10,1
스틱,Noun,9,1
스파이더맨,Noun,1,3
스파이더맨,Noun,7,1
스파이더맨,Noun,9,1
스파이더맨,Noun,10,6
스팩,Noun,9,2
스펙,Noun,1,1
스펙,Noun,6,1
스펙,Noun,7,1
스펙,Noun,8,1
스펙,Noun,9,1
스펙,Noun,10,2
스포,Noun,1,1
스포,Noun,7,1
스포,Noun,8,1
스포,Noun,10,3
스포일러,Noun,7,1
스포일러,Noun,9,3
슥,Modifier,8,1
슥,Modifier,10,1
슬슬,Noun,6,1
슬슬,Noun,8,1
슬펐음,Adjective,9,1
슬프다,Adjective,10,1
슬프면서도,Adjective,10,1
슬프지만,Adjective,10,1
슬플,Adjective,7,1
슬픔,Noun,8,1
슬픕니다,Adjective,10,1
슴,Noun,1,1
슴,Noun,7,1
슴,Noun,10,2
슴니,Noun,6,1
습,Noun,5,1
습,Noun,7,2
습,Noun,8,2
습,Noun,9,4
습,Noun,10,8
습니다,Eomi,10,1
승리,Noun,8,1
승부,Noun,8,1
승승장구,Noun,7,1
승자,Noun,10,1
시,Modifier,1,2
시,Modifier,6,2
시,Modifier,7,1
시,Modifier,10,3
시,Noun,7,2
시,Noun,9,1
시,Noun,10,2
시가지,Noun,10,1
시각,Noun,8,1
시간,Noun,1,18
시간,Noun,3,2
시간,Noun,5,4
시간,Noun,6,6
시간,Noun,7,7
시간,Noun,8,22
시간,Noun,9,24
시간,Noun,10,62
시계,Noun,3,2
시계,Noun,10,1
시골,Noun,1,1
시골,Noun,9,1
시궁창,Noun,10,1
시기,Noun,7,1
시기,Noun,10,1
시끄러,Adjective,1,1
시끄러,Adjective,8,1
시끄러운지,Adjective,1,1
시끄러워야지,Adjective,10,1
시끄러웠다,Adjective,1,1
시나,Noun,1,1
시나리오,Noun,7,2
시네마,Noun,9,1
시네마,Noun,10,2
시대,Noun,1,1
시대,Noun,10,2
시도,Noun,8,1
시디,Noun,8,1
시라,Noun,1,1
시라즈,Noun,9,1
시렁,Noun,1,1
시력,Noun,10,1
시리,Noun,10,1
시리즈,Noun,1,13
시리즈,Noun,2,1
시리즈,Noun,4,1
시리즈,Noun,5,5
시리즈,Noun,6,7
시리즈,Noun,7,6
시리즈,Noun,8,22
시리즈,Noun,9,14
시리즈,Noun,10,55
시무룩해서나오는데,Adjective,10,1
시민,Noun,1,4
시민,Noun,8,1
시민,Noun,10,1
시보,Noun,9,1
시보,Noun,10,2
시비,Noun,1,1
시빌,Noun,1,1
시빌,Noun,5,1
시빌,Noun,6,1
시빌,Noun,7,2
시빌,Noun,8,1
시빌,Noun,9,4
시빌,Noun,10,10
시사회,Noun,9,2
시사회,Noun,10,5
시선,Noun,8,1
시선,Noun,9,1
시스,Noun,7,1
시시하던데요,Adjective,6,1
시식,Noun,9,1
시원,Noun,9,1
시원,Noun,10,2
시원시원,Adverb,9,1
시원시원하고,Adjective,9,1
시원시원한,Adjective,8,1
시원하게,Adjective,7,1
시원하게,Adjective,10,1
시원하고,Adjective,8,1
시원하지만,Adjective,6,1
시원한,Adjective,5,1
시원한,Adjective,8,1
시원한,Adjective,9,3
시원한,Adjective,10,3
시원함,Adjective,9,1
시작,Noun,1,2
시작,Noun,6,1
시작,Noun,7,1
시작,Noun,8,4
시작,Noun,9,1
시작,Noun,10,7
시장,Noun,1,1
시장,Noun,9,1
시절,Noun,1,1
시절,Noun,10,1
시종일관,Noun,9,1
시즌,Noun,6,2
시즌,Noun,8,2
시즌,Noun,9,2
시지,Noun,7,1
시청,Noun,8,1
시켜,Verb,4,1
시켜,Verb,10,1
시켜요,Verb,8,1
시켜주긴,Verb,7,1
시켜주진,Verb,6,1
시켜줘요,Verb,8,1
시켰는데,Verb,6,1
시켰던,Verb,8,1
시키,Verb,7,1
시키고,Verb,1,1
시키고,Verb,10,1
시키기,Verb,9,1
시키는,Verb,10,1
시키다,Verb,9,1
시키며,Verb,8,1
시키지,Verb,7,1
시키지,Verb,8,3
시키지,Verb,9,8
시키지,Verb,10,18
시킨다,Verb,3,1
시킬,Verb,7,1
시킴,Noun,10,1
시험,Noun,1,1
시험,Noun,9,1
시험,Noun,10,3
식,Noun,5,1
식,Suffix,1,3
식,Suffix,5,2
식,Suffix,7,1
식,Suffix,9,2
식,Suffix,10,6
식겁,Noun,10,1
식구,Noun,9,1
식당,Noun,1,1
식상하고,Adjective,7,1
식상하네요,Adjective,1,1
식상하네요,Adjective,7,1
식상하다,Adjective,8,1
식상한,Adjective,1,2
식상한,Adjective,8,1
식상한데,Adjective,7,1
식상한면이,Adjective,6,1
식상할,Adjective,7,1
식상해지는,Adjective,7,1
식이,Noun,10,1
신,Modifier,1,2
신,Modifier,8,1
신,Modifier,9,1
신,Modifier,10,2
신,Noun,1,2
신,Noun,2,1
신,Noun,5,3
신,Noun,6,1
신,Noun,7,1
신,Noun,8,3
신,Noun,9,5
신,Noun,10,17
신경,Noun,1,1
신경,Noun,9,1
신경,Noun,10,4
신기,Noun,1,1
신기,Noun,10,1
신기원,Noun,10,1
신기전,Noun,1,1
신기하고,Adjective,10,2
신기하기도,Adjective,10,1
신기하네요,Adjective,8,1
신기하다,Adjective,1,1
신기함,Adjective,8,1
신기했음,Adjective,8,2
신나,Adjective,5,1
신나게,Adjective,5,1
신나게,Adjective,8,6
신나게,Adjective,9,1
신나게,Adjective,10,2
신나고,Adjective,8,1
신나고,Adjective,9,2
신나고,Adjective,10,1
신나긴,Adjective,6,1
신나는,Adjective,8,2
신나는,Adjective,10,1
신나요,Noun,10,2
신나하고,Adjective,9,1
신난,Adjective,10,1
신났습니다,Adjective,10,1
신났어요,Adjective,10,1
신데전,Verb,10,1
신도,Noun,6,1
신도,Noun,9,2
신도,Noun,10,2
신도시,Noun,7,1
신들,Noun,9,1
신랑,Noun,1,1
신랑,Noun,6,1
신랑,Noun,9,1
신분,Noun,1,1
신분,Noun,8,1
신분,Noun,10,2
신생아,Noun,10,1
신선,Noun,9,1
신선하게,Adjective,10,1
신선하기도,Adjective,7,1
신선하긴,Adjective,7,1
신선하지도,Adjective,1,1
신선한,Adjective,9,1
신선한거,Adjective,1,1
신선함도,Adjective,5,1
신선함이,Adjective,6,1
신선했습니다,Adjective,7,1
신선했으나,Adjective,6,1
신속,Noun,8,1
신은,Verb,1,1
신은,Verb,5,1
신은,Verb,6,1
신은,Verb,7,3
신은,Verb,8,5
신은,Verb,10,1
신은정,Noun,9,1
신인,Noun,7,1
신작,Noun,8,1
신호,Noun,10,1
실감,Noun,5,2
실감,Noun,6,1
실감,Noun,8,1
실감,Noun,10,7
실력,Noun,10,2
실망,Noun,1,24
실망,Noun,2,3
실망,Noun,3,2
실망,Noun,4,6
실망,Noun,5,6
실망,Noun,6,15
실망,Noun,7,11
실망,Noun,8,9
실망,Noun,9,12
실망,Noun,10,28
실망하고,Adjective,8,1
실망하긴,Adjective,7,1
실망하는,Adjective,10,1
실망한,Adjective,5,2
실망할,Adjective,10,1
실망할것,Adjective,4,1
실망할까,Adjective,9,1
실망함,Adjective,1,1
실망함,Adjective,6,1
실망해요,Adjective,1,1
실망했네요,Adjective,5,1
실망했는데,Adjective,10,1
실망했다,Adjective,1,3
실망했다는,Adjective,9,1
실망했다는,Adjective,10,1
실망했습니다,Adjective,7,1
실망했으나,Adjective,10,1
실망했음,Adjective,3,1
실망했음,Adjective,5,1
실버,Noun,6,1
실사,Noun,1,1
실사,Noun,6,1
실소,Noun,1,1
실수,Noun,10,3
실어,Noun,3,1
실어,Noun,8,1
실제,Noun,8,1
실제,Noun,10,1
실체,Noun,1,1
실패,Noun,1,1
실패,Noun,2,1
실패,Noun,5,1
실패,Noun,7,1
실패,Noun,10,1
실패한,Adjective,8,1
실패했다고,Adjective,9,1
싫다고,Adjective,10,1
싫습니다,Adjective,8,1
싫어서,Adjective,10,1
싫어하니까,Adjective,10,1
싫어함,Adjective,1,1
싫은데,Adjective,7,1
심,Noun,1,2
심각하게,Adjective,1,1
심각하게,Adjective,5,1
심각하게,Adjective,8,1
심각하게,Adjective,10,1
심각할수도,Adjective,8,1
심각함,Adjective,3,1
심리,Noun,10,2
심리전,Noun,7,1
심심하다고,Adjective,10,1
심심하면,Adjective,8,1
심심하지만,Adjective,10,1
심심할,Adjective,7,1
심심했고,Adjective,7,1
심야,Noun,9,3
심야,Noun,10,1
심오하다고,Adjective,8,1
심오한,Adjective,8,1
심오한,Adjective,10,3
심장,Noun,10,5
심지어,Noun,1,1
심지어,Noun,5,1
심지어,Noun,10,1
심층,Noun,10,1
심쿵,Noun,10,1
심쿵심쿵,Noun,10,1
심하게,Adjective,5,1
심하게,Adjective,6,1
심하게,Adjective,9,1
심하다,Adjective,1,1
심한,Adjective,5,1
심한,Adjective,7,1
심한듯,Adjective,1,1
심함,Adjective,1,1
심했고,Adjective,1,1
심했나요,Adjective,1,1
심했다,Adjective,4,1
심했다,Adjective,6,1
심했음,Adjective,7,1
심혈,Noun,8,1
심희,Noun,10,1
십,Modifier,9,1
십,Suffix,9,1
십자,Noun,10,2
싱겁게,Adjective,8,1
싱겁게,Adjective,9,1
싱글벙글,Noun,1,1
싱기하던짘,Noun,10,1
싶,Verb,6,2
싶고,Verb,10,1
싶구요,Verb,10,1
싶네,Verb,10,1
싶네여,Verb,10,1
싶네요,Verb,9,1
싶네요,Verb,10,2
싶네용,Verb,10,1
싶다,Verb,1,1
싶다,Verb,2,1
싶다,Verb,4,1
싶다,Verb,5,1
싶다,Verb,6,1
싶다,Verb,8,2
싶다,Verb,9,1
싶다,Verb,10,8
싶다고,Verb,9,1
싶습니다,Verb,6,1
싶어,Verb,6,1
싶어,Verb,9,1
싶어어요,Verb,10,1
싶어요,Verb,10,8
싶어욯,Noun,10,1
싶어졌다,Verb,10,1
싶어지네,Verb,10,1
싶엇음,Noun,1,1
싶었는데,Verb,8,1
싶으니깐,Verb,10,1
싶으시다고,Verb,5,1
싶으시면,Verb,8,1
싶으신,Verb,10,1
싶은,Verb,5,1
싶은,Verb,6,1
싶은,Verb,9,1
싶은,Verb,10,3
싶은것,Verb,1,1
싶은것두,Verb,10,1
싶은데,Verb,9,2
싶을,Verb,10,4
싶음,Verb,9,1
싶음,Verb,10,4
싶지만,Verb,7,1
싸,VerbPrefix,1,1
싸,VerbPrefix,8,1
싸가지,Noun,1,1
싸랑,Noun,10,1
싸우고,Verb,5,1
싸우고,Verb,7,1
싸우고,Verb,8,1
싸우고,Verb,10,3
싸우기만,Verb,1,1
싸우기만,Verb,7,1
싸우긴,Verb,7,1
싸우길,Verb,6,1
싸우나,Verb,1,1
싸우느라,Verb,9,1
싸우는,Verb,1,2
싸우는,Verb,3,2
싸우는,Verb,6,2
싸우는,Verb,7,4
싸우는,Verb,8,3
싸우는,Verb,9,6
싸우는,Verb,10,3
싸우는거,Verb,10,1
싸우는것만,Verb,3,1
싸우는것만,Verb,6,1
싸우는게,Verb,8,2
싸우는데,Verb,7,1
싸우는지는,Verb,6,1
싸우는지도,Verb,1,1
싸우다,Verb,5,1
싸우다,Verb,7,2
싸우다가,Verb,1,1
싸우다가,Verb,10,1
싸우던대,Verb,10,1
싸우려고,Verb,10,1
싸우면서,Verb,10,1
싸운다,Verb,10,3
싸울,Verb,1,2
싸울,Verb,6,1
싸울,Verb,8,2
싸울,Verb,9,1
싸울,Verb,10,6
싸울수,Verb,10,1
싸움,Noun,1,4
싸움,Noun,6,1
싸움,Noun,8,3
싸움,Noun,10,5
싸움말곤,Verb,1,1
싸움씬,Noun,7,1
싸움이였음,Verb,6,1
싸워,Verb,5,1
싸워고,Verb,10,1
싸워요,Verb,8,1
싸웠어,Verb,1,1
싸이코,Noun,8,1
싸지른,Verb,1,1
싹,Noun,10,3
싼,Verb,1,1
싼,Verb,2,1
싼,Verb,7,1
싼,Verb,10,1
쌍둥이,Noun,1,2
쌍둥이,Noun,6,2
쌍둥이,Noun,8,2
쌍둥이,Noun,10,7
쌍욕,Noun,1,1
쌓였던,Verb,9,1
쌓였어요,Verb,2,1
쌔,Noun,10,1
쌘,Noun,6,1
쌩뚱맞,Noun,1,1
쌩뚱맞,Noun,6,1
써,Verb,3,1
써,Verb,6,1
써,Verb,7,1
써,Verb,8,1
써,Verb,9,1
써,Verb,10,1
써놧,Noun,1,1
써놨네,Verb,10,1
써는,Verb,7,1
써는,Verb,9,1
써서,Verb,10,3
써야,Verb,10,1
써야하지,Verb,1,1
써여,Verb,7,1
써여,Verb,10,1
써요,Verb,1,1
써요,Verb,10,1
써용,Verb,10,3
써주래요,Verb,8,1
썩,Noun,6,3
썩,Noun,7,1
썩,Noun,8,1
썰러,Verb,10,1
썰렁할,Adjective,6,1
썸,Noun,1,1
썸,Noun,7,1
썸,Noun,10,1
썻,Noun,1,1
썻,Noun,10,1
썼네요,Verb,6,1
썼으면,Verb,1,1
썼을것,Verb,10,1
썼음,Verb,10,1
쎄다고,Adjective,10,1
쎄지만,Adjective,10,1
쎈,Adjective,7,1
쎈줄,Adjective,6,1
쎠,Noun,8,1
쏘,Verb,7,4
쏘,Verb,8,2
쏘는,Verb,1,1
쏙,Noun,9,1
쏟아,Verb,4,1
쏟아지고,Verb,1,1
쏟았다,Verb,1,1
쏠,Noun,1,1
쏠쏠,Noun,7,1
쏠쏠,Noun,8,1
쏠쏠,Noun,10,1
쏠쏠하네,Adjective,8,1
쏠쏠해요,Adjective,9,1
쏫아지,Noun,1,1
쑤,Verb,10,1
쑴,Verb,9,1
쑴,Verb,10,1
쒼나,Noun,10,1
쓰,Verb,1,1
쓰,Verb,5,1
쓰,Verb,7,2
쓰,Verb,10,3
쓰겠넼,Noun,10,1
쓰고,Verb,2,1
쓰고다시,Verb,10,1
쓰기,Noun,8,1
쓰기,Noun,9,1
쓰기,Noun,10,1
쓰냐,Verb,10,1
쓰네,Verb,8,1
쓰네,Verb,10,1
쓰는,Verb,1,2
쓰는,Verb,10,3
쓰는거라,Verb,10,1
쓰는지,Verb,10,1
쓰래,Noun,1,1
쓰래,Noun,10,1
쓰러지는,Verb,6,1
쓰레기,Noun,1,12
쓰레기,Noun,10,2
쓰레기통,Noun,1,1
쓰리,Adjective,2,1
쓰리,Adjective,5,1
쓰리,Adjective,8,1
쓰리,Adjective,9,1
쓰리는,Adjective,7,1
쓰리도,Adjective,10,1
쓰면,Verb,10,1
쓰세계로,Verb,10,1
쓰요,Verb,10,1
쓰지,Verb,10,2
쓰지마라,Verb,8,1
쓴,Verb,10,1
쓴거,Verb,9,1
쓴거니,Verb,1,1
쓴거면,Verb,10,1
쓴것,Verb,7,1
쓴것도,Verb,10,1
쓴다는게,Verb,1,1
쓴듯,Verb,1,1
쓸,Verb,5,1
쓸,Verb,7,1
쓸데없이,Adverb,1,1
쓸만,Verb,8,1
쓸모없는,Adjective,7,1
쓸어,Verb,10,1
씀,Verb,1,1
씀,Verb,9,3
씀,Verb,10,4
씁,Verb,7,1
씁,Verb,8,1
씁니다,Verb,10,1
씁쓸한,Adjective,9,1
씨,Noun,6,1
씨,Noun,8,1
씨,Noun,10,2
씨,Suffix,1,2
씨,Suffix,5,1
씨,Suffix,9,3
씨,Suffix,10,5
씨부려도,Verb,10,1
씨익,Noun,10,1
씨쥐,Noun,1,1
씨쥐,Noun,9,1
씨쥐,Noun,10,1
씩,Suffix,6,1
씩,Suffix,8,2
씩,Suffix,10,5
씬,Noun,1,3
씬,Noun,4,1
씬,Noun,6,6
씬,Noun,7,6
씬,Noun,8,8
씬,Noun,9,6
씬,Noun,10,15
씬같,Noun,9,1
씬들,Noun,1,1
씬들,Noun,7,2
씬들,Noun,10,2
씹,Verb,1,3
씹노,Verb,1,1
씻고,Verb,10,1
아,Exclamation,1,8
아,Exclamation,4,1
아,Exclamation,5,3
아,Exclamation,6,1
아,Exclamation,7,6
아,Exclamation,8,2
아,Exclamation,9,4
아,Exclamation,10,31
아,Josa,1,5
아,Josa,3,1
아,Josa,4,1
아,Josa,5,1
아,Josa,6,2
아,Josa,7,1
아,Josa,8,3
아,Josa,9,4
아,Josa,10,19
아가,Noun,10,2
아군,Noun,10,1
아까,Adjective,1,6
아까,Adjective,8,2
아까와,Adjective,1,1
아까운,Adjective,1,8
아까운,Adjective,6,1
아까운,Adjective,9,1
아까운,Adjective,10,1
아까운데,Adjective,10,1
아까울,Adjective,1,2
아까울,Adjective,2,1
아까울듯,Adjective,10,1
아까워,Adjective,1,6
아까워,Adjective,10,1
아까워서,Adjective,1,3
아까워여,Adjective,10,1
아까워요,Adjective,1,2
아까웠다,Adjective,1,2
아까웠다,Adjective,10,1
아까웠지만,Adjective,1,1
아깝,Adjective,4,1
아깝,Adjective,10,1
아깝고,Adjective,1,3
아깝고,Adjective,3,1
아깝고,Adjective,10,2
아깝네,Adjective,1,2
아깝네요,Adjective,1,1
아깝네요,Adjective,10,1
아깝다,Adjective,1,12
아깝다,Adjective,10,1
아깝다는,Adjective,4,1
아깝지,Adjective,7,1
아깝지,Adjective,9,1
아깝지,Adjective,10,10
아깝지가,Adjective,10,1
아깝지는,Adjective,8,1
아깝지는,Adjective,10,1
아깝지도,Adjective,5,1
아나고,Noun,6,1
아내,Noun,7,1
아내,Noun,10,1
아냐,Verb,9,1
아녔던듯,Adjective,8,1
아녔어요,Adjective,10,2
아는,Verb,9,5
아는,Verb,10,2
아는만큼,Verb,10,1
아니,Adjective,1,3
아니,Adjective,4,1
아니,Adjective,7,2
아니,Adjective,9,1
아니,Adjective,10,13
아니게,Adjective,6,1
아니게,Adjective,7,1
아니게,Adjective,10,1
아니겠습니까,Adjective,9,2
아니겠습니까,Adjective,10,1
아니겠죠,Adjective,10,2
아니고,Adjective,1,1
아니고,Adjective,5,4
아니고,Adjective,6,2
아니고,Adjective,7,2
아니고,Adjective,9,2
아니고,Adjective,10,9
아니군,Adjective,1,1
아니긴,Adjective,8,1
아니길,Adjective,9,1
아니냐,Adjective,1,1
아니냐,Adjective,10,1
아니네,Adjective,7,1
아니네,Adjective,8,1
아니네,Adjective,10,1
아니네요,Adjective,1,1
아니네요,Adjective,7,1
아니네요,Adjective,9,1
아니니,Adjective,9,2
아니니니,Adjective,9,1
아니다,Adjective,1,6
아니다,Adjective,5,1
아니다,Adjective,8,2
아니다,Adjective,10,2
아니다만,Adjective,1,1
아니더라도,Adjective,9,1
아니라,Adjective,1,1
아니라,Adjective,4,1
아니라,Adjective,8,1
아니라,Adjective,9,1
아니라,Adjective,10,7
아니라고,Adjective,10,2
아니라는,Adjective,7,1
아니라는,Adjective,10,2
아니라도,Adjective,9,1
아니라면,Adjective,1,2
아니라면,Adjective,7,2
아니면,Adjective,1,3
아니면,Adjective,4,1
아니면,Adjective,5,1
아니면,Adjective,8,2
아니면,Adjective,10,3
아니므로,Adjective,8,1
아니신,Adjective,1,1
아니었는데,Adjective,10,1
아니었다,Adjective,6,1
아니었다,Adjective,7,2
아니었다는,Adjective,10,1
아니었어,Adjective,8,1
아니었어요,Adjective,8,1
아니었었고,Adjective,7,1
아니었음,Adjective,9,1
아니었지만,Adjective,6,1
아니었지만,Adjective,7,1
아니었지만,Adjective,8,2
아니었지만,Adjective,9,1
아니여도,Adjective,5,1
아니여도,Adjective,10,1
아니였네요,Adjective,4,1
아니였다,Adjective,1,1
아니였던것,Adjective,8,1
아니였으면,Adjective,9,1
아니였음,Adjective,7,1
아니였지만,Adjective,9,2
아니죠,Adjective,10,1
아니지만,Adjective,1,1
아니지만,Adjective,5,1
아니지만,Adjective,6,2
아니지만,Adjective,7,3
아니지만,Adjective,8,6
아니지만,Adjective,9,1
아니지만,Adjective,10,4
아닌,Adjective,1,4
아닌,Adjective,4,1
아닌,Adjective,6,4
아닌,Adjective,7,2
아닌,Adjective,9,2
아닌,Adjective,10,2
아닌가,Adjective,1,2
아닌가,Adjective,8,1
아닌가,Adjective,9,1
아닌가,Adjective,10,2
아닌거,Adjective,6,2
아닌거,Adjective,7,2
아닌거,Adjective,8,1
아닌거,Adjective,9,1
아닌것,Adjective,1,1
아닌것,Adjective,7,2
아닌데,Adjective,3,1
아닌데,Adjective,5,1
아닌데,Adjective,8,1
아닌데,Adjective,9,1
아닌데,Adjective,10,1
아닌듯,Adjective,1,1
아닌듯,Adjective,6,1
아닌듯,Adjective,7,3
아닌듯,Adjective,8,1
아닌줄,Adjective,2,1
아닌지,Adjective,1,2
아닐,Adjective,10,1
아닐까,Adjective,6,1
아닐까,Adjective,8,1
아닐까,Adjective,10,1
아님,Adjective,1,4
아님,Adjective,4,1
아님,Adjective,5,3
아님,Adjective,6,2
아님,Adjective,7,1
아님,Adjective,8,4
아님,Adjective,9,1
아님,Adjective,10,4
아님에도,Adjective,10,1
아닙니다,Adjective,1,1
아닙니다,Adjective,6,1
아닙니다,Adjective,10,3
아두,Noun,8,1
아들,Noun,1,1
아들,Noun,3,2
아들,Noun,6,3
아들,Noun,7,3
아들,Noun,8,9
아들,Noun,9,10
아들,Noun,10,10
아랫,Modifier,5,1
아름다운,Adjective,2,1
아름다운,Adjective,10,1
아름답게,Adjective,9,1
아마,Noun,8,1
아마데우스,Noun,10,1
아마도,Adverb,8,1
아마도,Adverb,10,1
아마추어,Noun,2,1
아메리카,Noun,7,1
아메리카,Noun,9,2
아메리카,Noun,10,7
아메리칸,Noun,10,1
아무,Modifier,1,1
아무,Modifier,4,1
아무,Modifier,5,2
아무,Modifier,7,1
아무,Modifier,8,5
아무,Modifier,9,2
아무,Modifier,10,2
아무,Noun,4,1
아무,Noun,9,2
아무래도,Adverb,9,1
아무런,Adjective,1,1
아무런,Adjective,6,1
아무리,Adverb,1,2
아무리,Adverb,4,1
아무리,Adverb,6,1
아무리,Adverb,8,1
아무튼,Adverb,7,1
아무튼,Adverb,9,1
아바타,Noun,10,2
아부지,Noun,5,2
아빠,Noun,10,2
아쉬었던,Adjective,9,2
아쉬운,Adjective,4,1
아쉬운,Adjective,6,3
아쉬운,Adjective,7,2
아쉬운,Adjective,8,11
아쉬운,Adjective,9,9
아쉬운,Adjective,10,3
아쉬운건,Adjective,9,2
아쉬운건,Adjective,10,4
아쉬운것,Adjective,10,1
아쉬운게,Adjective,9,1
아쉬울,Adjective,8,1
아쉬움,Noun,1,1
아쉬움,Noun,5,1
아쉬움,Noun,6,3
아쉬움,Noun,7,11
아쉬움,Noun,8,13
아쉬움,Noun,9,4
아쉬움,Noun,10,6
아쉬워,Adjective,6,1
아쉬워서,Adjective,9,1
아쉬워요,Adjective,9,1
아쉬웠네요,Adjective,8,1
아쉬웠다,Adjective,5,1
아쉬웠다,Adjective,7,4
아쉬웠다,Adjective,9,1
아쉬웠던,Adjective,7,2
아쉬웠습니다,Adjective,10,1
아쉬웠어요,Adjective,5,1
아쉬웠어요,Adjective,8,1
아쉬웠어요,Adjective,9,1
아쉬웠어요,Adjective,10,1
아쉬웠음,Adjective,6,1
아쉬웠음,Adjective,9,2
아쉬웠지만,Adjective,9,3
아쉬웠지만,Adjective,10,3
아쉽,Adjective,7,1
아쉽,Adjective,8,5
아쉽,Adjective,9,4
아쉽,Adjective,10,2
아쉽게,Adjective,8,1
아쉽긴,Adjective,6,1
아쉽긴,Adjective,8,2
아쉽긴,Adjective,9,2
아쉽긴,Adjective,10,4
아쉽네요,Adjective,6,1
아쉽네요,Adjective,7,2
아쉽네요,Adjective,8,1
아쉽네요,Adjective,9,1
아쉽네요,Adjective,10,2
아쉽다,Adjective,1,1
아쉽다,Adjective,6,2
아쉽다,Adjective,7,4
아쉽다,Adjective,8,6
아쉽다,Adjective,9,4
아쉽다,Adjective,10,2
아쉽다는,Adjective,3,1
아쉽다는,Adjective,7,1
아쉽다는,Adjective,8,1
아쉽다는,Adjective,9,1
아쉽습니다,Adjective,8,2
아쉽습니다,Adjective,9,1
아쉽지,Adjective,9,1
아쉽지만,Adjective,7,1
아쉽지만,Adjective,8,2
아쉽지만,Adjective,9,5
아쉽지만,Adjective,10,3
아슂,Noun,7,1
아시,Noun,1,1
아시,Noun,10,1
아아,Exclamation,10,6
아아,Noun,9,1
아아,Noun,10,2
아앙,Noun,10,2
아얌,Noun,10,1
아연,Noun,7,1
아연,Noun,8,1
아예,Noun,4,1
아예,Noun,5,1
아예,Noun,10,1
아오,Exclamation,1,1
아오,Exclamation,3,1
아오,Exclamation,10,2
아오오니,Noun,8,1
아욘맨,Noun,10,1
아우,Noun,4,1
아우,Noun,5,1
아우,Noun,6,1
아우,Noun,8,1
아우디,Noun,1,1
아이,Noun,1,5
아이,Noun,3,4
아이,Noun,5,2
아이,Noun,6,3
아이,Noun,7,2
아이,Noun,8,11
아이,Noun,9,19
아이,Noun,10,18
아이고,Exclamation,6,2
아이디어,Noun,1,1
