형태소,품사,분류,카운트
거리,Noun,10,2
거미,Noun,8,2
거보,Noun,9,1
거슬러,Noun,10,1
거울,Noun,10,1
거의,Noun,7,2
거의,Noun,10,7
거지,Noun,4,1
거지,Noun,9,1
거지,Noun,10,2
거짓,Noun,9,1
거창했다,Adjective,3,1
거침,Verb,10,1
걱정,Noun,6,1
건,Noun,3,1
건,Noun,6,4
건,Noun,7,2
건,Noun,8,3
건,Noun,10,2
건가,Noun,5,1
건가,Noun,8,1
건가,Noun,9,1
건가,Noun,10,3
건물,Noun,9,1
건아,Noun,3,1
건지,Verb,2,2
건지,Verb,3,1
건지,Verb,4,1
건지,Verb,7,1
건축학개론,Noun,10,1
걷어내는데,Verb,10,1
걸,Noun,3,1
걸,Noun,5,2
걸,Noun,7,2
걸,Noun,8,7
걸,Noun,9,7
걸,Noun,10,15
걸까,Verb,8,1
걸렸네요,Verb,9,1
걸리지만,Verb,8,1
걸린다,Verb,7,1
걸왜,Noun,10,1
걸이,Noun,10,1
걸작,Noun,6,1
걸작,Noun,10,6
걸쳐,Verb,10,1
검색,Noun,9,1
검색,Noun,10,1
겁,Noun,10,1
겁나,Verb,10,5
겁나재,Verb,10,1
겁나조쿤,Noun,10,1
겁니다,Verb,10,2
것,Noun,3,1
것,Noun,4,2
것,Noun,5,5
것,Noun,6,4
것,Noun,7,19
것,Noun,8,11
것,Noun,9,14
것,Noun,10,36
게,Josa,3,1
게,Josa,5,3
게,Josa,6,2
게,Josa,7,2
게,Josa,8,1
게,Josa,9,4
게,Josa,10,31
게,Noun,4,2
게,Noun,5,1
게,Noun,7,2
게,Noun,8,2
게,Noun,9,1
게,Noun,10,3
게다가,Noun,10,1
게왜,Noun,10,1
게임,Noun,3,1
게임,Noun,10,1
게재,Noun,3,1
게재,Noun,10,1
겠네여,Verb,10,1
겠지,Verb,6,1
겠지,Verb,10,2
겨,Noun,10,2
겨우,Noun,10,2
겨웠,Noun,7,1
격차,Noun,6,1
격투씬,Noun,9,1
견고하게,Adjective,7,1
견고하고,Adjective,8,1
결국,Adverb,7,1
결국,Adverb,8,1
결국,Adverb,10,1
결론,Noun,3,1
결론,Noun,7,1
결론,Noun,8,2
결론,Noun,10,1
결말,Noun,10,2
결속,Noun,4,1
결심,Noun,10,1
결여,Noun,7,1
결정,Noun,4,1
결정,Noun,5,1
결정,Noun,6,1
결정,Noun,10,2
결투,Noun,10,1
결혼,Noun,9,1
겸비,Noun,8,1
경,Noun,8,1
경기도,Noun,6,1
경연,Noun,7,1
경우,Noun,7,1
경이,Noun,8,1
경쟁,Noun,8,1
경쾌한,Adjective,8,1
경향,Noun,9,1
경험,Noun,10,1
계기,Noun,10,1
계속,Noun,3,1
계속,Noun,6,1
계속,Noun,7,1
계속,Noun,9,1
계속,Noun,10,4
계약,Noun,10,1
계제,Noun,10,1
계획성,Noun,8,1
고,Josa,3,4
고,Josa,4,1
고,Josa,6,1
고,Josa,7,3
고,Josa,8,7
고,Josa,9,7
고,Josa,10,33
고,Modifier,10,4
고,Noun,10,5
고도,Noun,10,1
고로,Noun,9,2
고를,Verb,10,1
고민,Noun,10,1
고생,Noun,8,1
고생,Noun,10,2
고양이,Noun,10,1
고유,Noun,6,1
고작,Noun,10,1
고정,Noun,6,1
고추,Noun,9,1
고통스러워하네,Adjective,8,1
고해,Noun,9,1
고해,Noun,10,1
골고루,Adverb,10,1
골목,Noun,9,1
곳,Noun,7,1
곳,Noun,8,1
곳,Noun,9,1
곳,Noun,10,2
공,Modifier,9,1
공,Modifier,10,1
공,Noun,10,1
공격,Noun,8,1
공백,Noun,10,1
공유,Noun,9,1
공임,Noun,8,1
공적,Noun,7,1
공중,Noun,7,1
공중전,Noun,6,1
공통점,Noun,6,1
과,Josa,4,3
과,Josa,6,1
과,Josa,7,4
과,Josa,8,20
과,Josa,9,21
과,Josa,10,33
과,Noun,4,2
과,Noun,5,1
과,Noun,7,2
과,Noun,8,1
과,Noun,9,1
과거,Noun,10,3
과극,Noun,9,1
과는,Josa,6,1
과는,Josa,10,1
과언,Noun,4,1
과연,Noun,10,1
과자,Noun,10,1
과장,Noun,3,1
과정,Noun,7,1
과정,Noun,9,1
과정,Noun,10,3
과학,Noun,10,1
관,Noun,10,4
관객,Noun,4,2
관객,Noun,8,2
관객,Noun,9,1
관객,Noun,10,5
관건,Noun,10,1
관계없이,Adverb,10,1
관람,Noun,8,1
관련,Noun,7,1
관련,Noun,9,1
관심,Noun,7,1
관심,Noun,8,1
관점,Noun,10,1
관종,Noun,10,1
관중,Noun,8,1
광분,Noun,10,1
광선,Noun,8,1
광팬,Noun,10,3
괜,Noun,6,1
괜찬,Noun,4,1
괜찬,Noun,6,1
괜찮게,Adjective,7,1
괜찮고,Adjective,8,1
괜찮고,Adjective,10,1
괜찮네,Adjective,7,1
괜찮네,Adjective,9,1
괜찮네,Adjective,10,1
괜찮다,Adjective,9,1
괜찮던데,Adjective,10,1
괜찮았네요,Adjective,8,1
괜찮았는데,Adjective,6,1
괜찮았다,Adjective,6,1
괜찮았다,Adjective,9,1
괜찮았다면,Adjective,7,1
괜찮았던거,Adjective,7,1
괜찮았어요,Adjective,7,1
괜찮았음,Adjective,3,1
괜찮았음,Adjective,9,2
괜찮았지만,Adjective,6,1
괜찮은,Adjective,8,3
괜춘,Noun,10,1
괜히,Adverb,6,1
괜히,Adverb,7,1
괜히,Adverb,8,1
괴물,Noun,6,1
괴물,Noun,10,1
굉장하고,Adjective,6,1
굉장하내,Adjective,9,1
굉장했었죠,Adjective,8,1
굉장히,Adjective,8,1
굉장히,Adjective,9,2
굉장히,Adjective,10,2
교과서,Noun,10,2
교묘함,Adjective,8,1
교훈,Noun,10,1
구,Modifier,10,2
구,Noun,7,1
구경,Noun,4,1
구경만,Noun,5,1
구구,Noun,6,1
구도,Noun,7,1
구만,Noun,9,1
구먼,Noun,8,1
구별,Noun,10,1
구보,Noun,10,1
구분,Noun,8,2
구성,Noun,7,2
구성,Noun,9,2
구성,Noun,10,2
구성원,Noun,6,1
구원,Noun,9,1
구축,Noun,10,1
구현,Noun,7,1
국물,Noun,7,1
국뽕,Noun,10,1
군,Noun,8,1
군,Noun,9,1
군,Suffix,6,1
군,Suffix,10,1
군단,Noun,8,3
군단,Noun,9,1
군대,Noun,9,2
군대,Noun,10,1
굳,Adjective,6,2
굳,Adjective,7,2
굳,Adjective,9,2
굳,Adjective,10,10
굳이,Noun,6,1
굳이,Noun,7,1
굳이,Noun,9,1
굳이,Noun,10,2
굵다,Adjective,2,1
굿,Noun,6,1
굿,Noun,8,5
굿,Noun,9,7
굿,Noun,10,17
굿굿,Noun,8,1
굿굿,Noun,10,4
굿굿굿굿,Noun,10,1
굿샷,Noun,10,1
굿잡,Noun,9,1
굿잼핵잼꿀잼,Noun,10,1
굿판,Noun,5,1
궁금함,Adjective,10,1
궁금해서,Adjective,9,1
궁금해지는,Adjective,8,1
궁금해진다,Adjective,8,1
궁뎅,Noun,5,1
권,Suffix,10,1
권선,Noun,10,1
권총,Noun,8,1
궤도,Noun,7,1
귀,Modifier,10,1
귀,Noun,10,1
귀가,Noun,8,1
귀가,Noun,10,1
귀감,Noun,8,1
귀여,Adjective,10,1
귀여워,Adjective,9,1
귀여워,Adjective,10,4
귀여워서,Adjective,10,1
귀여웠다,Adjective,10,1
귀엽네,Adjective,10,1
귀엽넹,Noun,9,1
귀엽지,Adjective,10,1
규모,Noun,8,1
규합,Noun,9,1
균형,Noun,9,1
그,Determiner,5,4
그,Determiner,6,2
그,Determiner,7,2
그,Determiner,8,8
그,Determiner,9,5
그,Determiner,10,18
그,Modifier,10,1
그,Noun,3,2
그,Noun,5,2
그,Noun,7,4
그,Noun,8,7
그,Noun,9,8
그,Noun,10,22
그간,Noun,6,1
그거,Noun,8,1
그건,Adverb,8,2
그건,Adverb,10,1
그걸,Adverb,9,1
그것,Noun,9,1
그것,Noun,10,3
그게,Noun,5,1
그게,Noun,8,1
그나마,Adverb,7,1
그나저나,Adverb,9,1
그나저나,Adverb,10,1
그냥,Modifier,7,1
그냥,Modifier,10,1
그냥,Noun,2,1
그냥,Noun,3,2
그냥,Noun,4,3
그냥,Noun,5,11
그냥,Noun,6,5
그냥,Noun,7,13
그냥,Noun,8,10
그냥,Noun,9,7
그냥,Noun,10,36
그네,Noun,8,1
그다지,Noun,7,1
그닥,Noun,4,1
그닥,Noun,6,1
그닥,Noun,7,1
그닥,Noun,10,1
그대,Noun,9,1
그대로,Noun,9,2
그대로,Noun,10,4
그동안,Noun,10,1
그때,Noun,9,1
그때,Noun,10,2
그래,Adjective,2,1
그래,Adjective,3,2
그래,Adjective,10,1
그래도,Adverb,4,2
그래도,Adverb,5,2
그래도,Adverb,6,4
그래도,Adverb,7,6
그래도,Adverb,8,14
그래도,Adverb,9,8
그래도,Adverb,10,10
그래두,Adjective,8,1
그래서,Adverb,5,1
그래서,Adverb,6,1
그래서,Adverb,7,2
그래서,Adverb,10,2
그래픽,Noun,4,1
그래픽,Noun,5,2
그래픽,Noun,6,2
그래픽,Noun,7,2
그래픽,Noun,8,4
그래픽,Noun,9,2
그래픽,Noun,10,6
그랜드슬램,Noun,10,1
그랬는데,Conjunction,6,1
그랬는데,Conjunction,8,1
그랬는데,Conjunction,9,2
그랬습니다,Adjective,6,1
그랬으면,Adjective,10,1
그랬을수도,Adjective,10,1
그러나,Conjunction,6,3
그러나,Conjunction,8,2
그러나,Conjunction,9,3
그러나,Conjunction,10,2
그러는지,Adjective,10,1
그러니까,Adverb,10,1
그러셨어요,Adjective,10,1
그러하듯,Adjective,9,1
그럭저럭,Adverb,6,3
그럭저럭,Adverb,7,2
그럭저럭,Adverb,8,3
그런,Adjective,9,1
그런,Adjective,10,1
그런,Modifier,5,1
그런,Modifier,6,1
그런,Modifier,8,1
그런,Modifier,10,4
그런건,Adjective,5,1
그런건,Adjective,8,1
그런데,Conjunction,8,3
그런데,Conjunction,10,2
그런듯,Adjective,6,1
그런지,Adjective,5,1
그런지,Adjective,6,2
그런지,Adjective,8,5
그런지,Adjective,9,2
그런지,Adjective,10,2
그럴,Adjective,8,1
그럼,Adjective,10,2
그럼에도,Adjective,7,2
그럼에도,Adjective,9,1
그렇게,Adverb,5,1
그렇게,Adverb,7,2
그렇게,Adverb,8,3
그렇게,Adverb,10,3
그렇고,Adjective,6,1
그렇고,Adjective,8,1
그렇고,Adjective,9,1
그렇네,Adjective,8,1
그렇다고,Conjunction,6,1
그렇다고,Conjunction,8,1
그렇다는,Adjective,10,1
그렇다치고,Adjective,10,1
그렇지,Adjective,3,1
그렇지,Adjective,10,2
그렇지만,Conjunction,7,1
그렇지만,Conjunction,10,1
그레그,Noun,10,1
그려,Verb,10,1
그려져서,Verb,9,1
그렸을까,Verb,10,1
그릇,Noun,6,1
그릇,Noun,10,1
그리,Verb,6,1
그리고,Conjunction,6,3
그리고,Conjunction,7,2
그리고,Conjunction,8,4
그리고,Conjunction,9,3
그리고,Conjunction,10,15
그리스,Noun,10,1
그리워서,Adjective,10,1
그림자,Noun,10,1
그만,Adverb,7,1
그만,Adverb,10,1
그만,Modifier,10,1
그야말로,Adverb,9,1
그야말로,Adverb,10,3
그에비헤,Noun,8,1
그저,Adverb,3,1
그저,Adverb,4,2
그저,Adverb,6,1
그저,Adverb,9,1
그저,Adverb,10,1
그치만,Verb,9,1
극,Modifier,5,2
극,Modifier,8,1
극,Modifier,9,2
극,Modifier,10,4
극,Noun,8,1
극,Suffix,9,2
극장,Noun,3,1
극장,Noun,5,4
극장,Noun,6,1
극장,Noun,8,3
극장,Noun,9,3
극장,Noun,10,19
극찬,Noun,5,1
근대,Noun,10,1
근데,Adverb,5,2
근데,Adverb,6,2
근데,Adverb,7,1
근데,Adverb,8,4
근데,Adverb,9,4
근데,Adverb,10,9
근사하게,Adjective,8,1
근처,Noun,10,1
글,Noun,6,2
글,Noun,9,1
글,Noun,10,1
글구,Noun,9,1
글쎄,Noun,5,1
글쎄,Noun,9,1
긁어,Verb,6,1
금,Noun,8,1
금,Noun,9,1
금방,Noun,10,1
금보,Noun,10,1
급,Noun,5,2
급,Noun,7,1
급,Noun,8,1
급,Noun,10,1
급,Suffix,6,1
급,Suffix,8,2
급,Suffix,9,2
급,Suffix,10,9
긋,Verb,10,1
긍데,Adverb,9,3
긔,Noun,10,1
기,Modifier,2,1
기,Modifier,5,1
기,Modifier,7,3
기,Modifier,8,3
기,Modifier,9,4
기,Modifier,10,10
기,Noun,8,2
기,Noun,9,1
기,Noun,10,5
기계,Noun,8,1
기기,Noun,7,1
기기,Noun,8,2
기기,Noun,10,2
기념비,Noun,8,1
기념비,Noun,9,1
기념비,Noun,10,4
기다려야,Verb,10,1
기다려진다,Verb,8,1
기다려진다,Verb,9,1
기다려질,Verb,9,1
기다렷는데,Foreign,10,1
기다렸을까,Verb,10,1
기다리는,Verb,9,1
기다리며,Verb,10,1
기다린,Verb,10,1
기대,Noun,2,1
기대,Noun,3,1
기대,Noun,4,1
기대,Noun,5,5
기대,Noun,6,2
기대,Noun,7,5
기대,Noun,8,13
기대,Noun,9,5
기대,Noun,10,29
기대는,Verb,10,1
기대도,Verb,10,1
기대되,Verb,10,2
기대이하였던,Verb,3,1
기대이하였음,Verb,7,1
기대하고,Adjective,9,1
기대하던,Adjective,10,1
기대하며,Adjective,9,1
기대하세요,Adjective,10,1
기대한,Adjective,8,1
기대한,Adjective,10,1
기대한것보다,Adjective,8,1
기대한만큼,Adjective,8,1
기대한만큼,Adjective,9,2
기대할,Adjective,7,1
기대할,Adjective,10,1
기대할게요,Adjective,10,1
기대함,Adjective,10,1
기대합니다,Adjective,6,1
기대합니다,Adjective,10,1
기대해서,Adjective,6,1
기대했,Adjective,2,1
기대했는데,Adjective,5,1
기대했더니,Adjective,8,1
기대했던,Adjective,7,1
기대했던,Adjective,8,1
기대했던,Adjective,10,1
기댄,Verb,4,1
기도,Noun,7,1
기도,Noun,10,1
기록,Noun,9,1
기록,Noun,10,1
기를,Verb,10,1
기본,Noun,4,1
기본,Noun,7,1
기본,Noun,10,1
기분,Noun,6,1
기분,Noun,10,5
기분좋은날,Noun,10,1
기뻤다,Adjective,10,1
기쁘게,Adjective,10,1
기쁜,Adjective,10,1
기술,Noun,4,1
기술,Noun,8,2
기술,Noun,9,1
기술,Noun,10,3
기억,Noun,7,1
기억,Noun,8,1
기억,Noun,9,1
기억,Noun,10,5
기운,Noun,9,1
기운,Noun,10,1
기원,Noun,9,1
기절,Noun,10,1
기존,Noun,8,1
기존,Noun,9,1
기준,Noun,10,3
기질,Noun,4,1
기초,Noun,9,1
기피,Noun,10,1
기해,Noun,7,1
기획,Noun,9,1
긴,Verb,3,1
긴,Verb,10,2
긴박,Noun,10,1
긴장감,Noun,2,1
긴장감,Noun,6,1
긴한데,Verb,8,1
긴한데,Verb,10,1
길,Noun,8,1
길,Noun,10,1
길고,Adjective,7,1
길어서,Verb,8,1
길어서,Verb,9,1
길어지니,Verb,10,1
길줄,Verb,10,1
길지,Adjective,10,1
김정은,Noun,10,1
깃,Noun,8,1
깃,Noun,9,1
깊게,Adjective,10,1
깊다,Adjective,8,1
깊은,Adjective,7,1
깊은,Adjective,10,1
깊이,Noun,7,1
까,Verb,4,1
까,Verb,5,2
까,Verb,8,1
까,Verb,9,2
까,Verb,10,3
까고안,Verb,10,1
까놨는데,Verb,10,1
까라,Verb,8,1
까지,Josa,2,1
까지,Josa,4,3
까지,Josa,5,2
까지,Josa,6,2
까지,Josa,7,4
까지,Josa,8,5
까지,Josa,9,9
까지,Josa,10,23
까지가,Josa,10,1
까지나,Josa,10,1
까지는,Josa,5,1
까지는,Josa,8,1
까지만,Josa,8,1
까지만,Josa,10,1
까지말아라,Verb,10,1
까진,Josa,8,1
까진,Josa,9,1
깎느라,Verb,10,1
깎아,Verb,10,1
깎아놨어,Verb,10,1
깎음,Verb,8,1
깐,Verb,8,1
깐깐하네,Adjective,10,1
깐족깐족,Adverb,9,1
깔끔함,Adjective,9,1
깔나,Verb,3,1
깜놀,Noun,10,1
깜박,Noun,8,1
깜빡이는,Verb,10,1
깨,Noun,8,1
깨,Noun,9,1
깨,Noun,10,1
깨닫게,Verb,8,1
깨닫게,Verb,10,1
깨부수는,Verb,8,1
깨알,Noun,8,4
깨알,Noun,9,4
깨알,Noun,10,5
깨준,Verb,10,1
깨진다,Verb,10,1
깽,Noun,10,1
꺄,Noun,10,2
꺅,Adverb,10,1
꺼,Suffix,10,2
꺼리던,Verb,10,1
꺼져,Verb,10,1
껐음,Verb,3,1
껴,Verb,8,1
껴있는지,Verb,9,1
꼈다,Verb,10,1
꼬인,Adjective,10,1
꼭,Noun,9,1
꼭,Noun,10,11
꼭바,Noun,10,1
꼽는다,Noun,10,1
꼽으라,Noun,9,1
꽉쥐,Noun,10,1
꽉찬,Verb,8,1
꽉찬,Verb,10,1
꽝,Noun,5,1
꽝,Noun,6,1
꽤,Noun,6,1
꽤,Noun,7,3
꽤,Noun,9,6
꽤,Noun,10,1
꽤잼,Noun,9,1
꾸리,Noun,10,1
꾸며주다니,Verb,10,1
꾸역꾸역,Adverb,10,1
꿀,Noun,10,1
꿀리,Verb,10,1
꿀리지,Verb,10,1
꿀재,Noun,10,1
꿀잼,Noun,5,1
꿀잼,Noun,9,2
꿀잼,Noun,10,9
꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼꿀잼,Noun,10,1
꿀잼임,Noun,10,1
꿈,Noun,9,1
꿈,Noun,10,1
꿈꾸던,Verb,10,1
꿈꿔,Verb,9,1
꿈이었다,Verb,9,1
뀌,Noun,10,1
끄,Verb,8,1
끄는,Verb,7,2
끄는,Verb,10,1
끊어서,Verb,3,1
끊었다면,Verb,9,1
끊임없이,Adjective,10,1
끌,Noun,9,2
끌고가고,Verb,10,1
끌어,Verb,7,1
끌어,Verb,10,3
끓어,Verb,9,1
끝,Noun,2,1
끝,Noun,5,1
끝,Noun,6,1
끝,Noun,7,3
끝,Noun,9,1
끝,Noun,10,6
끝나,Verb,3,1
끝나고,Verb,9,2
끝나고,Verb,10,4
끝나기,Verb,10,1
끝나네,Verb,10,1
끝나면,Verb,9,1
끝나면,Verb,10,2
끝나지말아요,Verb,10,1
끝내주게,Adjective,9,1
끝내주게,Adjective,10,1
끝내주고,Adjective,10,1
끝내주는,Adjective,9,1
끝내주죠,Adjective,8,1
끝내준다,Verb,9,1
끝내준다,Verb,10,1
끝내줌,Adjective,10,2
끝내줍니다,Adjective,10,1
끝물,Noun,10,1
끝장,Noun,9,3
끝판,Noun,7,1
끝판,Noun,8,1
끝판,Noun,9,1
끝판,Noun,10,2
끼,Noun,3,1
끼리,Noun,4,2
끼리,Noun,8,1
끼리,Noun,10,1
끼워,Verb,8,2
나,Josa,4,2
나,Josa,6,1
나,Josa,7,1
나,Josa,8,2
나,Josa,9,7
나,Josa,10,14
나,Noun,3,1
나,Noun,4,1
나,Noun,5,1
나,Noun,6,2
나,Noun,7,3
나,Noun,8,2
나,Noun,9,8
나,Noun,10,11
나가,Verb,10,1
나가는,Verb,9,2
나가십,Verb,10,1
나가지도,Verb,10,1
나간,Verb,8,1
나간거다,Verb,10,1
나간다,Verb,9,1
나게하려고,Verb,10,1
나긴,Verb,10,1
나네,Verb,10,1
나뉘어진,Verb,10,1
나니,Noun,10,1
나대서,Verb,6,1
나도,Verb,2,1
나도,Verb,6,1
나도,Verb,9,1
나도,Verb,10,2
나라,Noun,8,1
나라,Noun,10,1
나라,Suffix,10,1
나로,Noun,8,1
나를,Verb,8,1
나를,Verb,9,1
나를,Verb,10,3
나름,Noun,5,1
나름,Noun,6,1
나름,Noun,7,3
나름,Noun,8,3
나름,Noun,10,3
나머지,Noun,3,1
나머지,Noun,5,1
나머지,Noun,6,1
나머지,Noun,7,1
나머지,Noun,9,1
나머지,Noun,10,3
나무랄데,Verb,9,1
나물,Noun,10,1
나빠질께,Verb,10,1
나쁘지,Adjective,6,1
나쁘지,Adjective,7,1
나쁘지,Adjective,8,2
나쁜,Adjective,7,1
나쁜,Adjective,8,1
나쁜,Adjective,10,1
나사,Noun,10,1
나서,Verb,10,1
나서는,Verb,7,1
나서서,Verb,10,1
나셧,Noun,10,1
나아지리라,Verb,9,1
나야,Noun,10,1
나오게,Verb,9,1
나오게,Verb,10,1
나오고,Verb,7,1
나오고,Verb,10,4
나오고요,Verb,10,1
나오기,Verb,8,1
나오기,Verb,10,1
나오기전까진,Verb,8,1
나오길,Verb,8,1
나오길,Verb,9,1
나오길,Verb,10,3
나오나요,Verb,10,1
나오네,Verb,10,2
나오는,Verb,6,1
나오는,Verb,8,5
나오는,Verb,9,2
나오는,Verb,10,11
나오는건,Verb,10,1
나오는군,Verb,9,1
나오는데,Verb,10,1
나오니까,Verb,10,1
나오다니,Verb,8,2
나오다니,Verb,10,1
나오던,Verb,5,1
나오던,Verb,8,1
나오던지,Verb,4,1
나오던지,Verb,8,1
나오라는,Verb,10,1
나오란,Verb,10,1
나오려나,Verb,8,1
나오면,Verb,6,1
나오면,Verb,8,1
나오면,Verb,10,6
나오면대,Verb,10,1
나오신답니다,Verb,10,1
나오잖아,Verb,9,1
나오지,Verb,8,1
나오진,Verb,9,1
나오질,Verb,9,1
나온,Verb,7,1
나온,Verb,10,3
나온거지,Verb,9,1
나온다,Verb,8,1
나온다,Verb,9,1
나온다,Verb,10,1
나온다길래,Verb,7,1
나온다는,Verb,10,1
나온다면,Verb,9,1
나온듯,Verb,8,1
나올,Verb,6,1
나올,Verb,9,2
나올,Verb,10,3
나올게,Verb,10,1
나올까,Verb,10,1
나올지,Verb,9,1
나올지도,Verb,10,1
나옴,Verb,7,1
나옴,Verb,8,1
나옴,Verb,10,3
나와,Verb,10,3
나와라,Noun,9,1
나와라,Noun,10,6
나와서,Verb,4,1
나와서,Verb,6,1
나와서,Verb,7,1
나와서,Verb,9,2
나와서,Verb,10,7
나와야,Verb,9,1
나와야,Verb,10,2
나와주네,Verb,7,1
나왓다,Noun,10,1
나왔네,Verb,2,1
나왔네,Verb,8,1
나왔네,Verb,9,1
나왔는데,Verb,10,1
나왔다는,Verb,9,1
나왔다는거,Verb,9,1
나왔더라면,Verb,8,1
나왔던,Verb,8,1
나왔으면,Verb,9,3
나왔으면,Verb,10,9
나왔을줄이야,Verb,9,1
나위,Noun,7,1
나을,Verb,3,1
나이,Noun,8,1
나이,Noun,10,1
나이트,Noun,8,1
나졸,Noun,10,1
나중,Noun,9,1
나중,Noun,10,1
낙,Noun,10,1
난,Josa,6,1
난,Josa,8,1
난,Josa,9,2
난,Josa,10,1
난,Noun,2,1
난,Noun,3,2
난,Noun,5,2
난,Noun,6,2
난,Noun,7,4
난,Noun,8,5
난,Noun,9,2
난,Noun,10,13
난리치던데,Verb,6,1
난방,Noun,10,1
난삽,Noun,6,1
난잡하지,Adjective,10,1
난잡한,Adjective,6,1
난잡한거,Adjective,6,1
난장판,Noun,9,1
날,Noun,5,1
날,Noun,10,4
날개,Noun,7,1
날라가기만,Verb,9,1
날려,Verb,6,1
날려,Verb,8,1
날려,Verb,10,1
날리는,Verb,8,1
날리는데,Verb,10,1
날아가는,Verb,10,1
남,Noun,8,1
남,Noun,10,5
남기고,Verb,3,1
남기는,Verb,6,1
남기면서,Verb,10,1
남네요,Verb,7,1
남는,Verb,7,1
남는,Verb,9,1
남는다기,Verb,2,1
남다른,Adjective,9,1
남다른,Adjective,10,1
남성,Noun,10,1
남아,Noun,10,1
남아있어서,Verb,10,1
남은,Verb,9,1
남을것이다,Verb,10,1
남자라면,Noun,10,2
남친,Noun,10,1
낫,Noun,10,2
낫다,Noun,4,1
낫다,Noun,8,1
낫다,Noun,10,1
났다,Verb,9,1
났다,Verb,10,1
낭비,Noun,10,1
낮게주고,Adjective,10,1
낮게주는,Adjective,10,1
낮다,Adjective,8,1
낮은,Adjective,10,1
낮은거,Adjective,10,1
낯,Noun,8,1
낯선,Noun,7,2
낯설게,Adjective,7,1
낳다,Verb,5,1
내,Determiner,4,1
내,Determiner,8,1
내,Determiner,9,3
내,Determiner,10,7
내,Noun,5,1
내,Noun,6,2
내,Noun,7,2
내,Noun,8,4
내,Noun,9,2
내,Noun,10,33
내꺼,Verb,10,2
내내,Noun,5,1
내내,Noun,6,1
내내,Noun,8,1
내내,Noun,9,1
내내,Noun,10,4
내년,Noun,10,1
내놔,Verb,10,1
내러티브,Noun,9,1
내려가는,Verb,10,1
내려간것도,Verb,10,1
내리겠다,Verb,9,1
내면,Noun,7,1
내면,Noun,10,1
내생,Noun,10,3
내숭떨,Noun,9,1
내용,Noun,2,1
내용,Noun,3,3
내용,Noun,4,6
내용,Noun,5,4
내용,Noun,6,9
내용,Noun,7,3
내용,Noun,8,3
내용,Noun,9,11
내용,Noun,10,13
내일,Noun,10,1
낸,Verb,4,1
낸,Verb,8,1
낸,Verb,9,1
낸다,Verb,6,1
낼수가,Verb,10,2
냈다,Verb,10,2
냉,Noun,9,1
냉정하게,Adjective,8,1
냌,Noun,9,1
냐,Josa,6,1
냐,Josa,8,1
냐,Josa,10,7
냥,Josa,10,1
너,Modifier,8,1
너,Modifier,10,4
너,Noun,5,2
너,Noun,9,1
너,Noun,10,1
너무,Adverb,1,1
너무,Adverb,2,3
너무,Adverb,3,2
너무,Adverb,4,2
너무,Adverb,5,6
너무,Adverb,6,15
너무,Adverb,7,16
너무,Adverb,8,19
너무,Adverb,9,14
너무,Adverb,10,67
너무나,Adverb,9,1
너무나,Adverb,10,1
너무나도,Adverb,3,1
너무나도,Adverb,9,1
너무도,Adverb,7,1
너무하고,Adjective,3,1
너희,Noun,10,1
넋,Noun,9,1
넌,Noun,7,1
넌센스,Noun,8,1
널리,Noun,8,1
넓은,Adjective,10,1
넘,Verb,7,1
넘,Verb,8,1
넘,Verb,9,3
넘,Verb,10,7
넘게,Verb,10,1
넘겨야,Verb,8,1
넘긴다면,Verb,9,1
넘길어서,Verb,5,1
넘는,Verb,9,2
넘는,Verb,10,1
넘어가면서,Verb,10,1
넘어갈,Verb,8,1
넘은,Verb,10,1
넘은게,Verb,10,1
넘재밋다,Noun,10,1
넘쳤고,Adjective,10,1
넘쳤지만,Adjective,8,1
넘치고,Verb,10,1
넘치기,Adjective,8,1
넘치는,Adjective,8,2
넘치는,Adjective,10,2
넘치지만,Adjective,7,1
넘친지,Adjective,10,1
넘침,Noun,8,1
넣었다는걸,Verb,6,1
넣으면,Verb,9,1
넣은,Verb,8,1
넣은게,Verb,6,1
네,Determiner,2,1
네,Determiner,9,1
네,Determiner,10,1
네,Josa,3,1
네,Josa,8,3
네,Josa,9,3
네,Josa,10,9
네,Modifier,10,1
네,Noun,8,1
네,Noun,10,2
네,Suffix,6,1
네,Suffix,7,1
네,Suffix,9,1
네,Suffix,10,5
넷,Noun,9,1
넸,Modifier,8,2
넹,Noun,10,1
넼,Noun,9,1
넼,Noun,10,1
녀뉴,Noun,10,1
노,Noun,8,1
노,Noun,9,2
노,Noun,10,3
노는게,Verb,10,1
노래,Noun,10,2
노스,Noun,8,1
노스,Noun,9,2
노스,Noun,10,9
노예,Noun,10,1
노트북,Noun,10,1
노튼,Noun,8,2
노튼,Noun,9,1
녹색,Noun,6,1
논,Noun,10,1
논다고,Verb,7,1
놀라,Verb,9,1
놀라운,Adjective,8,1
놀라운,Adjective,9,1
놀라울,Verb,10,1
놀란,Noun,10,1
놀랄줄,Verb,9,1
놀랍고,Verb,10,3
놀랍다,Verb,8,1
놀랍다,Verb,9,1
놀랍다,Verb,10,5
놀랍다만으로,Verb,10,1
