형태소,품사,분류,카운트
술집,Noun,8,1
쉬매,Verb,7,1
쉴,Verb,10,1
슈트,Noun,10,1
슈퍼맨,Noun,10,3
슈퍼히어로,Noun,10,1
스,Noun,1,2
스,Noun,9,1
스,Noun,10,1
스나이더,Noun,10,1
스러운,Josa,1,1
스러워서,Adjective,10,1
스럽다,Adjective,10,1
스럽지,Josa,9,1
스릴러,Noun,10,1
스마트폰,Noun,10,1
스완,Noun,1,2
스완,Noun,7,1
스완,Noun,8,1
스완,Noun,9,5
스완,Noun,10,11
스칼렛,Noun,8,1
스케일,Noun,7,1
스케일,Noun,8,1
스케일,Noun,9,3
스케일,Noun,10,6
스크린,Noun,10,4
스타일,Noun,10,1
스탈,Noun,10,1
스토리,Noun,1,8
스토리,Noun,3,3
스토리,Noun,4,1
스토리,Noun,6,4
스토리,Noun,7,4
스토리,Noun,8,5
스토리,Noun,9,9
스토리,Noun,10,31
스트레스,Noun,10,1
스틸,Noun,10,1
스파이더맨,Noun,1,1
스파이더맨,Noun,10,1
스펙,Noun,10,1
습,Noun,10,1
승리,Noun,8,2
시,Modifier,3,1
시,Modifier,10,2
시각,Noun,7,1
시간,Noun,1,2
시간,Noun,2,1
시간,Noun,9,2
시간,Noun,10,13
시나리오,Noun,10,1
시도,Noun,8,1
시르,Adjective,8,1
시리즈,Noun,7,1
시리즈,Noun,8,2
시리즈,Noun,10,2
시사,Noun,10,1
시사회,Noun,10,2
시원,Noun,10,2
시원하게,Adjective,10,1
시원한,Adjective,10,1
시원해서,Adjective,9,1
시원해요,Adjective,10,1
시작,Noun,2,1
시작,Noun,10,3
시종일관,Noun,8,1
시퀀스,Noun,9,1
식,Noun,6,1
식으,Verb,1,1
신,Noun,7,1
신,Noun,8,1
신,Noun,10,3
신기하고,Adjective,10,1
신나게,Adjective,10,1
신랑,Noun,7,1
신비,Noun,10,1
신비한,Adjective,10,2
신선하고,Adjective,10,2
신선했다,Adjective,10,1
신어마,Verb,10,1
신의한수,Noun,10,1
신호탄,Noun,9,1
신호탄,Noun,10,2
신화,Noun,10,2
실로,Noun,9,1
실망,Noun,10,1
실소,Noun,1,2
실제,Noun,10,2
실행,Noun,9,1
실화,Noun,10,2
심,Noun,10,2
심각하지,Adjective,1,1
심심한,Adjective,10,1
심야시간,Noun,10,1
심장,Noun,9,1
심장,Noun,10,1
심폐소생술,Noun,9,1
심하게,Adjective,8,1
심해,Noun,9,1
심해,Noun,10,1
심혈,Noun,10,1
십,Modifier,9,1
싶게끔,Verb,10,1
싶네용,Verb,10,1
싶다,Verb,7,1
싶어요,Verb,9,1
싶었어요,Verb,1,1
싶었음,Verb,1,1
싶으면,Verb,3,1
싶으신,Verb,1,1
싶은,Verb,10,2
싶은데,Verb,9,1
싶을,Verb,2,1
싶을,Verb,10,3
싶음,Verb,10,2
싶지,Verb,10,1
싸,Verb,7,1
싸게,Verb,10,1
싸우고,Verb,2,2
싸운드,Noun,10,1
싸울,Verb,10,1
싸움,Noun,1,1
싸질러놨다고,Verb,1,1
싹,Noun,10,1
써,Verb,10,1
써야겠다,Verb,10,1
써여,Verb,10,1
썩거려,Verb,10,1
썬,Verb,10,1
썼는데,Adjective,10,1
썼으면,Verb,1,1
쎅시하,Noun,10,1
쎘나,Adjective,7,1
쏘,Verb,9,1
쏘우,Noun,9,1
쓰는,Verb,1,1
쓰는데,Verb,10,1
쓰리,Adjective,10,1
쓴,Verb,2,2
쓴거,Verb,8,1
쓸데없이,Adverb,1,1
씁쓸하더라,Adjective,6,1
씨,Noun,6,1
씨,Noun,10,1
씨발,Noun,10,1
씨쥐,Noun,10,1
씬,Noun,7,1
씬,Noun,10,1
씹어,Verb,7,1
씹어,Verb,10,1
아,Exclamation,1,1
아,Exclamation,2,1
아,Exclamation,10,7
아,Josa,2,1
아,Josa,8,1
아,Josa,10,11
아가,Noun,10,1
아까운,Adjective,1,1
아까운,Adjective,10,1
아까울,Adjective,10,1
아까워,Adjective,10,1
아까워요,Adjective,1,1
아까워요,Adjective,10,1
아깝다,Adjective,7,1
아깝다,Adjective,10,2
아깝다는,Adjective,10,1
아깝습니다,Adjective,8,1
아깝지,Adjective,8,1
아깝지,Adjective,10,3
아깝지만,Adjective,1,1
아니,Adjective,10,1
아니고,Adjective,7,1
아니고,Adjective,9,1
아니고,Adjective,10,1
아니냐,Adjective,1,1
아니네요,Adjective,9,1
아니다,Adjective,8,1
아니다,Adjective,10,1
아니라,Adjective,10,3
아니라면,Adjective,1,1
아니면,Adjective,4,1
아니었는데,Adjective,8,1
아닌,Adjective,2,1
아닌,Adjective,9,1
아닌,Adjective,10,1
아닌데,Adjective,2,1
아닌데,Adjective,10,1
아닌듯,Adjective,1,1
아닐,Adjective,10,1
아닐런,Noun,10,1
아님,Adjective,8,1
아동,Noun,1,1
아들,Noun,4,1
아들,Noun,8,2
아들,Noun,10,1
아란,Noun,10,1
아름다,Adjective,9,1
아름다,Adjective,10,1
아름다운,Adjective,9,1
아름다운,Adjective,10,2
아름다워,Adjective,10,1
아름다웠다,Adjective,10,1
아름다웠어요,Adjective,8,1
아름답,Adjective,9,1
아마,Noun,10,1
아무,Noun,10,1
아바타,Noun,8,2
아바타,Noun,9,2
아바타,Noun,10,11
아버지,Noun,1,1
아버지,Noun,10,1
아부지,Noun,10,1
아빠,Noun,10,1
아서,Eomi,10,1
아쉬운,Adjective,8,2
아쉬운,Adjective,10,2
아쉬운거,Adjective,10,1
아쉬움,Noun,6,1
아쉽다,Adjective,7,1
아쉽지만,Adjective,9,1
아아,Exclamation,10,2
아이,Noun,1,3
아이,Noun,10,4
아이맥스,Noun,6,1
아이맥스,Noun,8,1
아이맥스,Noun,9,1
아이맥스,Noun,10,7
아이언맨,Noun,1,1
아이언맨,Noun,10,6
아이템,Noun,8,1
아저씨,Noun,1,1
아저씨,Noun,4,1
아저씨,Noun,8,1
아저씨,Noun,10,1
아주,Noun,7,2
아주,Noun,10,5
아직도,Adverb,10,1
아쿠아,Noun,1,1
아쿠아,Noun,2,2
아쿠아,Noun,6,2
아쿠아,Noun,7,3
아쿠아,Noun,8,6
아쿠아,Noun,9,5
아쿠아,Noun,10,49
아쿠아리움,Noun,1,1
아쿠아리움,Noun,9,1
아쿠아리움,Noun,10,4
아틀란티스,Noun,10,1
아틸,Noun,10,1
악당,Noun,6,1
악당,Noun,7,2
악당,Noun,10,1
안,Noun,7,1
안,Noun,8,1
안,Noun,10,7
안,VerbPrefix,1,4
안,VerbPrefix,2,1
안,VerbPrefix,4,1
안,VerbPrefix,8,1
안,VerbPrefix,10,18
안감,Noun,2,1
안됨,Adjective,2,1
안듬,Noun,10,1
안보,Noun,3,1
안보,Noun,10,3
안아까,Verb,8,1
안아까,Verb,9,1
안치는데,Verb,3,1
안티팬,Noun,9,1
앉아있으세요,Verb,8,1
않게,Verb,10,1
않고,Verb,9,1
않고,Verb,10,4
않냐,Verb,1,1
않냐,Verb,4,1
않는,Verb,8,1
않는,Verb,9,1
않는다,Verb,10,1
않다,Verb,10,1
않습니다,Verb,10,1
않아,Verb,10,1
않았어요,Verb,10,1
않았지만,Verb,7,2
않았지만,Verb,10,1
않은,Verb,1,1
않은,Verb,7,1
않은,Verb,10,4
않은듯,Verb,1,1
않음,Verb,8,1
않음,Verb,10,4
않지만,Verb,10,1
알,Noun,4,1
알,Noun,8,1
알,Noun,10,5
알겠는데,Verb,1,1
알겠다,Verb,2,1
알겠으나,Verb,8,1
알리,Noun,10,1
알리는,Verb,10,1
알바,Noun,1,2
알바,Noun,2,1
알바,Noun,6,1
알바,Noun,8,1
알바,Noun,10,4
알았는데,Verb,10,2
알았다,Verb,10,1
알았음,Verb,7,1
암,Noun,10,1
암시,Noun,10,1
암튼,Adverb,10,1
압권,Noun,10,1
압도,Noun,9,2
압도,Noun,10,3
압승,Noun,10,1
았,Noun,2,2
앙,Adverb,10,1
앞,Noun,10,3
애,Noun,2,1
애,Noun,9,1
애,Noun,10,1
애가,Noun,10,1
애나벨,Noun,9,1
애니메이션,Noun,1,1
애매,Noun,7,1
액션,Noun,4,1
액션,Noun,6,2
액션,Noun,7,4
액션,Noun,8,4
액션,Noun,9,7
액션,Noun,10,25
액션씬,Noun,7,1
액션씬,Noun,8,1
액션씬,Noun,10,1
액숀,Noun,8,1
앤트맨,Noun,10,1
앰버,Noun,7,3
앰버,Noun,8,1
앰버,Noun,10,8
야,Exclamation,10,3
야,Josa,1,1
야,Josa,9,1
야하는,Adjective,10,2
야할,Adjective,1,1
야할,Adjective,7,1
야할,Adjective,10,3
야할건,Adjective,9,1
야할듯,Adjective,10,1
야함,Adjective,10,1
약간,Noun,10,1
약속,Noun,1,1
약점,Noun,7,1
약하지만,Adjective,10,1
얘,Noun,1,2
얘기,Noun,8,1
어,Noun,1,1
어,Suffix,4,1
어,Suffix,10,2
어느,Modifier,10,1
어도,Noun,10,1
어드벤쳐,Noun,10,1
어디,Noun,8,1
어디,Noun,10,1
어디서,Adverb,1,1
어떤,Adjective,10,3
어떤것,Adjective,7,1
어떻게,Adjective,2,1
어떻게,Adjective,10,4
어른,Noun,1,1
어른,Noun,10,1
어린,Verb,3,1
어릴,Verb,6,1
어릴,Verb,10,1
어마어마한,Adjective,10,1
어머니,Noun,8,1
어벤저스,Noun,10,3
어벤져스,Noun,10,6
어비스,Noun,8,1
어색하고,Adjective,1,1
어색한것도,Adjective,8,1
어서,Noun,10,2
어설픈게,Adjective,9,1
어우,Noun,10,1
어울렸을,Verb,10,1
어울리는,Verb,8,1
어이없어서,Adjective,2,1
어제,Noun,10,2
어쨋,Noun,9,1
어쩌다,Adverb,8,1
어쩌면,Noun,10,1
어쩔,Adverb,9,1
어쩔,Modifier,10,1
어찌,Noun,10,1
어케한거,Noun,10,1
어항,Noun,10,1
억지,Noun,9,1
언니,Noun,10,1
언제,Noun,10,1
얻게,Verb,10,1
얼,Noun,9,4
얼,Noun,10,10
얼굴,Noun,6,1
얼도,Verb,1,1
얼도,Verb,10,1
얼때,Noun,10,1
얼마,Noun,10,2
얼마나,Noun,10,2
엄마,Noun,1,1
엄마,Noun,4,1
엄마,Noun,5,1
엄마,Noun,9,1
엄마,Noun,10,1
엄청,Adverb,1,1
엄청,Adverb,2,1
엄청,Adverb,4,1
엄청,Adverb,7,1
엄청,Adverb,8,1
엄청,Adverb,10,4
엄청난,Adjective,10,4
엄청난듯,Adjective,10,1
업,Noun,4,1
업그레이드,Noun,2,1
없게,Adjective,10,1
없겠네요,Adjective,10,1
없고,Adjective,1,2
없고,Adjective,3,1
없고,Adjective,4,1
없고,Adjective,10,2
없네요,Adjective,1,1
없네요,Adjective,10,1
없는,Adjective,4,1
없는,Adjective,7,1
없는,Adjective,10,2
없는데,Adjective,10,1
없다,Adjective,10,2
없다는거다,Adjective,7,1
없다는건,Adjective,10,1
없습니다,Adjective,10,1
없어,Adjective,1,2
없어서,Adjective,1,1
없어서,Adjective,4,1
없어요,Adjective,1,1
없어요,Adjective,9,1
없어요,Adjective,10,1
없었고,Adjective,10,2
없었는데,Adjective,10,1
없었다,Adjective,7,1
없었다,Adjective,10,1
없었던듯,Adjective,10,2
없었어요,Adjective,10,1
없었을지,Adjective,10,1
없었음,Adjective,1,1
없었음,Adjective,10,2
없을까요,Adjective,6,1
없을듯,Adjective,10,1
없음,Adjective,1,1
없음,Adjective,9,1
없음,Adjective,10,2
없이,Adverb,4,1
없이,Adverb,10,7
엉,Exclamation,9,1
엉엉,Noun,10,2
엌,Noun,1,1
에,Foreign,10,2
에,Josa,1,6
에,Josa,2,5
에,Josa,3,2
에,Josa,4,2
에,Josa,6,5
에,Josa,8,5
에,Josa,9,13
에,Josa,10,64
에게,Josa,1,1
에게,Josa,9,1
에게,Josa,10,2
에게도,Josa,2,1
에겐,Josa,10,1
에기,Exclamation,1,2
에나,Josa,1,1
에는,Josa,2,1
에는,Josa,10,1
에도,Josa,8,3
에도,Josa,9,1
에서,Josa,1,2
에서,Josa,2,1
에서,Josa,3,1
에서,Josa,7,2
에서,Josa,9,6
에서,Josa,10,23
에서는,Josa,10,2
에서도,Josa,10,1
에선,Josa,10,1
에요,Josa,10,4
에피소드,Noun,3,1
엑스,Noun,10,1
엑스맨,Noun,8,1
엔,Josa,7,1
엔,Josa,8,1
엔,Josa,10,1
엔딩크레딧,Noun,10,1
엠바,Noun,10,1
엠버,Noun,6,1
엠버,Noun,7,1
엠버,Noun,8,5
엠버,Noun,9,1
엠버,Noun,10,13
여,Josa,1,1
여,Josa,8,1
여,Modifier,7,1
여,Modifier,9,1
여,Modifier,10,5
여,Noun,6,1
여러,Modifier,3,1
여러분,Noun,9,1
여러분,Noun,10,2
여름,Noun,9,2
여배우,Noun,6,1
여수,Noun,10,1
여신,Noun,10,1
여자,Noun,9,1
여자,Noun,10,4
여잔,Verb,10,1
여전함,Adjective,10,1
여전히,Adjective,9,1
여정,Noun,10,1
여주,Noun,1,2
여주,Noun,4,1
여주,Noun,7,1
여주,Noun,8,2
여주,Noun,10,9
여지,Noun,10,1
여태,Noun,10,2
여행,Noun,10,1
역,Noun,9,1
역대,Noun,1,1
역대,Noun,9,4
역대,Noun,10,11
역량,Noun,9,1
역량,Noun,10,1
역사상,Noun,9,1
역쉬,Noun,8,1
역습,Noun,10,1
역시,Noun,1,1
역시,Noun,7,1
역시,Noun,8,2
역시,Noun,10,2
역시구나,Adjective,10,1
연,Modifier,1,1
연기,Noun,1,1
연기,Noun,10,1
연기자,Noun,1,1
연령,Noun,1,1
연말,Noun,10,2
연속,Noun,10,1
연출,Noun,1,1
연출,Noun,6,1
연출,Noun,8,1
연출,Noun,9,3
연출,Noun,10,4
열,Modifier,10,1
열,Noun,10,1
열던데,Verb,10,1
열듯,Verb,10,1
염력,Noun,1,1
였고,Verb,7,1
였나,Verb,10,1
였는데,Verb,10,2
였다,Verb,2,1
였다,Verb,8,1
였다,Verb,9,1
였다,Verb,10,3
였던,Verb,10,1
였던것,Verb,10,1
였습니다,Verb,8,1
였습니다,Verb,10,5
였어요,Verb,1,1
였음,Verb,9,1
였음,Verb,10,1
였지만,Verb,8,1
영,Modifier,1,2
영,Modifier,3,2
영,Modifier,4,1
영,Modifier,6,3
영,Modifier,7,3
영,Modifier,8,1
영,Modifier,9,3
영,Modifier,10,34
영,Noun,10,1
영상,Noun,1,4
영상,Noun,2,2
영상,Noun,3,1
영상,Noun,8,5
영상,Noun,9,1
영상,Noun,10,20
영웅,Noun,6,1
영웅,Noun,9,2
영웅,Noun,10,8
영혼,Noun,10,2
영화,Noun,1,15
영화,Noun,2,6
영화,Noun,3,1
영화,Noun,4,3
영화,Noun,6,2
영화,Noun,7,4
영화,Noun,8,4
영화,Noun,9,21
영화,Noun,10,105
영화관,Noun,1,1
영화관,Noun,7,1
영화관,Noun,10,7
영화로,Noun,10,1
영화인,Noun,2,1
영화인,Noun,10,1
예,Noun,4,1
예매,Noun,1,1
예매,Noun,10,1
예뻐서,Adjective,10,1
예뻤습니다,Adjective,10,1
예쁘고,Adjective,9,1
예쁘고,Adjective,10,4
예쁘다,Adjective,10,2
예쁜,Adjective,10,1
예쁜건,Adjective,10,1
예쁨,Adjective,10,1
예산,Noun,1,1
예상,Noun,4,1
예상,Noun,10,2
예술,Noun,10,1
예요,Josa,10,1
예정,Noun,8,1
옛날,Noun,3,1
옛날,Noun,7,1
오,Modifier,4,1
오,Modifier,6,1
오,Modifier,7,1
오,Modifier,10,1
오그라드는,Verb,7,1
오그라드니까,Verb,1,1
오그라들,Verb,10,1
오글거려서,Verb,1,1
오글거리고,Verb,9,1
오글거리네,Verb,6,1
오글거리는,Verb,1,3
오글거리는,Verb,7,1
오글거리는,Verb,8,1
오글거리지만,Verb,10,1
오글거림,Verb,1,1
오늘,Noun,10,3
오락,Noun,8,1
오락,Noun,10,3
오랜,Modifier,1,1
오랜,Modifier,9,1
오랜,Modifier,10,6
오랫,Modifier,9,1
오류,Noun,9,1
오색,Noun,10,1
오션,Noun,8,1
오였어요,Verb,10,1
오전,Noun,10,1
오지,Noun,10,1
오지고요,Verb,10,1
오진다,Verb,10,1
오징어,Noun,1,1
오징어,Noun,2,1
오징어,Noun,10,1
오토바이,Noun,1,1
오후,Noun,10,1
오히려,Noun,10,3
온,Modifier,10,1
온,Noun,10,1
온갖,Noun,1,1
온것,Verb,1,2
온다,Verb,10,2
온듯,Verb,10,1
온몸,Noun,9,1
올,Modifier,10,3
올라와있네,Verb,10,1
올려요,Verb,10,1
올리자,Verb,10,1
올해,Noun,10,9
옴,Noun,10,1
와,Josa,1,1
와,Josa,2,1
와,Josa,9,2
와,Josa,10,13
와,Verb,1,3
와,Verb,10,14
와는,Josa,10,1
완,Noun,10,1
완감독,Noun,10,1
완님,Noun,10,1
완동님,Noun,10,1
완벽한,Adjective,9,1
완벽한,Adjective,10,1
완벽했을,Adjective,3,1
완성,Noun,10,1
완전,Noun,1,1
완전,Noun,6,1
완전,Noun,10,11
완전히,Adjective,10,1
완했네,Noun,10,1
왈드,Noun,10,1
왔다,Verb,10,4
왔던,Verb,9,1
왔음,Verb,10,1
왕,Noun,1,1
왕,Noun,9,2
왕,Suffix,6,1
왕,Suffix,8,1
왕,Suffix,9,1
왕,Suffix,10,9
왕도,Noun,1,1
왕보,Noun,10,1
왕안,Noun,10,1
왜,Noun,1,2
왜,Noun,2,2
왜,Noun,3,1
왜,Noun,5,1
왜,Noun,6,1
왜,Noun,10,3
왜캐,Noun,10,1
왜케,Noun,10,1
왠만하면,Adjective,10,1
왠지,Adverb,9,1
외,Noun,3,1
외계인,Noun,2,1
외국,Noun,10,1
요,Josa,7,1
요,Josa,8,1
요,Josa,9,1
요,Josa,10,10
요,Noun,10,2
요리,Noun,1,1
요소,Noun,9,1
요소,Noun,10,1
요약,Noun,8,1
요한슨,Noun,8,1
용,Noun,1,2
용,Noun,3,1
용사,Verb,1,1
용서,Noun,10,2
용아,Verb,10,2
욬,Noun,8,1
우뢰매,Noun,1,1
우뢰매,Noun,2,1
우뢰매,Noun,7,1
우리,Noun,8,1
우리,Noun,10,3
우와,Exclamation,10,1
우주,Noun,3,1
우주,Noun,10,2
욱,Noun,6,1
울렁거려서,Verb,6,1
울었음,Verb,10,1
울트라맨,Noun,7,1
움,Noun,8,1
움,Noun,9,2
움,Noun,10,2
움직임,Noun,8,1
움찔,Noun,10,1
웃겨,Verb,1,1
웃겨줄려면,Verb,1,1
웃겼습니다,Verb,1,1
웃김,Verb,2,1
웃김,Verb,10,1
웃음,Noun,2,1
웅장,Noun,10,1
워,Noun,8,1
워,Noun,10,2
워너,Noun,10,1
원,Noun,10,1
원더우먼,Noun,8,2
원더우먼,Noun,9,1
원더우먼,Noun,10,7
원래,Noun,2,1
원래,Noun,4,1
원래,Noun,10,1
원작,Noun,1,1
원작,Noun,9,1
원한다면,Adjective,9,1
월렝,Noun,8,1
웨던형제,Noun,9,1
위,Noun,10,2
위기,Noun,10,1
위주,Noun,10,1
위협,Noun,10,1
유니버스,Noun,9,1
유니버스,Noun,10,2
유머,Noun,6,1
유머,Noun,9,1
유머,Noun,10,1
유사하게,Adjective,9,1
유아,Noun,3,1
유일하게,Adjective,10,2
유잼,Noun,10,1
유적,Noun,7,1
유치,Noun,1,1
유치,Noun,7,2
유치,Noun,10,1
유치원,Noun,2,1
유치하거나,Adjective,10,1
유치하고,Adjective,1,5
유치하고,Adjective,2,2
유치하고,Adjective,3,1
유치하나,Adjective,8,1
유치하다,Adjective,3,1
유치하다,Adjective,7,1
유치하다고,Adjective,1,1
유치하던데,Adjective,2,1
유치하면서도,Adjective,9,1
유치하지만,Adjective,8,1
유치하지만,Adjective,10,2
유치한,Adjective,1,1
유치한,Adjective,2,1
유치한,Adjective,3,1
유치한,Adjective,4,1
유치한,Adjective,6,1
유치한,Adjective,10,2
유치한것도,Adjective,10,1
유치한데,Adjective,6,1
유치한데,Adjective,8,1
유치할수,Adjective,1,1
유치할줄,Adjective,10,1
유치함,Adjective,8,1
유치함은,Adjective,7,1
유치함의,Adjective,1,1
유치합니다,Adjective,3,1
유치해,Adjective,2,1
유치해,Adjective,6,1
유치해도,Adjective,10,1
유치해서,Adjective,1,1
유치해서,Adjective,6,1
유치해요,Adjective,1,1
유쾌함도,Adjective,10,1
육지,Noun,10,1
으레,Noun,1,2
으로,Josa,1,3
으로,Josa,2,3
으로,Josa,6,1
으로,Josa,7,3
으로,Josa,9,4
으로,Josa,10,25
으로는,Josa,10,1
으로도,Josa,10,1
으로서는,Josa,10,1
으론,Josa,8,1
으론,Josa,10,1
은,Josa,1,11
은,Josa,2,3
은,Josa,3,2
은,Josa,4,2
은,Josa,6,3
은,Josa,7,8
은,Josa,8,12
은,Josa,9,7
은,Josa,10,42
을,Josa,1,6
을,Josa,2,4
을,Josa,6,1
을,Josa,7,4
을,Josa,8,4
을,Josa,9,7
을,Josa,10,47
읊어주,Noun,2,1
음식,Noun,1,1
음악,Noun,7,1
음악,Noun,10,2
의,Josa,1,8
의,Josa,4,2
의,Josa,6,1
의,Josa,7,4
의,Josa,8,3
의,Josa,9,10
의,Josa,10,43
의,Noun,7,1
의,Noun,8,5
의,Noun,9,2
의,Noun,10,5
의문,Noun,10,1
의상,Noun,1,2
의심,Noun,9,1
의자,Noun,10,1
읭,Noun,3,1
이,Determiner,1,2
이,Determiner,3,1
이,Determiner,7,1
이,Determiner,8,2
이,Determiner,9,2
이,Determiner,10,15
이,Foreign,10,2
이,Josa,1,13
이,Josa,2,4
이,Josa,3,3
이,Josa,4,5
이,Josa,6,4
이,Josa,7,14
이,Josa,8,12
이,Josa,9,14
이,Josa,10,84
이,Noun,1,1
이,Noun,2,1
이,Noun,4,1
이,Noun,10,13
이,Suffix,2,1
이건,Noun,1,2
이건,Noun,10,10
이고,Josa,7,1
이고,Josa,10,2
이그,Noun,3,1
이나,Josa,1,1
이나,Josa,6,1
이나,Josa,7,1
이나,Josa,10,2
이냐,Josa,1,1
이냐,Josa,10,1
이네,Josa,1,1
이네,Josa,6,1
이네,Josa,10,1
이다,Josa,1,1
이다,Josa,9,3
이다,Josa,10,9
이대,Modifier,7,1
이대,Modifier,9,1
이동,Noun,3,1
이딴,Modifier,10,1
이라,Josa,7,1
이라,Josa,9,1
이라,Josa,10,4
이라고,Josa,9,1
이라구요,Verb,4,1
이라기,Josa,3,1
이라는,Josa,10,1
이라도,Josa,4,1
이라서,Josa,10,1
이랑,Josa,2,1
이랑,Josa,8,3
이랑,Josa,9,2
이랑,Josa,10,4
이래로,Adjective,10,1
이러냐,Verb,10,1
이러는거냐,Verb,2,1
이런,Adjective,1,1
이런,Adjective,2,1
이런,Adjective,9,1
이런,Adjective,10,4
이런,Modifier,10,3
이런거,Adjective,3,1
이런거,Adjective,10,1
이런거안하는데,Adjective,10,1
이렇게,Adverb,1,2
이렇게,Adverb,2,2
이렇게,Adverb,5,1
이렇게,Adverb,8,2
이렇게,Adverb,9,1
이렇게,Adverb,10,3
이렇다,Adjective,8,1
이롭다,Adjective,10,1
이를,Verb,10,1
이리,Adverb,9,1
이미,Adverb,10,1
이번,Noun,7,1
이번,Noun,8,1
이번,Noun,9,1
이번,Noun,10,5
이뻤다,Adjective,6,1
이뻤다,Adjective,10,1
이뻤음,Adjective,10,1
이쁘고,Adjective,10,6
이쁘노,Adjective,10,1
이쁘다,Adjective,8,2
이쁘다,Adjective,10,5
이쁜,Adjective,10,2
이쁜듯,Adjective,8,1
이쁜진,Adjective,10,1
이쁨,Adjective,1,1
이쁨,Adjective,7,1
이쁨,Adjective,8,1
이쁨,Adjective,10,4
이쁩니다,Adjective,10,1
이상,Noun,7,2
이상,Noun,10,2
이상은,Noun,10,1
이상태,Noun,10,1
이상한,Adjective,1,1
이십,Modifier,10,1
이야,Josa,10,1
이야기,Noun,7,1
이야기,Noun,8,1
이야기,Noun,9,1
이야기,Noun,10,2
이었고,Verb,10,1
이었습니다,Verb,7,1
이었어요,Verb,10,1
이었음,Verb,10,2
이에요,Josa,1,2
이에요,Josa,10,1
이여,Josa,10,1
이영화,Noun,2,1
이영화,Noun,8,1
이영화,Noun,10,1
이용,Noun,9,1
이유,Noun,7,1
이유,Noun,8,1
이유,Noun,10,2
이자,Noun,6,1
이제,Noun,1,1
이제,Noun,9,3
이제,Noun,10,3
이제껏,Noun,9,1
이지,Josa,10,1
이지만,Josa,8,1
이지만,Josa,10,2
이태리,Noun,2,1
이하,Noun,1,2
이하,Noun,2,1
이해,Noun,1,1
이해,Noun,2,1
이해,Noun,10,2
이후,Noun,9,2
이후,Noun,10,7
익사,Noun,10,1
인,Josa,1,1
인,Josa,6,1
인,Josa,7,1
인,Josa,8,2
인,Josa,9,4
인,Josa,10,19
인가,Josa,1,1
인가,Josa,9,1
인가,Josa,10,1
인간,Noun,1,1
인간,Noun,10,3
인거,Josa,10,1
인공,Noun,10,1
인데,Josa,7,1
인데,Josa,9,1
인데,Josa,10,7
인듯,Verb,10,1
인디아나,Noun,2,1
인디아나,Noun,7,1
인디아나,Noun,8,1
인물,Noun,1,1
인물,Noun,10,1
인생,Noun,10,2
인시디어스,Noun,10,1
인어,Noun,2,2
인정,Noun,6,1
인정,Noun,7,1
인정,Noun,8,1
인지,Josa,10,1
인피니티,Noun,10,2
인한,Adjective,6,1
일,Noun,10,2
일관,Noun,9,1
일단,Noun,9,1
일단,Noun,10,3
일더라구요,Verb,10,1
일본,Noun,1,1
일부,Noun,9,1
일어날지,Verb,4,1
일었다,Verb,10,1
일이,Noun,4,1
일이,Noun,10,1
임,Noun,1,2
임,Noun,2,3
임,Noun,4,1
임,Noun,7,2
임,Noun,8,1
임,Noun,9,5
임,Noun,10,21
입,Noun,10,3
입김,Noun,7,1
입니다,Adjective,1,1
입니다,Adjective,3,1
입니다,Adjective,8,1
입니다,Adjective,10,16
입맛,Noun,1,1
입장,Noun,10,3
입증,Noun,9,1
잇냥,Verb,10,1
잇어요,Verb,10,1
잇었는데,Verb,10,1
있,Adjective,10,1
있게,Adjective,10,1
있고,Adjective,10,1
있기는,Adjective,9,1
있네,Adjective,10,1
있네요,Adjective,8,1
있네요,Adjective,9,1
있는,Adjective,9,1
있는,Adjective,10,2
있는거야,Adjective,4,1
있는데,Adjective,8,2
있는데,Adjective,10,1
있는줄,Adjective,10,1
있다,Adjective,7,1
있다,Adjective,10,2
있다는것도,Adjective,8,1
있다니,Adjective,10,1
있습니다,Adjective,2,1
있어,Adjective,10,2
있어서,Adjective,10,3
있어요,Adjective,1,1
있어요,Adjective,8,1
있었다,Adjective,10,1
있었어요,Adjective,10,1
있었음,Adjective,10,1
있었지만,Adjective,3,1
있으나,Adjective,10,1
있으며,Adjective,10,1
있음,Adjective,9,1
있지,Adjective,4,1
있지만,Adjective,10,1
잊었었다,Verb,10,1
자꾸,Noun,9,1
자는,Verb,1,1
자본,Noun,8,1
자신,Noun,9,1
자유,Noun,10,1
자재,Noun,10,1
자체,Noun,1,1
자체,Noun,10,2
작,Modifier,10,1
작가,Noun,1,1
작정,Noun,9,1
작정,Noun,10,3
작품,Noun,1,2
작품,Noun,4,1
작품,Noun,7,1
작품,Noun,9,2
작품,Noun,10,3
작품하나,Noun,9,1
잔건,Verb,1,1
잔뜩,Noun,10,1
잔아요,Verb,10,1
잔인성,Noun,10,1
잘,Verb,1,1
잘,Verb,3,1
잘,Verb,4,1
잘,Verb,7,1
잘,Verb,8,2
잘,Verb,9,4
잘,Verb,10,10
잘,VerbPrefix,1,1
잘,VerbPrefix,9,2
잘,VerbPrefix,10,11
잘봤슾되,Noun,10,1
잘생겼으면,Adjective,4,1
잘안주는데,Verb,10,1
잘즐겻어,Noun,10,1
잠,Noun,2,1
잠,Noun,10,1
잠들었다,Verb,1,1
잠시,Noun,10,1
잡고,Noun,1,1
잤다,Verb,1,1
잤지만,Verb,10,1
