형태소,품사,분류,카운트
살짝,Noun,7,2
살짝,Noun,8,4
살짝,Noun,9,3
살짝,Noun,10,6
살찌워,Adjective,10,1
삶,Noun,8,1
삶,Noun,10,17
삶은,Verb,10,1
삶이였다,Verb,10,1
삶이있었다,Verb,10,1
삼,Modifier,10,2
삼,Noun,10,1
삼만,Noun,10,1
삼천,Noun,9,1
삼천,Noun,10,4
삽니다,Verb,10,1
삽입,Noun,6,1
샀는데,Verb,10,1
상,Suffix,2,1
상,Suffix,10,5
상가,Noun,10,1
상관,Noun,10,1
상관없더라구요,Adjective,10,1
상기,Noun,10,1
상당함,Adjective,10,1
상당했습니다,Adjective,10,1
상당히,Adjective,7,1
상미,Noun,9,1
상미,Noun,10,3
상반,Noun,10,1
상상,Noun,10,8
상쇄,Noun,10,1
상승,Noun,10,2
상업,Noun,10,1
상영,Noun,6,1
상영,Noun,8,2
상영,Noun,9,4
상영,Noun,10,8
상의,Noun,10,1
상이,Noun,10,1
상자,Noun,10,2
상중하,Noun,10,1
상징,Noun,10,2
상치,Noun,10,1
상태,Noun,2,1
상태,Noun,9,2
상태,Noun,10,1
상황,Noun,8,1
상황,Noun,10,2
새,Modifier,7,1
새,Modifier,10,1
새,Noun,10,5
새기면서,Verb,10,1
새기야,Verb,10,1
새끼,Noun,10,7
새드앤딩,Noun,9,1
새로운,Adjective,8,2
새로운,Adjective,9,1
새로운,Adjective,10,17
새로운시작,Noun,10,3
새록,Verb,10,2
새벽,Noun,10,2
색,Noun,10,1
색시,Noun,10,1
샐러드,Noun,9,1
샐러드,Noun,10,1
샘,Noun,10,2
생,Noun,10,3
생각,Noun,1,5
생각,Noun,2,1
생각,Noun,4,3
생각,Noun,6,5
생각,Noun,7,4
생각,Noun,8,10
생각,Noun,9,8
생각,Noun,10,88
생각나,Verb,10,1
생각나고,Verb,10,2
생각나네요,Verb,10,1
생각나는,Verb,10,1
생각나는건,Verb,10,1
생각나며,Verb,10,1
생각나서,Verb,8,1
생각나서,Verb,10,3
생각난거,Verb,10,1
생각난다,Verb,10,2
생각날거야,Verb,10,1
생각남,Verb,8,1
생각남,Verb,10,1
생겨,Verb,10,1
생겼습니다,Verb,10,1
생겼음,Verb,10,1
생기,Noun,1,1
생기,Noun,10,1
생기는게,Verb,10,1
생기더라,Verb,10,1
생긴,Verb,8,1
생긴것,Verb,10,1
생깁니다,Verb,10,1
생동감,Noun,8,1
생생하게,Adjective,10,1
생생한,Adjective,10,1
생생한데,Adjective,10,1
생생히,Adjective,10,1
생애,Noun,10,4
생일,Noun,10,1
생쥐,Noun,10,1
생활,Noun,10,2
샤를,Noun,10,1
샤우탸자자,Noun,10,1
서,Josa,5,1
서,Josa,6,1
서,Josa,7,2
서,Josa,8,3
서,Josa,9,4
서,Josa,10,38
서,Modifier,10,2
서,Verb,10,3
서고,Noun,6,1
서너,Modifier,10,2
서는,Verb,4,1
서는,Verb,10,3
서도,Noun,10,1
서둘러서,Verb,6,1
서로,Noun,10,10
서른,Modifier,10,1
서명,Noun,10,1
서버,Noun,10,1
서부터,Foreign,10,1
서사,Noun,1,1
서사,Noun,10,6
서사시,Noun,10,11
서서,Noun,10,1
서야,Verb,10,4
서열,Noun,10,1
서요,Noun,10,1
서운하네요,Adjective,10,1
서운하다,Adjective,10,1
서운함,Adjective,10,1
서운함에,Adjective,10,1
서정,Noun,9,1
석,Noun,10,3
섞구,Verb,6,1
섞어서,Verb,1,1
선,Noun,9,1
선,Noun,10,6
선곡,Noun,10,1
선물,Noun,8,1
선물,Noun,9,3
선물,Noun,10,33
선사,Noun,8,1
선사,Noun,9,1
선사,Noun,10,3
선택,Noun,10,3
설계,Noun,10,1
설날,Noun,10,1
설득,Noun,7,1
설레,Adjective,1,1
설레면서,Adjective,10,1
설레임,Noun,10,1
설렘,Adjective,10,1
설렜고,Adjective,10,1
설마,Noun,10,1
설마설마,Adverb,6,1
설명,Noun,8,2
설명,Noun,10,4
설사,Noun,7,1
설정,Noun,1,2
설정,Noun,4,1
설정,Noun,7,2
설정,Noun,9,1
설정,Noun,10,8
섭섭,Noun,10,1
섭섭하네요,Adjective,8,1
섭섭하다,Adjective,10,1
섭섭하면서도,Adjective,10,1
섭섭한,Adjective,10,1
섭섭해용,Adjective,9,1
섭섭했다,Adjective,10,1
섯음,Noun,10,1
성,Modifier,10,3
성,Noun,10,1
성,Suffix,1,1
성,Suffix,7,2
성,Suffix,8,1
성,Suffix,9,4
성,Suffix,10,13
성공,Noun,10,1
성공했다,Adjective,10,1
성과,Noun,8,1
성과,Noun,10,1
성애자,Noun,10,1
성역,Noun,1,1
성은,Noun,1,1
성은,Noun,9,1
성의,Noun,10,4
성장,Noun,9,1
성장,Noun,10,1
성장기,Noun,10,1
성장하는,Adjective,10,1
성찰,Noun,9,1
성폭행,Noun,10,1
성한,Adjective,1,2
세,Modifier,1,1
세,Modifier,2,1
세,Modifier,8,1
세,Modifier,9,2
세,Modifier,10,20
세,Noun,9,1
세,Noun,10,6
세계,Noun,7,1
세계,Noun,10,6
세계관,Noun,1,1
세계관,Noun,7,2
세계관,Noun,8,2
세계관,Noun,10,8
세기,Noun,10,6
세대,Noun,8,1
세대,Noun,9,1
세대,Noun,10,17
세로,Noun,10,1
세명,Noun,10,1
세번,Noun,8,2
세번,Noun,10,20
세상,Noun,8,1
세상,Noun,9,1
세상,Noun,10,12
세세히,Verb,10,1
세시,Noun,10,1
세심,Noun,10,4
세용,Noun,10,1
세워,Verb,10,1
세월,Noun,10,6
세트,Noun,9,2
세트,Noun,10,7
셀,Noun,8,1
셀,Noun,10,2
셀카,Noun,9,1
셈블,Noun,10,2
셋,Noun,8,1
셋,Noun,10,1
션,Noun,10,1
셩,Noun,10,1
소,Modifier,10,7
소개팅,Noun,10,1
소나무,Noun,10,1
소름,Noun,8,2
소름,Noun,9,1
소름,Noun,10,80
소름끼쳤습니다,Verb,10,1
소름끼치고,Verb,10,1
소름끼치는,Verb,10,1
소리,Noun,6,1
소리,Noun,10,12
소리내면서,Verb,10,1
소리내서,Verb,10,1
소모,Noun,5,1
소모품,Noun,10,1
소문난,Verb,6,1
소변,Noun,10,1
소수,Noun,10,1
소스,Noun,10,1
소식,Noun,10,1
소원,Noun,10,1
소위,Noun,10,1
소장,Noun,10,1
소재,Noun,8,1
소중한,Adjective,8,1
소중한,Adjective,9,1
소중한,Adjective,10,3
소집,Noun,10,1
소홀히,Adjective,10,1
소환,Noun,10,1
소환씬,Noun,10,1
속,Noun,1,1
속,Noun,8,1
속,Noun,10,12
속닥거리지,Verb,10,1
속상할수가,Adjective,10,1
속상합니다,Adjective,10,1
속이,Verb,10,2
속이어지고,Verb,10,1
속이었다,Verb,10,1
속편,Noun,8,1
속편,Noun,10,1
손,Noun,8,1
손,Noun,10,9
손가락,Noun,9,2
손가락,Noun,10,1
손꼽히는,Verb,10,1
손색,Noun,10,1
손수건,Noun,10,1
손잡고,Verb,7,1
손잡고,Verb,10,1
손편지,Noun,10,1
솔,Noun,1,2
솔로,Noun,10,2
솔솔,Noun,7,1
솔저,Noun,10,1
솔직,Noun,9,1
솔직하게,Adjective,6,1
솔직해지자,Adjective,7,1
솔직히,Adjective,1,1
솔직히,Adjective,2,1
솔직히,Adjective,4,3
솔직히,Adjective,6,4
솔직히,Adjective,7,1
솔직히,Adjective,8,3
솔직히,Adjective,9,1
솔직히,Adjective,10,13
솔찍,Noun,2,1
송사,Noun,8,1
쇠약해진,Adjective,10,1
쇼,Noun,1,1
쇼,Noun,10,5
숏컷,Noun,10,2
수,Modifier,10,1
수,Noun,4,1
수,Noun,6,1
수,Noun,7,1
수,Noun,8,6
수,Noun,9,3
수,Noun,10,118
수가,Noun,10,8
수고,Noun,8,1
수고,Noun,9,1
수고,Noun,10,25
수년,Noun,10,1
수도,Noun,4,1
수도,Noun,6,1
수도,Noun,10,4
수렴,Noun,1,1
수록,Noun,10,1
수많은,Adjective,10,2
수미,Noun,10,1
수성,Noun,10,1
수습,Noun,9,1
수식어,Noun,10,1
수업,Noun,1,1
수염,Noun,10,1
수원,Noun,10,1
수작,Noun,4,1
수작,Noun,10,4
수정,Noun,10,1
수준,Noun,1,1
수준,Noun,6,2
수준,Noun,7,1
수준,Noun,8,1
수준,Noun,9,1
수준,Noun,10,7
수질,Noun,10,1
수트,Noun,10,2
숙지,Noun,9,1
순,Noun,10,4
순간,Noun,9,2
순간,Noun,10,12
순교자,Noun,9,1
순삭,Noun,6,1
순삭,Noun,7,1
순삭,Noun,9,1
순삭,Noun,10,14
순서,Noun,9,1
순서대로,Noun,9,1
순서대로,Noun,10,1
순수한,Adjective,10,1
숟가락,Noun,10,1
술,Noun,1,1
술,Noun,10,1
술집,Noun,6,1
숨,Noun,10,1
숫자,Noun,10,2
숭고한,Adjective,10,1
쉬,Noun,10,2
쉬는,Verb,10,1
쉬세요,Verb,10,1
쉬시길,Verb,10,1
쉬어,Verb,10,2
쉬어도,Verb,10,5
쉬어요,Verb,10,1
쉼표,Noun,10,2
쉽게,Verb,10,1
쉽고,Verb,10,1
쉽구나,Verb,1,1
쉽지,Verb,10,1
쉽지만,Verb,8,1
슈타인,Noun,10,1
슈트,Noun,10,2
슈퍼,Noun,10,2
슈퍼맨,Noun,8,1
슈퍼스타,Noun,10,1
슈퍼히어로,Noun,9,1
슈퍼히어로,Noun,10,2
스,Noun,10,3
스나이더,Noun,10,1
스냅,Noun,10,5
스러,Adjective,10,2
스러운,Josa,6,1
스러운,Josa,7,1
스러운,Josa,10,1
스러웠다,Adjective,10,1
스러웠던,Adjective,10,1
스러웠습니다,Adjective,10,1
스럽게,Josa,10,1
스럽고,Adjective,10,2
스럽다,Adjective,1,2
스럽다,Adjective,6,1
스럽다,Adjective,10,2
스럽습니다,Adjective,10,1
스럽지,Josa,9,1
스릉흔드,Noun,10,1
스릴,Noun,10,2
스마트,Noun,10,1
스며들었나보다,Verb,10,1
스무살,Noun,10,2
스스로,Noun,9,1
스스로,Noun,10,2
스쳐,Verb,10,5
스칩니다,Verb,10,1
스칼렛,Noun,10,10
스칼렛요한슨,Noun,10,2
스커트,Noun,10,1
스케일,Noun,4,1
스케일,Noun,8,2
스케일,Noun,9,1
스케일,Noun,10,8
스크린,Noun,8,1
스크린,Noun,10,2
스킵,Noun,10,1
스타,Noun,10,2
스타로드,Noun,10,1
스타워즈,Noun,9,1
스타워즈,Noun,10,2
스타일,Noun,10,1
스타크,Noun,9,3
스타크,Noun,10,25
스탠,Noun,10,2
스탠리,Noun,10,2
스탭롤,Noun,10,1
스토,Noun,10,1
스토리,Noun,1,5
스토리,Noun,2,1
스토리,Noun,4,2
스토리,Noun,7,3
스토리,Noun,8,15
스토리,Noun,9,5
스토리,Noun,10,43
스톤,Noun,9,1
스톤,Noun,10,10
스톰브레이커,Noun,10,1
스퇄,Noun,8,1
스튜디오,Noun,10,1
스트,Noun,10,7
스트레,Noun,10,6
스트렌,Noun,10,1
스티브,Noun,8,1
스티브,Noun,10,8
스티븐,Noun,10,1
스파이더,Noun,10,1
스파이더맨,Noun,9,1
스파이더맨,Noun,10,25
스페셜,Noun,1,1
스페셜,Noun,10,1
스펙,Noun,10,1
스포,Noun,1,2
스포,Noun,6,1
스포,Noun,8,2
스포,Noun,9,3
스포,Noun,10,71
스포일러,Noun,8,3
스포일러,Noun,9,6
스포일러,Noun,10,30
슨,Noun,1,2
슬퍼서,Adjective,10,5
슬퍼어요,Adjective,10,1
슬퍼요,Adjective,8,1
슬퍼요,Adjective,10,5
슬펐나,Adjective,10,1
슬펐네요,Adjective,10,1
슬펐는데,Adjective,10,1
슬펐다,Adjective,10,7
슬펐던,Adjective,10,3
슬펐던건,Adjective,10,1
슬펐습니다,Adjective,10,1
슬펐어요,Adjective,10,3
슬펐음,Adjective,10,1
슬펐지만,Adjective,8,1
슬펐지만,Adjective,10,1
슬프,Adjective,9,1
슬프,Adjective,10,6
슬프게,Adjective,10,1
슬프고,Adjective,10,11
슬프고도,Adjective,10,1
슬프냐,Adjective,10,1
슬프네,Adjective,8,1
슬프네,Adjective,10,1
슬프네요,Adjective,8,1
슬프네요,Adjective,9,1
슬프네요,Adjective,10,5
슬프다,Adjective,9,1
슬프다,Adjective,10,13
슬프다고,Adjective,10,1
슬프다니,Adjective,9,1
슬프죠,Adjective,10,1
슬프지만,Adjective,10,2
슬픈,Adjective,10,10
슬픈거지,Adjective,10,1
슬픈건,Adjective,10,2
슬픈듯,Adjective,10,2
슬플,Adjective,10,1
슬플건,Adjective,10,1
슬플수가,Adjective,10,2
슬플줄이야,Adjective,10,1
슬픔,Noun,9,1
슬픔,Noun,10,10
슬픕니다,Adjective,10,3
슴,Noun,10,2
슴니,Noun,10,1
습,Noun,5,1
습,Noun,10,12
습니,Noun,10,2
승리,Noun,9,1
승리,Noun,10,2
승리자,Noun,10,1
승전,Noun,10,1
시,Modifier,6,1
시,Modifier,8,1
시,Modifier,9,1
시,Modifier,10,6
시,Noun,7,1
시,Noun,10,3
시각,Noun,10,2
시간,Noun,1,4
시간,Noun,2,2
시간,Noun,6,2
시간,Noun,7,2
시간,Noun,8,9
시간,Noun,9,13
시간,Noun,10,102
시간여행,Noun,1,3
시간여행,Noun,6,1
시간여행,Noun,8,2
시간여행,Noun,10,1
시계,Noun,2,1
시골,Noun,10,1
시기,Noun,10,1
시끄럽게,Adjective,10,1
시나리오,Noun,7,1
시나리오,Noun,10,1
시네마,Noun,9,1
시네마,Noun,10,5
시대,Noun,8,1
시대,Noun,10,35
시도,Noun,7,1
시도,Noun,10,2
시렇,Noun,10,1
시리어스,Noun,8,1
시리즈,Noun,1,1
시리즈,Noun,2,2
시리즈,Noun,6,4
시리즈,Noun,7,3
시리즈,Noun,8,16
시리즈,Noun,9,14
시리즈,Noun,10,121
시린,Adjective,10,1
시멘트,Noun,10,1
시민권,Noun,9,1
시보,Noun,10,3
시빌,Noun,8,2
시빌,Noun,9,2
시빌,Noun,10,2
시스,Noun,10,1
시시했지만,Adjective,7,1
시원,Noun,8,1
시원,Noun,10,2
시원섭섭하고,Adjective,10,2
시원섭섭해요,Adjective,10,1
시원하게,Adjective,10,1
시원하네요,Adjective,10,1
시원한,Adjective,10,1
시작,Noun,8,4
시작,Noun,9,6
시작,Noun,10,91
시절,Noun,8,1
시절,Noun,10,7
시점,Noun,10,3
시즌,Noun,10,4
시청,Noun,9,1
시켜,Verb,10,1
시켜놓은,Verb,10,1
시켜라,Verb,10,1
시켜주는,Verb,10,1
시켜주면서,Verb,10,1
시퀀스,Noun,8,1
시퀀스,Noun,9,1
시키고,Verb,10,1
시키기에,Verb,10,1
시키네,Verb,9,1
시키네,Verb,10,1
시키는,Verb,10,2
시키려,Verb,10,1
시키지,Verb,8,1
시키지,Verb,10,11
시키질,Verb,10,1
시킨,Verb,7,1
시킨다,Verb,10,1
시킴,Noun,10,1
시티,Noun,8,1
시험,Noun,10,2
식,Suffix,1,1
식,Suffix,10,4
식상하지,Adjective,10,1
식이,Noun,8,1
식이,Noun,10,5
신,Modifier,8,1
신,Modifier,9,1
신,Modifier,10,1
신,Noun,8,2
신,Noun,9,2
신,Noun,10,7
신겐,Noun,10,1
신경,Noun,10,5
신기록,Noun,10,1
신기하네요,Adjective,10,1
신기한게,Adjective,10,1
신기해,Adjective,10,1
신기했던건,Adjective,10,1
신나구,Adjective,10,1
신나요,Noun,10,1
신났습니다,Adjective,8,1
신념,Noun,10,1
신도,Noun,10,1
신랑,Noun,10,3
신분,Noun,8,1
신선,Noun,10,1
신선한,Adjective,9,1
신세계,Noun,10,1
신예,Noun,10,1
신은,Verb,8,1
신의,Noun,10,1
신작,Noun,10,1
신파,Noun,1,1
신파,Noun,6,1
신파,Noun,9,1
신파,Noun,10,2
신화,Noun,9,1
싣고,Verb,8,1
실,Noun,10,1
실감,Noun,9,1
실감,Noun,10,8
실과,Noun,10,1
실마리,Noun,9,1
실망,Noun,1,2
실망,Noun,2,2
실망,Noun,4,1
실망,Noun,5,1
실망,Noun,6,4
실망,Noun,8,3
실망,Noun,10,15
실망하,Adjective,8,1
실망했어요,Adjective,2,1
실제,Noun,1,1
실제,Noun,10,1
실컷,Noun,8,1
실컷,Noun,10,1
실패,Noun,8,1
실화,Noun,9,1
실화,Noun,10,3
싫다,Adjective,10,4
싫어서,Adjective,10,1
싫어서도,Adjective,10,1
싫어하나,Adjective,1,1
싫어해도,Adjective,10,1
싫었던,Adjective,10,1
심,Noun,1,1
심,Noun,10,1
심각,Noun,1,1
심각하게,Adjective,10,1
심각하던데,Adjective,10,1
심란했지만,Adjective,8,1
심리,Noun,10,1
심야,Noun,10,3
심장,Noun,10,5
심정,Noun,1,1
심지어,Noun,10,1
심하게,Adjective,10,1
심하다,Adjective,10,1
심하면,Adjective,10,1
심했다,Adjective,5,1
심했음,Adjective,8,1
심형래,Noun,1,1
심히,Adjective,10,1
십,Modifier,10,2
십,Noun,1,1
십,Noun,10,1
십대,Modifier,10,1
십대,Noun,10,1
싱,Noun,10,1
싶고,Verb,10,1
싶구나,Verb,10,1
싶네,Verb,10,1
싶네요,Verb,9,2
싶네요,Verb,10,8
싶다,Verb,1,2
싶다,Verb,7,1
싶다,Verb,10,11
싶다는,Verb,10,2
싶더군요,Verb,8,1
싶습니다,Verb,10,7
싶아,Verb,10,1
싶어,Verb,10,4
싶어서,Verb,10,3
싶어여,Verb,10,1
싶어요,Verb,10,3
싶어용,Verb,10,1
싶어졌다,Verb,10,1
싶어졌어요,Verb,9,1
싶어진다,Verb,10,1
싶었냐,Verb,10,1
싶었는데,Verb,10,1
싶었다,Verb,10,1
싶었슴니,Noun,10,1
싶었습니다,Verb,8,1
싶었어요,Verb,10,1
싶었을까,Verb,10,1
싶었음,Verb,10,1
싶었지만,Verb,10,1
싶은,Verb,1,1
싶은,Verb,8,1
싶은,Verb,10,8
싶은데,Verb,1,1
싶은데,Verb,7,1
싶은데,Verb,10,1
싶을,Verb,1,1
싶을,Verb,9,1
싶을,Verb,10,8
싶을거야,Verb,10,1
싶을거에요,Verb,10,1
싶음,Verb,10,5
싶지,Verb,10,3
싶지만,Verb,8,1
싶지만,Verb,10,2
싸,Verb,1,1
싸,Verb,9,1
싸,VerbPrefix,10,1
싸고,Verb,10,1
싸는,Verb,10,1
싸다가,Verb,7,1
싸다구,Verb,10,1
싸대기,Noun,10,1
싸랑,Noun,10,1
싸우겠다며,Verb,10,1
싸우고,Verb,2,1
싸우고,Verb,10,3
싸우는,Verb,8,1
싸우는,Verb,9,1
싸우는,Verb,10,2
싸우던,Verb,10,1
싸우려는,Verb,10,1
싸운,Verb,10,2
싸울,Verb,9,1
싸울,Verb,10,2
싸움,Noun,1,1
싸움,Noun,10,8
싸웠으면,Verb,10,1
싸인,Noun,8,1
싸인,Noun,10,1
싸재,Verb,10,1
싹,Noun,10,2
쌀수가,Verb,10,1
쌉,Verb,10,1
쌋다아아앜,Noun,10,1
쌋따,Noun,10,1
쌋자,Noun,10,1
쌌다,Verb,10,3
쌌습니다,Verb,10,1
쌌음,Verb,10,2
쌓아,Verb,9,1
쌓아,Verb,10,2
쌤,Noun,10,1
써,Verb,10,2
써가며,Verb,10,1
써는,Verb,10,1
써서,Verb,10,2
써야겠다,Verb,10,1
써여,Verb,10,1
써재,Verb,10,1
썼다,Verb,10,1
쎄긴,Adjective,10,2
쎄네,Adjective,10,1
쎄다,Adjective,10,1
쎄서다,Adjective,10,1
쎈,Adjective,10,1
쎔,Adjective,10,2
쏘,Verb,10,2
쏘는거지,Verb,10,1
쏘요,Verb,10,1
쏙,Noun,10,1
쏟고,Verb,10,1
쏟아,Verb,8,1
쏟아냈어요,Verb,10,1
쏟았다,Verb,10,1
쏟았던,Verb,10,1
쑤,Verb,6,1
쑤시기,Verb,10,1
쑥스러,Adjective,10,1
쓰,Verb,8,1
쓰,Verb,10,2
쓰고,Verb,10,1
쓰는,Verb,10,2
쓰는거,Verb,10,2
쓰더니,Verb,10,1
쓰러,Verb,10,1
쓰레기,Noun,10,4
쓰리,Adjective,10,1
쓰아랑,Verb,10,1
쓰이지,Verb,10,1
쓴것,Verb,8,1
쓴것,Verb,10,1
쓴게,Verb,9,1
쓴다,Verb,10,1
쓸거다,Verb,10,1
쓸수있다,Verb,10,1
쓸쓸한,Adjective,10,2
씀,Verb,10,3
씀씀이,Noun,10,1
씁니다,Verb,10,3
씁쓸하고,Adjective,9,1
씁쓸한,Adjective,10,1
씁쓸함,Adjective,10,1
씁쓸했네요,Adjective,10,1
씨,Noun,10,2
씨,Suffix,10,3
씨발,Noun,10,1
씩,Suffix,9,1
씩,Suffix,10,8
씬,Noun,7,2
씬,Noun,8,2
씬,Noun,9,4
씬,Noun,10,18
씹,Verb,1,1
씹,Verb,10,4
씹어,Verb,10,1
아,Exclamation,1,2
아,Exclamation,4,1
아,Exclamation,5,1
아,Exclamation,7,2
아,Exclamation,8,3
아,Exclamation,9,4
아,Exclamation,10,59
아,Josa,1,1
아,Josa,8,3
아,Josa,9,3
아,Josa,10,34
아,Noun,10,1
아가씨,Noun,10,2
아기,Noun,10,1
아까,Adjective,10,2
아까운,Adjective,10,2
아까울만큼,Adjective,10,1
아까워서,Adjective,10,1
아깝,Adjective,10,1
아깝고,Adjective,9,1
아깝고,Adjective,10,1
아깝네요,Adjective,10,2
아깝다,Adjective,6,1
아깝다,Adjective,10,2
아깝단,Adjective,10,1
아깝습니다,Adjective,10,1
아깝지,Adjective,8,1
아깝지,Adjective,9,1
아깝지,Adjective,10,18
아깝진,Adjective,10,1
아끼는,Verb,10,1
아내,Noun,10,3
아냐,Verb,10,1
아는,Verb,10,5
아는만큼,Verb,9,1
아는만큼,Verb,10,3
아니,Adjective,9,1
아니,Adjective,10,17
아니겠죠,Adjective,8,1
아니겠지,Adjective,10,1
아니고,Adjective,1,1
아니고,Adjective,6,2
아니고,Adjective,7,1
아니고,Adjective,8,1
아니고,Adjective,10,6
아니구나,Adjective,10,1
아니길,Adjective,10,1
아니까,Adjective,10,1
아니냐,Adjective,6,1
아니냐,Adjective,10,1
아니냐고,Adjective,10,1
아니네요,Adjective,10,1
아니다,Adjective,8,1
아니다,Adjective,10,7
아니다다시,Adjective,10,1
아니라,Adjective,1,1
아니라,Adjective,7,1
아니라,Adjective,8,1
아니라,Adjective,10,16
아니라고,Adjective,8,1
아니라고,Adjective,9,1
아니라고,Adjective,10,1
아니라는,Adjective,10,1
아니면,Adjective,1,1
아니면,Adjective,6,2
아니면,Adjective,7,1
아니면,Adjective,10,4
아니신,Adjective,8,1
아니어도,Adjective,10,2
아니었,Adjective,7,1
아니었,Adjective,10,1
아니었나,Adjective,9,1
아니었나,Adjective,10,1
아니었냐,Adjective,8,1
아니었네요,Adjective,8,1
아니었네요,Adjective,10,1
아니었는데,Adjective,10,2
아니었다,Adjective,6,1
아니었다,Adjective,8,1
아니었다,Adjective,10,2
아니었다면,Adjective,7,2
아니었습니다,Adjective,7,1
아니었습니다,Adjective,8,1
아니었습니다,Adjective,10,1
아니었음,Adjective,7,1
아니었지만,Adjective,10,1
아니였음,Adjective,8,1
아니였지만,Adjective,9,1
아니지,Adjective,10,3
아니지만,Adjective,7,1
아니지만,Adjective,8,1
아니지만,Adjective,9,1
아니지만,Adjective,10,7
아닌,Adjective,1,1
아닌,Adjective,6,2
아닌,Adjective,8,2
아닌,Adjective,10,11
아닌가,Adjective,10,3
아닌게,Adjective,8,1
아닌데,Adjective,8,2
아닌데도,Adjective,10,1
아닌지,Adjective,10,1
아닐,Adjective,10,1
아닐까,Adjective,10,4
아님,Adjective,1,1
아님,Adjective,4,1
아님,Adjective,9,1
아님,Adjective,10,6
아님을,Adjective,7,1
아닙니다,Adjective,10,5
아듀,Noun,10,3
아들,Noun,8,2
아들,Noun,9,2
아들,Noun,10,13
아래,Noun,10,1
아련하고,Adjective,10,1
아련하다,Adjective,10,1
아련한,Adjective,7,1
아련한,Adjective,10,1
아련함,Adjective,8,1
아련햇음,Noun,10,1
아른거렸다,Verb,10,1
아름다우면서,Adjective,10,1
아름다운,Adjective,8,1
아름다운,Adjective,10,9
아름다워,Adjective,10,1
아름다웠다,Adjective,10,1
아름답습니다,Adjective,10,1
아마,Noun,7,1
아마,Noun,10,2
아마추어,Noun,10,1
아메리카,Noun,8,1
아메리카,Noun,9,3
아메리카,Noun,10,19
아무,Modifier,10,3
아무,Noun,4,1
아무,Noun,10,2
아무래도,Adverb,10,1
아무런,Adjective,10,1
아무튼,Adverb,10,1
아바타,Noun,10,3
아버,Noun,10,1
아버지,Noun,8,1
아버지,Noun,10,8
아보,Noun,10,2
아부지,Noun,10,1
아빠,Noun,10,2
아쉬우면서,Adjective,10,1
아쉬운,Adjective,7,2
아쉬운,Adjective,8,5
아쉬운,Adjective,9,2
아쉬운,Adjective,10,7
아쉬울,Adjective,7,1
아쉬울,Adjective,9,1
아쉬울,Adjective,10,3
아쉬울듯,Adjective,10,1
아쉬울만큼,Adjective,10,1
아쉬울줄은,Adjective,10,1
아쉬움,Noun,8,11
아쉬움,Noun,9,1
아쉬움,Noun,10,10
아쉬워,Adjective,10,3
아쉬워서,Adjective,10,1
아쉬워요,Adjective,8,1
아쉬워요,Adjective,10,4
아쉬워진다,Adjective,9,1
아쉬웟,Noun,8,1
아쉬웠고,Adjective,9,1
아쉬웠고,Adjective,10,1
아쉬웠다,Adjective,9,1
아쉬웠던,Adjective,8,1
아쉬웠던게,Adjective,9,1
아쉬웠던게,Adjective,10,1
아쉬웠습니다,Adjective,10,1
아쉬웠어요,Adjective,10,3
아쉬웠을,Adjective,10,1
아쉬웠을듯,Adjective,10,1
아쉬웠음,Adjective,6,2
아쉬웠지만,Adjective,9,1
아쉬웠지만,Adjective,10,3
아쉽,Adjective,8,5
아쉽,Adjective,9,2
아쉽,Adjective,10,10
아쉽고,Adjective,5,1
아쉽고,Adjective,7,1
아쉽고,Adjective,8,3
아쉽고,Adjective,10,12
아쉽고도,Adjective,10,1
아쉽긴,Adjective,8,1
아쉽긴,Adjective,9,2
아쉽나,Adjective,10,2
아쉽네,Adjective,8,1
아쉽네요,Adjective,7,1
아쉽네요,Adjective,8,2
아쉽네요,Adjective,9,2
아쉽네요,Adjective,10,13
아쉽다,Adjective,5,1
아쉽다,Adjective,8,3
아쉽다,Adjective,9,2
아쉽다,Adjective,10,17
아쉽다는,Adjective,10,1
아쉽다도,Adjective,10,1
아쉽더라,Adjective,10,1
아쉽습니다,Adjective,8,1
아쉽습니다,Adjective,10,4
아쉽지만,Adjective,8,1
아쉽지만,Adjective,10,8
아스,Noun,9,1
아스,Noun,10,15
아스가르드,Noun,9,1
아스가르드,Noun,10,1
아아,Exclamation,10,2
아아,Noun,10,1
아앙,Noun,10,1
아엠,Noun,10,2
아연,Noun,9,1
아연,Noun,10,5
아옘,Noun,10,1
아욘맨,Noun,9,1
아우르는,Verb,10,1
아우르며,Verb,10,1
아이,Noun,8,3
아이,Noun,10,32
아이맥스,Noun,1,1
아이맥스,Noun,8,2
아이맥스,Noun,9,1
아이맥스,Noun,10,8
아이스크림,Noun,10,1
아이앰,Noun,10,1
아이어,Noun,10,3
아이언,Noun,10,8
아이언맨,Noun,1,2
아이언맨,Noun,6,1
아이언맨,Noun,7,1
아이언맨,Noun,8,19
아이언맨,Noun,9,16
아이언맨,Noun,10,449
아이엠,Noun,10,8
아이템,Noun,7,1
아인,Noun,9,1
아인,Noun,10,1
아일럽,Noun,10,1
아자,Exclamation,10,2
아저씨,Noun,10,6
아주,Noun,6,1
아주,Noun,8,2
아주,Noun,9,1
아주,Noun,10,22
아주아주,Adverb,10,1
아줌마,Noun,8,1
아줌마,Noun,9,1
아줌마,Noun,10,2
아직,Adverb,10,8
아직도,Adverb,10,14
아침,Noun,10,5
아팠어요,Adjective,10,1
아프네,Adjective,10,1
