형태소,품사,분류,카운트
명,Noun,6,3
명,Noun,7,2
명백한,Adjective,5,1
명작,Noun,1,1
명작,Noun,7,2
명작,Noun,10,1
명확하다,Adjective,5,1
몇,Modifier,7,1
몇몇,Noun,6,1
모,Modifier,8,1
모,Noun,5,1
모두,Noun,1,1
모두,Noun,3,1
모두,Noun,6,1
모든,Noun,4,1
모든,Noun,6,1
모든,Noun,8,1
모로,Noun,7,1
모르겟다,Verb,6,1
모르겠는,Verb,1,1
모르겠어요,Verb,9,1
모르겠으니,Verb,10,1
모르겠음,Verb,2,1
모르겠음,Verb,6,1
모르겠지만,Verb,1,1
모르겠지만,Verb,5,1
모르겠지만,Verb,7,1
모르겠지만,Verb,10,1
모르고,Verb,8,1
모르고,Verb,10,1
모르는,Verb,1,1
모르는데,Verb,10,1
모스,Noun,8,1
모습,Noun,5,1
모아,Verb,1,1
모아,Verb,7,1
모아,Verb,10,1
모아놓,Verb,1,1
모았냐,Verb,7,1
모았지만,Verb,8,1
모여라,Verb,1,1
모여지는,Verb,5,1
모였냐,Verb,5,1
모였는지도,Verb,6,1
모였다,Verb,1,2
모였지만,Verb,6,1
모으는,Verb,10,1
모으는데,Verb,7,1
모으다가,Verb,3,1
모인,Verb,1,1
모자란,Verb,1,1
모집,Noun,5,1
몰겠고,Verb,7,1
몰겠는데,Verb,1,1
몰라도,Verb,10,1
몰랐어요,Verb,10,1
몰랐음,Verb,9,1
몰입,Noun,6,2
몸빵,Noun,1,1
못,Noun,1,4
못,Noun,4,3
못,Noun,5,5
못,Noun,8,1
못,Noun,10,2
못,VerbPrefix,1,2
못,VerbPrefix,2,1
못,VerbPrefix,3,1
못,VerbPrefix,4,2
못,VerbPrefix,5,3
못,VerbPrefix,6,1
못,VerbPrefix,7,5
못,VerbPrefix,9,1
못,VerbPrefix,10,1
못구,Noun,1,1
못지않게,Adjective,10,1
무거운,Adjective,1,1
무겁,Adjective,6,1
무겁지도,Adjective,10,1
무게,Noun,4,1
무게,Noun,6,1
무기,Noun,7,1
무난,Noun,5,1
무난,Noun,6,1
무난,Noun,7,2
무너졌다,Verb,4,1
무너졌다,Verb,6,1
무능력하게,Adjective,7,1
무덤,Noun,6,1
무력한,Adjective,1,1
무비,Noun,1,1
무비,Noun,7,1
무비,Noun,10,1
무섭지도,Adjective,6,1
무슨,Noun,1,5
무시못하죠,Verb,6,1
무식한,Adjective,10,1
무엇,Noun,7,1
무예,Noun,7,1
무의미하게,Adjective,5,1
무표정,Noun,5,1
문,Modifier,5,1
문재인,Noun,10,1
문제,Noun,1,1
문제,Noun,7,2
물,Noun,1,1
물,Noun,2,1
물,Noun,3,1
물,Noun,5,1
물,Noun,6,1
물,Noun,8,1
물,Noun,10,3
물이,Noun,1,3
물이,Noun,6,1
물이였당,Verb,7,1
물주,Noun,1,1
묽은,Adjective,6,1
뭉게,Noun,1,1
뭉쳤나,Verb,7,1
뭉쳤다,Verb,8,2
뭉치긴,Verb,8,1
뭉치냐,Verb,4,1
뭐,Noun,1,6
뭐,Noun,2,1
뭐,Noun,4,1
뭐,Noun,5,2
뭐,Noun,6,2
뭐,Noun,7,2
뭐,Noun,9,2
뭐,Noun,10,3
뭐라,Verb,10,1
뭐람,Verb,1,1
뭔,Modifier,1,1
뭔,Modifier,7,1
뭔가,Noun,1,2
뭔가,Noun,6,1
뭔가,Noun,8,5
뭘,Noun,7,1
뭘,Noun,10,2
뭘더바,Noun,10,1
뭥미,Noun,7,1
므,Noun,6,1
미,Adjective,10,1
미가,Noun,10,1
미국,Noun,2,1
미도,Noun,1,1
미리,Noun,1,1
미모,Noun,10,1
미안,Noun,1,1
미쳤나,Adjective,1,1
미치지못,Adjective,10,1
민간인,Noun,1,1
민간인,Noun,3,2
민망한,Adjective,3,1
믿,Verb,1,1
믿게,Verb,10,1
믿고,Verb,1,2
믿고거,Verb,4,1
믿고싶다,Verb,7,1
믿기에,Verb,10,1
믿습니다,Verb,10,1
밀러,Noun,6,1
밀리는,Verb,1,1
밀리진,Verb,7,1
밋밋하고,Adjective,6,1
밋었,Noun,10,1
밋음재밋음재밋,Noun,10,1
및,Noun,1,1
및,Noun,4,1
밑,Noun,7,1
바,Noun,8,1
바고,Noun,7,1
바꾸는게,Verb,4,1
바꿔,Verb,1,1
바꿔라,Verb,7,1
바꿔야,Verb,2,1
바닥,Noun,1,1
바닥,Noun,8,1
바닥,Noun,9,1
바람,Noun,6,1
바랬다,Noun,5,1
바로,Noun,1,1
바로,Noun,7,1
바로,Noun,9,2
바로,Noun,10,1
바를,Verb,6,1
바보,Noun,6,2
바이바이,Noun,4,1
박살,Noun,2,1
박수,Noun,8,1
박수,Noun,10,1
박스,Noun,6,1
박한,Adjective,10,1
밖에,Josa,1,3
밖에,Josa,3,1
밖에,Josa,4,1
밖에,Josa,5,1
밖에,Josa,7,1
반,Noun,1,2
반,Noun,4,2
반가운,Adjective,8,1
반격,Noun,8,1
반격,Noun,9,1
반도,Noun,4,1
반복,Noun,1,1
반응,Noun,10,1
반의,Noun,1,1
반전,Noun,10,1
반지,Noun,10,1
반지의제왕,Noun,10,1
반짝이는,Verb,4,1
반쪽,Noun,5,1
받아,Verb,1,1
받아,Verb,2,1
받아야겠다는,Verb,1,1
받았습니다,Verb,8,1
받쳐,Verb,1,1
발,Noun,2,1
발란스,Noun,1,1
발리,Noun,7,1
발악,Noun,2,1
발퀄,Noun,1,1
밝게,Verb,5,2
밝은,Verb,10,1
밟고,Verb,1,1
밤,Noun,1,2
밥값,Noun,8,1
밧어욤,Noun,10,1
밧줄,Noun,9,1
방,Noun,9,1
방금,Noun,1,1
방금,Noun,6,1
방금,Noun,9,2
방법,Noun,6,1
방식,Noun,7,1
방이,Noun,7,1
방이,Noun,9,1
방한,Noun,1,1
방향,Noun,7,1
배,Noun,4,1
배,Noun,10,2
배경,Noun,1,2
배는,Foreign,10,1
배대,Verb,6,1
배대,Verb,7,1
배대슈,Noun,1,3
배대슈,Noun,4,1
배대슈,Noun,7,2
배대슈,Noun,8,1
배댓,Noun,1,1
배댓슈,Noun,1,1
배댓슈,Noun,2,1
배댓슈,Noun,6,1
배리,Noun,10,1
배우,Noun,1,2
배트,Noun,7,1
배트맨,Noun,1,19
배트맨,Noun,2,1
배트맨,Noun,4,1
배트맨,Noun,5,7
배트맨,Noun,6,2
배트맨,Noun,7,9
배트맨,Noun,8,6
배트맨,Noun,9,1
배트맨,Noun,10,7
밸런스,Noun,1,5
밸런스,Noun,4,4
밸런스,Noun,5,2
밸런스,Noun,6,1
밸런스,Noun,7,4
밸런스,Noun,10,1
밸붕,Noun,2,1
밸붕,Noun,7,1
밸붕,Noun,8,1
밸붕이잖,Noun,1,1
뱁새,Noun,1,1
뱃찐따,Noun,1,1
뱉,Verb,1,1
버들,Noun,7,1
버려서,Verb,1,1
버렸지,Verb,9,1
버리고,Verb,1,1
버리고,Verb,4,1
버리는,Verb,7,1
버린,Verb,1,3
버린,Verb,4,1
버림,Verb,1,1
버림,Verb,6,1
버젼,Noun,4,1
버텼는데,Verb,1,1
버프,Noun,5,1
번,Noun,1,1
번,Noun,2,1
번,Noun,9,1
번개,Noun,3,1
번개,Noun,5,1
번개,Noun,7,2
번역,Noun,1,2
벌인건,Verb,3,1
범벅,Noun,2,1
범위,Noun,6,1
법,Noun,5,1
법,Noun,7,1
베놈,Noun,1,1
베리,Noun,4,1
베트맨,Noun,1,3
베트맨,Noun,5,1
베트맨,Noun,7,2
베트맨,Noun,9,1
베트맨같,Noun,7,1
벡터맨,Noun,1,1
벤,Verb,7,1
벨,Modifier,4,1
벨,Modifier,10,1
벨붕,Noun,7,1
변,Noun,6,1
변해있는,Adjective,5,1
변화,Noun,3,1
별,Modifier,1,1
별,Modifier,7,1
별,Modifier,9,1
별,Modifier,10,1
별,Noun,10,1
별로,Noun,1,2
별로,Noun,10,2
병,Noun,1,1
보,Noun,1,1
보,Noun,4,1
보,Noun,6,1
보가,Noun,1,1
보고,Noun,1,9
보고,Noun,4,1
보고,Noun,6,1
보고,Noun,7,4
보고,Noun,9,1
보고,Noun,10,6
보고나니,Verb,1,1
보고나서,Verb,6,1
보고서,Noun,1,1
보고싶구나,Verb,10,1
보고싶었다,Verb,7,1
보고와서,Verb,1,1
보고왔는데,Verb,1,1
보기,Noun,1,4
보기,Noun,2,1
보기,Noun,4,1
보기,Noun,8,1
보기,Noun,10,1
보긴,Verb,1,1
보낸거,Verb,10,1
보너,Noun,7,1
보는,Verb,1,1
보는,Verb,2,1
보는,Verb,9,1
보는,Verb,10,2
보는거,Verb,9,1
보는건,Verb,6,1
보는걸,Verb,2,1
보는게,Verb,5,1
보는게,Verb,6,1
보는내내,Verb,1,1
보는데도,Verb,7,1
보는듯,Verb,1,1
보는줄,Verb,1,1
보니,Verb,1,1
보니,Verb,5,1
보다,Josa,1,8
보다,Josa,4,1
보다,Josa,5,3
보다,Josa,6,3
보다,Josa,7,7
보다,Josa,8,3
보다,Josa,9,2
보다,Josa,10,8
보다,Verb,1,5
보다,Verb,10,1
보다가,Verb,1,1
보다는,Josa,1,1
보다는,Josa,6,2
보다는,Josa,9,2
보다는,Josa,10,5
보다도,Josa,6,1
보다보다,Verb,1,1
보다야,Josa,8,1
보단,Josa,1,1
보단,Josa,7,1
보단,Josa,9,1
보단,Josa,10,2
보던,Verb,1,1
보라,Noun,2,1
보면,Verb,1,1
보면,Verb,5,1
보면,Verb,6,2
보면,Verb,7,1
보면,Verb,10,1
보면서,Verb,1,1
보면서,Verb,6,1
보배,Noun,4,1
보세요,Verb,1,2
보세요,Verb,9,2
보세요,Verb,10,2
보셈,Verb,1,1
보셈,Verb,7,1
보셈,Verb,9,1
보소,Verb,10,1
보스,Noun,1,1
보시길,Verb,10,1
보시는걸,Verb,7,1
보앗네요,Verb,5,1
보았네요,Verb,10,1
보았는데,Verb,5,1
보았습니다,Verb,9,1
보았음,Verb,8,1
보았지만,Verb,6,1
보여주는,Verb,1,1
보여주는,Verb,8,1
보여주는,Verb,10,1
보여주리라,Verb,10,1
보여준,Verb,6,1
보여준,Verb,8,1
보여줘도,Verb,1,1
보이,Noun,6,1
보이네요,Verb,10,1
보이질,Verb,7,1
보인다,Verb,8,2
보인다,Verb,10,1
보일,Verb,1,1
보임,Noun,8,1
보지,Noun,1,5
보지,Noun,10,1
보지마라,Verb,3,1
본,Modifier,1,1
본,Modifier,5,1
본,Modifier,7,1
본,Modifier,8,1
본,Verb,1,2
본,Verb,2,1
본,Verb,5,1
본,Verb,6,1
본,Verb,9,1
본,Verb,10,2
본거,Verb,6,1
본격,Noun,7,1
본다면,Verb,1,1
본다면,Verb,5,1
본래,Noun,7,1
본인,Noun,6,1
본적,Noun,5,1
본전,Noun,6,1
볼,Noun,1,1
볼,Noun,5,3
볼,Noun,6,3
볼,Noun,7,4
볼,Noun,8,4
볼,Noun,9,2
볼,Noun,10,4
볼,Verb,1,1
볼거,Verb,4,1
볼거리,Noun,4,1
볼거리,Noun,8,1
볼거리,Noun,10,1
볼걸,Noun,1,1
볼걸,Noun,4,1
볼껄,Noun,3,1
볼란다,Verb,1,1
볼법,Noun,1,1
볼수,Verb,6,1
볼수록,Verb,10,1
봄,Noun,5,1
봄,Noun,8,1
봄,Noun,10,1
봄,Verb,1,1
봐,Verb,1,2
봐,Verb,10,1
봐도,Verb,1,1
봐도,Verb,9,1
봐도,Verb,10,3
봐라,Verb,1,1
봐라,Verb,7,1
봐서,Verb,1,1
봐서,Verb,4,1
봐서,Verb,8,2
봐야,Verb,8,1
봐야해,Verb,1,1
봐요,Verb,8,1
봐요,Verb,10,1
봐주자는,Verb,1,1
봐지는,Verb,10,1
봣,Noun,10,1
봣는데,Noun,10,1
봤고,Verb,10,1
봤기에,Verb,7,1
봤네요,Verb,10,1
봤는데,Verb,1,1
봤는데,Verb,5,1
봤는데,Verb,7,1
봤는데,Verb,8,2
봤는데,Verb,9,2
봤는데,Verb,10,3
봤는데도,Verb,1,1
봤는데도,Verb,10,1
봤다,Verb,7,1
봤다,Verb,10,2
봤다는,Verb,1,1
봤던,Verb,1,1
봤던것,Verb,1,1
봤습니다,Verb,5,1
봤습니다,Verb,10,2
봤어요,Verb,8,1
봤어요,Verb,9,2
봤어요,Verb,10,7
봤을,Verb,5,1
봤음,Verb,1,1
봤음,Verb,7,1
봤음,Verb,10,2
봤지만,Verb,1,1
봤지만,Verb,8,1
부,Noun,2,1
부,Noun,5,2
부,Noun,6,1
부,Noun,8,1
부,Noun,10,2
부각,Noun,8,1
부끄럽냐,Adjective,10,1
부는,Verb,5,1
부동산,Noun,1,1
부럽,Adjective,10,1
부럽다,Adjective,7,1
부르자,Verb,1,1
부르지말자,Verb,10,1
부른다,Verb,5,1
부분,Noun,4,2
부분,Noun,7,1
부분,Noun,8,4
부분,Noun,9,1
부분,Noun,10,2
부상,Noun,7,1
부숴진,Noun,6,1
부시,Noun,1,1
부실,Noun,6,1
부실한,Adjective,1,1
부실한,Adjective,6,1
부어,Noun,1,1
부자,Noun,9,2
부자,Noun,10,1
부재,Noun,1,1
부족,Noun,7,2
부족,Noun,10,1
부족하다,Adjective,4,1
부족하다,Adjective,6,1
부족한,Adjective,3,1
부족한,Adjective,6,1
부족한,Adjective,7,2
부족한,Adjective,8,1
부족함,Noun,8,1
부족했던,Adjective,8,1
부터,Josa,1,2
부터,Josa,2,1
부터,Josa,4,1
부터,Josa,5,1
부터,Josa,6,1
부터,Josa,9,1
부터,Josa,10,3
부터,Noun,7,1
부턴,Josa,8,1
부활,Noun,1,2
부활,Noun,5,3
부활,Noun,6,1
부활,Noun,7,1
부활,Noun,9,1
부활,Noun,10,4
북,Noun,5,1
북미,Noun,10,1
분,Noun,1,1
분,Noun,10,2
분노,Noun,1,2
분들,Suffix,1,1
분량,Noun,7,1
분명,Noun,9,1
분명,Noun,10,1
분발,Noun,1,1
분위기,Noun,3,1
분위기,Noun,10,2
불,Noun,1,1
불가,Noun,1,1
불과하다,Adjective,7,1
불러서,Verb,1,1
불러서,Verb,5,1
불쌍하게,Adjective,8,1
불쌍한,Adjective,1,2
불안했는데,Adjective,10,1
불친절하고,Adjective,1,1
불친절하다,Adjective,1,1
불친절한,Adjective,1,1
불친절해도,Adjective,1,1
붓하는,Verb,1,1
붕괘,Noun,4,1
붕괴,Noun,1,2
붕어,Noun,10,1
뷰,Noun,9,1
브레스,Noun,10,1
브레이,Noun,10,1
브루스,Noun,7,1
블랙,Noun,1,2
블랙,Noun,5,1
블랙,Noun,6,1
블랙,Noun,8,2
블랙,Noun,10,1
비,Noun,1,2
비,Noun,8,2
비교,Noun,1,1
비교,Noun,4,1
비교,Noun,5,1
비교,Noun,6,1
비교,Noun,7,1
비교,Noun,10,2
비뚤빼뚤,Noun,4,1
비벼,Verb,1,1
비빔밥,Noun,1,1
비슷,Noun,1,1
비슷한,Adjective,10,1
비싼,Adjective,4,1
비애,Noun,8,1
비우고,Verb,7,1
비유,Noun,1,1
비전에,Verb,10,1
비주,Noun,1,1
비주,Noun,6,1
비중,Noun,1,1
비추,Verb,5,1
비해,Verb,5,1
비해,Verb,7,1
비해,Verb,8,1
빅찐따들,Noun,1,1
빅터,Noun,10,1
빈약하고,Adjective,8,1
빌런,Noun,1,8
빌런,Noun,7,6
빌런,Noun,8,2
빛,Noun,5,1
빠,Noun,5,1
빠,Noun,7,1
빠,Noun,10,1
빠돌이,Noun,1,1
빠들,Noun,1,1
빠르게,Adjective,7,1
빠르면서,Adjective,7,1
빠를수,Adjective,6,1
빠순이,Noun,10,1
빠져서,Verb,10,1
빡칠만큼,Adjective,1,1
빤가,Verb,7,1
빨리,Adverb,1,1
빵,Noun,6,1
빵터졌는데,Adjective,8,1
빼,Noun,5,1
빼고,Verb,1,1
빼고,Verb,4,1
빼곤,Verb,1,1
빼도,Verb,1,1
빼면,Verb,4,1
빼자고용,Verb,6,1
뺑,Noun,6,1
뺨치,Noun,6,1
뻔,Noun,7,1
뻔하고,Adjective,8,1
뻔한,Adjective,1,2
뻔한,Adjective,4,1
뻔한,Adjective,6,2
뻔한,Adjective,7,1
뻔합니다,Adjective,1,1
뻘소리,Noun,1,1
뻘소리쓰,Noun,1,1
뽑아,Verb,8,1
뽑으면,Verb,1,1
뽑혔고,Verb,10,1
뿐,Noun,1,2
뿐,Noun,5,1
뿐,Noun,6,1
뿐,Noun,9,1
뿐이였다,Adjective,1,1
뿐인대,Adjective,9,1
뿡뿡,Noun,10,1
사,Modifier,1,1
사,Noun,7,1
사,Noun,9,1
사라진,Verb,4,1
사라짐,Verb,7,1
사람,Noun,1,4
사람,Noun,2,1
사람,Noun,4,1
사람,Noun,5,1
사람,Noun,6,1
사람,Noun,7,2
사람,Noun,8,1
사람,Noun,10,1
사랑,Noun,4,1
사랑,Noun,5,1
사랑,Noun,8,1
사랑,Noun,10,1
사망,Noun,9,1
사수,Noun,1,1
사실,Noun,10,1
사용,Noun,1,1
사용,Noun,3,1
사이,Noun,1,1
사이드,Noun,1,2
사이드,Noun,2,1
사이드,Noun,4,1
사이드,Noun,6,2
사이드,Noun,7,1
사이보그,Noun,3,1
사이보그,Noun,5,1
사이보그,Noun,6,1
사이보그,Noun,7,1
사이보그,Noun,9,1
사이보그,Noun,10,2
사장,Noun,3,1
삭제,Noun,8,1
산다,Noun,1,2
산소,Noun,1,1
산적,Noun,6,1
살,Noun,6,3
살기,Noun,1,1
살때,Noun,1,1
살려,Verb,1,1
살려,Verb,6,1
살려,Verb,7,1
살려주시길,Verb,10,1
살렸냐고,Verb,10,1
살리,Verb,1,1
살리기,Verb,6,1
살리는거까지가,Verb,7,1
살리다니,Verb,1,1
살리면,Verb,7,1
살린,Verb,4,1
살린,Verb,7,1
살린다,Verb,9,1
살림,Noun,1,1
살면서,Verb,1,1
살살한거라,Adjective,7,1
살아났다,Verb,10,1
살아있내,Verb,1,1
살짝,Noun,5,1
살짝,Noun,8,1
삶은,Verb,10,1
삼,Noun,1,1
삼지창,Noun,1,2
상,Suffix,7,1
상,Suffix,10,1
상당히,Adjective,7,1
상대,Noun,2,1
상미,Noun,1,1
상미,Noun,10,2
상상,Noun,6,1
상실,Noun,6,1
상실한다,Adjective,6,1
상영,Noun,6,2
상영,Noun,9,1
상자,Noun,1,1
상처리,Noun,10,1
상황,Noun,1,2
상황,Noun,5,1
상황,Noun,8,1
상황,Noun,9,1
새,Modifier,1,1
새,Modifier,7,1
새,Noun,10,1
새기,Verb,1,1
새기야,Verb,1,1
새로,Adjective,6,1
새로,Adjective,8,1
새로운,Adjective,10,1
새벽,Noun,1,2
색,Noun,7,1
색깔,Noun,1,1
색깔,Noun,5,2
색깔,Noun,10,1
색맹,Noun,4,1
색채,Noun,4,1
생,Noun,5,1
생각,Noun,1,5
생각,Noun,4,1
생각,Noun,5,2
생각,Noun,6,2
생각,Noun,7,4
생각,Noun,8,2
생각,Noun,9,1
생각,Noun,10,8
생각났다,Verb,1,1
생긴거,Verb,10,1
생략,Noun,5,1
생소할,Adjective,10,1
생소함,Adjective,6,1
샤잠,Noun,10,1
서,Josa,1,6
서,Josa,4,1
서,Josa,5,3
서,Josa,6,3
서,Josa,8,1
서,Josa,10,1
서,Modifier,4,1
서,Verb,1,1
서는,Verb,1,4
서는,Verb,4,2
서는,Verb,5,2
서는,Verb,6,1
서는,Verb,8,1
서는,Verb,10,2
서도,Noun,1,1
서도,Noun,2,1
서두,Noun,7,1
서로,Noun,4,1
서로,Noun,9,2
서면,Noun,7,1
서서,Noun,3,1
서운함,Adjective,8,1
서있는,Verb,8,1
선,Noun,1,3
선,Noun,6,1
선,Noun,8,1
선방,Noun,1,2
선방,Noun,7,1
선방,Noun,8,1
설득,Noun,6,1
설명,Noun,5,3
설명,Noun,7,1
설명,Noun,8,1
설명,Noun,9,1
설명,Noun,10,1
설사,Noun,1,1
설사,Noun,6,1
설정,Noun,7,1
섬뜩하긴,Adjective,7,1
성,Noun,1,1
성,Suffix,1,4
성,Suffix,2,1
성,Suffix,3,1
성,Suffix,4,1
성,Suffix,5,1
성,Suffix,6,2
성,Suffix,7,3
성,Suffix,10,2
성공,Noun,6,1
성공,Noun,10,1
성공하길,Adjective,10,1
성공한,Adjective,6,2
성공했다,Adjective,2,1
성급하게,Adjective,1,1
성은,Noun,5,2
성은,Noun,6,1
성은,Noun,8,1
성은,Noun,10,1
성하고,Adjective,5,1
성한,Adjective,7,1
성한,Adjective,10,1
세,Modifier,1,1
세,Noun,1,1
세,Noun,6,2
세계,Noun,4,1
세계관,Noun,1,2
세계관,Noun,5,1
세계관,Noun,6,1
세구,Noun,1,1
세명,Noun,7,1
세상,Noun,1,10
세상,Noun,3,1
세상,Noun,5,4
세상,Noun,6,3
세상,Noun,10,1
세서,Verb,8,1
섹시하고,Adjective,8,1
섹시한거,Adjective,10,1
센,Verb,10,1
션,Noun,7,1
소,Modifier,10,1
소감,Noun,9,1
소개,Noun,1,1
소개,Noun,2,1
소리,Noun,2,1
속,Noun,1,1
속도,Noun,7,2
속편,Noun,1,1
속편,Noun,10,1
손,Noun,1,1
손길,Noun,10,1
손때,Noun,1,1
손발,Noun,2,1
손발,Noun,3,1
손해,Noun,1,1
솔로,Noun,1,2
솔로,Noun,7,3
솔로,Noun,10,3
솔직하게,Adjective,1,1
솔직하게,Adjective,5,1
솔직히,Adjective,1,3
솔직히,Adjective,4,1
솔직히,Adjective,5,1
솔직히,Adjective,7,3
솔직히,Adjective,8,2
솔직히,Adjective,9,2
솔직히,Adjective,10,5
솜씨,Noun,6,1
쇠,Noun,3,1
수,Noun,1,8
수,Noun,4,2
수,Noun,5,2
수,Noun,6,2
수,Noun,8,4
수,Noun,9,1
수,Noun,10,3
수가,Noun,5,1
수렴,Noun,6,1
수스,Noun,7,1
수어,Noun,1,2
수어,Noun,2,1
수어,Noun,4,1
수어,Noun,6,1
수어,Noun,7,1
수없이,Adverb,1,1
수영,Noun,1,1
수준,Noun,1,6
수준,Noun,4,1
수준,Noun,6,2
수준,Noun,7,1
수준,Noun,10,1
수트,Noun,7,1
수퍼,Noun,7,1
수퍼맨,Noun,3,2
수퍼맨,Noun,6,3
수퍼맨,Noun,7,1
수퍼맨,Noun,10,2
수프,Noun,6,1
순,Noun,7,1
순간,Noun,5,2
순간,Noun,10,1
순식간,Noun,9,1
순차적인,Noun,1,1
술,Noun,1,1
술,Noun,8,1
쉴,Verb,10,1
쉴드,Noun,1,1
쉽게,Verb,5,1
쉽구요,Verb,7,1
쉽지,Verb,5,1
슈,Noun,10,1
슈가,Noun,6,1
슈가,Noun,7,1
슈트,Noun,10,1
슈퍼맨,Noun,1,36
슈퍼맨,Noun,2,2
슈퍼맨,Noun,3,1
슈퍼맨,Noun,4,6
슈퍼맨,Noun,5,22
슈퍼맨,Noun,6,17
슈퍼맨,Noun,7,24
슈퍼맨,Noun,8,18
슈퍼맨,Noun,9,5
슈퍼맨,Noun,10,15
슢스,Noun,1,1
스나이더,Noun,1,5
스나이더,Noun,4,1
스나이더,Noun,5,5
스나이더,Noun,6,2
스나이더,Noun,7,2
스나이더,Noun,10,1
스러,Adjective,5,1
스러운,Josa,1,1
스러운,Josa,5,1
스러운,Josa,8,1
스러웠음,Adjective,10,1
스럽게,Josa,1,1
스럽긴,Adjective,9,1
스럽네요,Adjective,10,1
스릴,Noun,8,1
스웨,Noun,6,2
스웨,Noun,10,2
스케일,Noun,5,1
스케일,Noun,7,1
스케일,Noun,10,1
스쿼드,Noun,1,2
스쿼드,Noun,6,1
스쿼드,Noun,7,1
스타크,Noun,1,1
스테판,Noun,1,1
스테판,Noun,3,1
스테판,Noun,6,2
스테판울프,Noun,1,1
스테픈,Noun,1,1
스테픈,Noun,7,1
스토리,Noun,1,15
스토리,Noun,2,1
스토리,Noun,3,2
스토리,Noun,4,4
스토리,Noun,5,2
스토리,Noun,6,6
스토리,Noun,7,10
스토리,Noun,8,5
스토리,Noun,9,2
스토리,Noun,10,3
스톰,Noun,1,1
스튜디오,Noun,5,1
스트레스,Noun,7,1
스틸,Noun,1,2
스틸,Noun,4,1
스틸,Noun,6,1
스파이,Noun,3,1
스파이,Noun,10,1
스파이더맨,Noun,1,1
스파이더맨,Noun,3,1
스폰서,Noun,1,2
스폰서,Noun,6,1
스피드,Noun,7,2
슬로모션,Noun,2,1
슬펏는데,Noun,9,1
슬프지만,Adjective,1,1
습니다,Eomi,10,1
승전,Noun,1,1
시,Modifier,9,1
시,Noun,1,1
시간,Noun,1,4
시간,Noun,4,2
시간,Noun,5,2
시간,Noun,6,4
시간,Noun,7,1
시간,Noun,8,3
시간,Noun,9,2
시간,Noun,10,3
시나리오,Noun,5,1
시네마,Noun,1,1
시네마,Noun,10,1
시력,Noun,6,1
시리즈,Noun,1,3
시리즈,Noun,7,1
시리즈,Noun,8,1
시리즈,Noun,10,3
시빌,Noun,5,1
시빌,Noun,10,1
시사회,Noun,8,1
시사회,Noun,10,2
시선,Noun,8,1
시시하지만,Adjective,8,1
시원시원한,Adjective,6,1
시원시원합니다,Adjective,8,1
시원하고,Adjective,7,1
시작,Noun,1,1
시작,Noun,2,1
시작,Noun,6,1
시작,Noun,7,2
시작,Noun,9,2
시작,Noun,10,3
시점,Noun,4,1
시체,Noun,6,1
시켜,Verb,1,1
시켰으면,Verb,4,1
시키고,Verb,5,1
시키기,Verb,6,1
시키는,Verb,2,1
시키지,Verb,10,1
시킨,Verb,1,1
식,Noun,1,3
식,Noun,3,1
식,Noun,4,1
식,Suffix,1,2
식사,Noun,1,1
식상한,Adjective,5,1
식상합니다,Adjective,1,1
신,Noun,1,2
신,Noun,2,2
신,Noun,4,1
신,Noun,6,1
신,Noun,7,1
신가,Noun,7,1
신경,Noun,5,1
신기원,Noun,7,1
신기하지,Adjective,1,1
신도,Noun,1,1
신맛,Noun,6,1
신선도,Noun,5,1
신으,Verb,10,1
신은,Verb,5,1
신은,Verb,10,1
신파극,Noun,6,1
신하,Noun,1,1
신호탄,Noun,10,1
실감,Noun,10,1
실드,Noun,2,1
실력,Noun,6,1
실력,Noun,10,1
실망,Noun,1,5
실망,Noun,4,2
실망,Noun,5,1
실망,Noun,7,4
실망,Noun,8,2
실망,Noun,10,1
실망함,Adjective,7,1
실망했네요,Adjective,1,1
실망했다,Adjective,4,1
실망했음,Adjective,1,1
실망했지만,Adjective,8,1
실사영화,Noun,7,1
실소,Noun,1,1
실없는,Adjective,1,1
실질,Noun,8,1
실패,Noun,6,1
실패,Noun,7,1
실패함,Adjective,6,1
실패했다,Adjective,6,1
싫어서,Adjective,4,1
싫어졌다,Adjective,1,1
심각한,Adjective,1,1
심각한,Adjective,6,1
심리,Noun,1,1
심야,Noun,7,1
싯,Noun,1,1
싱거운,Adjective,4,1
싱겁게,Adjective,6,1
싶네,Verb,4,1
싶다,Verb,1,1
싶다,Verb,5,1
싶다,Verb,7,1
싶다,Verb,9,1
싶어,Verb,9,1
싶어,Verb,10,1
싶어서,Verb,1,1
싶었겠지만,Verb,1,1
싶음,Verb,7,1
싶지,Verb,1,1
싸우고,Verb,7,1
싸우는데,Verb,8,1
싸우는지,Verb,10,1
싸우다,Verb,5,1
싸우다가,Verb,10,1
싸우듯이,Verb,10,1
싸우려,Verb,10,1
싸우면서,Verb,10,1
싸울,Verb,1,1
싸울,Verb,10,1
싸울려다가,Verb,4,1
싸움,Noun,6,1
싸워,Verb,10,1
싸워도,Verb,2,1
싹,Noun,5,1
싼,Verb,6,1
쌓아놨던,Verb,6,1
쌓은,Verb,6,1
쌔,Noun,5,1
쌔,Noun,6,1
쌩뚱맞,Noun,2,1
써놧는디,Noun,1,1
써여,Verb,8,1
써요,Verb,8,1
썩는다,Verb,1,1
썩어,Verb,1,1
썩은,Verb,1,1
썼나,Verb,1,1
썼냐,Verb,1,1
썽,Noun,10,1
