형태소,품사,분류,카운트
할배,Noun,1,3
할수가,Verb,1,2
할수있고,Verb,9,1
할수있다,Verb,1,1
할수있어,Verb,10,1
할줄이야,Verb,1,1
할테니,Verb,8,2
할테니,Verb,10,3
함,Noun,1,9
함,Noun,5,1
함,Noun,9,1
함,Noun,10,10
함,Verb,1,1
함,Verb,10,1
함께,Adverb,8,2
함께,Adverb,9,1
함께,Adverb,10,1
함이겠지만,Verb,1,1
함장,Noun,10,1
합,Noun,1,1
합니다,Verb,1,4
합니다,Verb,8,1
합니다,Verb,10,3
항상,Noun,1,3
해,Noun,1,1
해,Noun,9,1
해,Noun,10,2
해,Verb,1,1
해,Verb,3,1
해,Verb,10,3
해가는데,Verb,10,1
해내긴,Verb,1,1
해낸것,Verb,9,1
해냈다,Verb,1,1
해냈다,Verb,8,1
해냈다,Verb,10,1
해냈다라는,Verb,1,1
해냈습니다,Verb,10,4
해냈어요,Verb,10,1
해놓고,Verb,1,2
해도,Noun,10,1
해도,Verb,1,1
해도,Verb,10,1
해드리고,Verb,10,1
해라,Verb,10,1
해먹,Noun,5,1
해보는,Verb,10,1
해보아도,Verb,3,1
해볼만,Verb,9,1
해서,Verb,1,9
해서,Verb,9,1
해서,Verb,10,2
해안가,Noun,1,1
해야,Verb,1,3
해야,Verb,9,1
해야,Verb,10,2
해야되,Verb,1,1
해외,Noun,10,2
해요,Verb,10,2
해적,Noun,10,1
해주고,Verb,1,1
해주고싶지,Verb,1,1
해주길,Verb,10,2
해주는,Verb,1,1
해주는,Verb,9,1
해주세요,Verb,10,1
해준,Verb,10,1
해줬다,Verb,10,1
핵,Noun,1,8
핵,Noun,10,1
핵노,Noun,1,1
핵심,Noun,1,1
핵잼,Noun,10,2
핵핵핵핵,Noun,1,1
햇,Noun,1,1
햇,Noun,10,3
했고,Verb,10,1
했고요,Verb,9,1
했구나,Verb,1,1
했군,Verb,9,1
했나,Verb,10,1
했는데,Verb,1,4
했는데,Verb,9,1
했는데,Verb,10,4
했는지,Verb,10,1
했다,Verb,1,3
했다,Verb,8,3
했다,Verb,9,2
했다,Verb,10,6
했다가,Verb,10,1
했던,Verb,10,1
했던것,Verb,10,1
했던말이,Verb,10,1
했습니다,Verb,10,1
했어야,Verb,9,1
했어야지,Verb,10,1
했어요,Verb,5,1
했어요,Verb,8,1
했어요,Verb,9,1
했었는데,Verb,2,1
했으나,Verb,1,2
했으나,Verb,10,1
했으면,Verb,1,1
했으면,Verb,10,1
했을,Verb,1,1
했을것이다,Verb,1,1
했음,Verb,8,1
했지,Verb,1,1
했지,Verb,10,1
했지만,Verb,1,1
행동,Noun,1,2
행복하다,Adjective,10,2
행복함,Adjective,10,1
햐,Noun,1,1
향,Noun,10,2
향연,Noun,1,1
향후,Noun,9,1
허,Verb,1,2
허,Verb,10,1
헐리웃,Noun,1,2
헐크,Noun,8,1
헐크,Noun,10,1
헛,Noun,1,2
헛소리,Noun,1,2
헛웃음,Noun,1,3
헷갈렸습니다,Adjective,1,1
현,Modifier,1,1
현대,Noun,10,1
현실,Noun,1,3
현실,Noun,7,1
현실,Noun,9,1
현실,Noun,10,1
현장,Noun,1,1
혐,Noun,2,1
형,Noun,1,1
형,Noun,10,1
형,Suffix,10,1
호,Noun,8,1
호강,Noun,10,1
호의,Noun,10,1
호쾌,Noun,10,1
호평,Noun,1,1
혹평,Noun,1,1
혹평,Noun,9,1
혼자,Noun,1,6
혼자,Noun,8,1
혼자,Noun,9,1
혼자,Noun,10,1
홍보,Noun,10,1
화,Suffix,1,1
화,Suffix,10,2
화가,Noun,10,1
화란,Noun,9,1
화려하고,Adjective,10,1
화려하네여,Adjective,10,1
화려하지만,Adjective,6,1
화려한,Adjective,1,1
화려한,Adjective,9,1
화려한,Adjective,10,2
화면,Noun,10,1
화보,Noun,1,3
화보,Noun,7,1
화장실,Noun,1,1
화장실,Noun,7,1
화투,Noun,10,1
화평,Noun,1,1
확신,Noun,1,1
확신,Noun,3,1
확실한,Adjective,9,1
확실한건,Adjective,8,1
확실한건,Adjective,9,1
확실히,Adjective,1,1
확실히,Adjective,9,1
확실히,Adjective,10,2
확확,Adverb,10,1
환상,Noun,1,1
환잔,Noun,1,1
환장하겠다,Adjective,1,1
활동,Noun,1,1
활보,Noun,10,1
활활,Noun,10,1
황당,Noun,5,1
횃불,Noun,10,1
회상,Noun,1,1
회수,Noun,1,1
효과,Noun,10,2
후,Noun,1,2
후,Noun,7,1
후,Noun,10,2
후기,Noun,1,2
후기,Noun,10,1
후레쉬맨,Noun,1,1
후려칠,Verb,10,1
후뢰시맨,Noun,1,1
후반,Noun,1,11
후반,Noun,2,1
후반,Noun,8,1
후반,Noun,9,2
후반,Noun,10,10
후속작,Noun,8,1
후회,Noun,1,3
후회,Noun,10,5
훌륭,Noun,7,2
훌륭하네요,Adjective,10,1
훌륭한,Adjective,1,1
훌륭한,Adjective,8,1
훌쩍,Noun,9,1
훨,Noun,1,1
훨,Noun,8,1
훨,Noun,10,1
훨배낫더,Noun,1,1
훨씬,Adverb,1,2
훨씬,Adverb,8,1
훨씬,Adverb,10,6
휴,Exclamation,1,1
휴머니즘,Noun,10,1
흐름,Noun,1,2
흑백,Noun,10,1
흑역사,Noun,1,1
흘러가는,Verb,1,1
흘러가던데,Verb,10,1
흘러가서,Verb,10,1
흘리면서,Verb,7,1
흥,Noun,10,2
흥미,Noun,1,3
흥미진진,Noun,10,1
흥행,Noun,10,1
희,Adjective,1,1
희망,Noun,10,3
희망이,Noun,1,1
희망이,Noun,10,1
희생,Noun,10,1
히,Adverb,10,1
히로,Noun,9,1
히로인,Noun,8,1
히로인,Noun,9,1
히어로,Noun,1,23
히어로,Noun,4,1
히어로,Noun,7,2
히어로,Noun,8,5
히어로,Noun,9,15
히어로,Noun,10,59
힐링,Noun,1,1
힘,Noun,9,1
힘,Noun,10,1
힘들,Adjective,1,1
힘들다,Adjective,1,1
힘들다,Adjective,3,1
힘들듯,Adjective,9,1
힘주고,Verb,1,1
