형태소,품사,분류,카운트
돌려,Verb,9,1
돌려,Verb,10,2
돌려줘,Verb,8,1
돌리고,Verb,10,1
돌릴수가,Verb,10,1
돌아가,Verb,10,2
돌아간다,Verb,9,1
돌아보게,Verb,10,1
돌아온,Verb,9,1
돌아온다,Verb,8,1
돌아와주길,Verb,10,1
돌아왔다,Verb,10,1
돌아이,Noun,10,1
돌았다,Verb,10,1
돌진,Noun,10,1
동,Modifier,10,2
동감,Noun,9,1
동감,Noun,10,1
동굴,Noun,10,2
동기,Noun,10,1
동반,Noun,10,1
동생,Noun,10,1
동시,Noun,10,3
동안,Foreign,10,3
동안,Noun,9,1
동안,Noun,10,2
동의,Noun,9,1
동의,Noun,10,1
동해,Noun,10,1
돼,Verb,8,1
돼서,Verb,10,1
돼었다,Verb,10,2
돼있길,Verb,10,1
됀다,Verb,10,1
됌,Verb,10,1
됐,Verb,10,1
됐네요,Verb,10,1
됐는데,Verb,10,1
됐다,Verb,9,1
됐다,Verb,10,1
되,Verb,10,1
되게,Adverb,10,2
되겠다,Verb,10,1
되겠죠,Verb,10,1
되고,Verb,10,5
되고싶다,Verb,10,2
되기,Verb,10,1
되냐,Verb,10,2
되네요,Verb,8,1
되네요,Verb,9,1
되는,Verb,7,1
되는,Verb,9,5
되는,Verb,10,14
되는거,Verb,10,1
되는거지,Verb,10,1
되는것,Verb,2,1
되는것,Verb,10,1
되는게,Verb,10,1
되는데,Verb,10,1
되는듯,Verb,8,1
되는듯,Verb,10,1
되는지,Verb,10,1
되다,Verb,10,1
되려,Verb,10,2
되려고,Verb,7,1
되리,Verb,10,1
되면서,Verb,9,1
되면서,Verb,10,3
되새겨주는,Verb,9,1
되서,Verb,10,3
되셨던,Verb,10,1
되야,Verb,10,3
되야지,Verb,10,1
되어,Verb,8,1
되어,Verb,9,2
되어,Verb,10,5
되어서,Verb,10,1
되어야,Verb,9,1
되어있다,Verb,10,1
되어있다고,Verb,10,1
되었고,Verb,8,1
되었고,Verb,10,1
되었구나,Verb,10,1
되었다,Verb,7,1
되었다,Verb,8,2
되었다,Verb,9,1
되었다,Verb,10,6
되었다고,Verb,7,1
되었습니다,Verb,10,2
되있어서,Verb,10,1
되자,Verb,10,1
되지,Verb,7,1
되지,Verb,10,2
되지는,Verb,10,1
되지만,Verb,9,1
되지만,Verb,10,2
되지못,Verb,10,1
된,Verb,7,1
된,Verb,8,4
된,Verb,9,4
된,Verb,10,27
된거,Noun,10,2
된다,Verb,7,1
된다,Verb,8,1
된다,Verb,10,16
된다고,Verb,9,1
된다는,Verb,10,1
된듯,Verb,10,1
될,Verb,8,2
될,Verb,9,2
될,Verb,10,16
될거,Verb,10,1
될것,Verb,8,1
될까,Verb,10,1
될듯,Verb,10,1
될수,Verb,10,1
될수도,Verb,10,1
될수있고,Verb,10,1
될수있다,Verb,10,4
될줄은,Verb,10,1
될줄이야,Verb,9,1
됨,Verb,9,1
됨,Verb,10,8
됩니다,Verb,10,2
됬는데,Verb,10,2
됬다,Verb,10,2
됬을것이다,Verb,8,1
두,Determiner,9,4
두,Determiner,10,25
두,Josa,10,2
두,Modifier,10,1
두,Noun,10,5
두고,Verb,10,4
두고두고,Noun,8,1
두고두고,Noun,10,2
두근,Adverb,10,1
두근거려서,Adjective,10,1
두근거렸었음,Adjective,9,1
두근거리게,Adjective,6,1
두근두근,Adverb,10,2
두려움,Noun,9,2
두려움,Noun,10,1
두려워하지,Adjective,10,1
두번째,Noun,10,2
두세요,Verb,10,1
두운,Noun,10,2
둘,Noun,10,2
둥,Noun,9,1
뒤,Noun,9,2
뒤,Noun,10,4
뒤봐도,Foreign,10,1
뒤봐도명작,Foreign,10,1
뒤엎는,Noun,10,1
뒤에도,Foreign,10,1
뒤집어,Verb,10,1
뒷,Modifier,9,1
뒷,Modifier,10,1
듀카드,Noun,10,1
드,Noun,9,1
드,Noun,10,4
드네,Noun,10,2
드는,Verb,10,1
드디어,Adverb,10,1
드라마,Noun,6,1
드러낸듯,Verb,10,1
드립니다,Verb,8,1
드문,Adjective,10,1
드문드문,Adverb,10,1
드세요,Verb,10,1
드소,Noun,10,1
득도,Noun,10,1
든,Josa,8,1
든,Josa,9,3
든,Josa,10,12
든다,Verb,8,1
든다,Verb,10,4
든지,Josa,10,1
듣고,Verb,10,2
듣보잡,Noun,10,1
들,Suffix,4,3
들,Suffix,5,3
들,Suffix,6,1
들,Suffix,7,6
들,Suffix,8,7
들,Suffix,9,16
들,Suffix,10,142
들,Verb,2,1
들,Verb,8,1
들,Verb,10,4
들게끔,Verb,8,1
들고,Verb,10,2
들구,Verb,10,1
들려오지만,Verb,10,1
들며,Verb,9,1
들어,Verb,10,1
들어가,Verb,10,1
들어가게,Verb,10,1
들어가서,Verb,10,1
들어도,Verb,10,3
들어라,Verb,6,1
들어서,Verb,10,1
들어있는,Verb,10,1
들어줬다,Verb,10,1
들어줬으면,Verb,10,2
들었고,Verb,10,1
들었는데,Verb,10,1
들었다,Verb,8,1
들었다,Verb,9,1
들었다,Verb,10,3
들었단,Verb,7,1
들었던건,Verb,10,1
들었습니다,Verb,10,1
들었었네,Verb,10,1
들으면,Verb,10,1
들은,Verb,10,2
들이,Verb,8,1
들인,Verb,10,1
들지,Verb,9,1
듭니,Noun,10,3
듯,Noun,8,2
듯,Noun,9,4
듯,Noun,10,24
등,Noun,6,2
등,Noun,8,1
등,Noun,9,2
등,Noun,10,4
등급,Noun,8,2
등급,Noun,10,1
등등,Noun,10,2
등장,Noun,9,2
등장,Noun,10,8
등장씬,Noun,10,3
등지,Noun,10,1
디,Noun,10,1
디렉팅,Noun,10,1
디스크,Noun,9,1
디시,Noun,10,2
디씨,Noun,9,1
디씨,Noun,10,1
디자인,Noun,10,2
디저트,Noun,10,1
디지털,Noun,7,1
딛고,Verb,9,1
딧,Noun,10,1
딩것,Noun,10,1
따,Verb,10,2
따까,Verb,9,1
따뜻한,Adjective,10,1
따라,Verb,8,1
따라가서,Verb,10,1
따라갔으면,Verb,10,1
따라올,Verb,10,3
따라올수,Verb,10,1
따로,Adverb,10,1
따르는,Verb,8,1
따름,Noun,9,1
따름,Noun,10,4
따위,Noun,6,1
따위,Noun,9,1
따위,Noun,10,2
따지지말고,Verb,10,1
딱,Adverb,9,1
딱,Adverb,10,4
딱,Modifier,10,2
딱딱하게만,Adjective,4,1
딱히,Adjective,10,1
딴,Verb,10,1
딸,Noun,10,1
딸리는,Verb,10,1
딸리는듯,Verb,7,1
딸리니까,Verb,10,1
때,Noun,4,1
때,Noun,8,2
때,Noun,9,8
때,Noun,10,67
때려,Verb,9,1
때려,Verb,10,2
때렸다,Verb,10,1
때림,Verb,10,1
때매,Noun,9,1
때매,Noun,10,1
때문,Noun,8,3
때문,Noun,9,7
때문,Noun,10,18
땐,Noun,10,5
떠나,Verb,10,1
떠나서,Verb,10,2
떠나자,Verb,10,1
떠난듯,Verb,10,1
떠오르더라,Verb,8,1
떠오른다,Verb,10,1
떠오름,Verb,10,1
떡,Noun,10,1
떡밥,Noun,10,3
떨,Verb,9,1
떨린다,Verb,10,1
떨어져도,Verb,10,1
떨어지고,Verb,9,1
떨어지는것,Verb,8,1
떨어지지,Verb,10,1
떨어지지만,Verb,8,1
떨어진,Verb,7,1
떨어진다,Verb,6,1
떨어진다,Verb,10,1
떨어질수도,Verb,8,1
떨어짐,Verb,9,2
떼,Noun,4,1
떼어다,Verb,9,1
뗄,Verb,10,2
뗄수,Verb,10,2
뗄수가,Verb,10,1
뗘,Noun,10,1
또,Noun,8,1
또,Noun,9,4
또,Noun,10,32
또다른,Modifier,10,4
또봄,Noun,10,1
또한,Modifier,10,1
또한,Noun,10,2
똑같더라,Adjective,10,1
똑같아서,Adjective,10,1
똑같은,Adjective,10,3
똑같이,Adverb,10,1
똥강아지,Noun,10,1
똥글,Noun,10,1
뚜렷한만큼,Adjective,8,1
뛰며,Verb,10,1
뛰어,Verb,9,1
뛰어,Verb,10,1
뛰어갈,Verb,4,1
뛰어나고,Adjective,8,2
뛰어나나,Adjective,9,1
뛰어나서,Adjective,9,1
뛰어나서,Adjective,10,1
뛰어난,Adjective,9,1
뛰어난,Adjective,10,3
뛰어남,Adjective,10,1
뛰어났기,Adjective,9,1
뛰어났습니다,Adjective,10,1
뛰어났을,Adjective,9,1
뛰어났을,Adjective,10,1
뛰어내릴,Verb,10,1
뛰어넘는,Verb,7,1
뛰어넘는,Verb,8,1
뛰어넘는,Verb,9,1
뛰어넘는,Verb,10,2
뛰어넘는다,Verb,10,1
뛰어넘어,Verb,10,1
뛰어넘었다,Verb,10,1
뛰어넘은,Verb,10,1
뛰어넘을,Verb,10,2
뛰어넘을거,Verb,10,1
뛰어넘지는,Verb,10,1
뜨,Verb,10,1
뜨는,Verb,9,1
뜨는데,Verb,10,1
뜬금,Noun,10,2
뜸,Noun,10,1
뜻,Noun,10,2
띄꺼워,Verb,10,1
띄었다는,Verb,10,1
띠,Noun,10,1
띨띨,Noun,9,1
띵작,Noun,10,4
라,Josa,8,1
라,Josa,9,1
라,Josa,10,12
라고,Josa,9,1
라고,Josa,10,34
라고는,Josa,10,1
라기보단,Josa,10,1
라는,Josa,8,2
라는,Josa,9,3
라는,Josa,10,24
라니,Josa,9,1
라니,Josa,10,1
라다,Noun,10,1
라도,Josa,10,2
라라,Noun,10,1
라며,Noun,7,1
라면,Noun,7,1
라면,Noun,8,1
라면,Noun,9,2
라면,Noun,10,7
라서,Josa,10,3
라서,Noun,10,1
라스,Noun,10,4
라이온즈,Noun,10,1
라이즈,Noun,7,5
라이즈,Noun,8,5
라이즈,Noun,9,14
라이즈,Noun,10,113
라인,Noun,9,1
라인업,Noun,10,2
란,Noun,9,2
란,Noun,10,3
란것,Noun,10,1
랄,Noun,8,1
랄,Noun,10,1
랏음,Noun,10,1
랑,Josa,8,2
랑,Josa,10,11
랑께,Josa,10,1
랑은,Josa,10,1
래,Josa,10,2
래빗,Noun,8,1
래빗,Noun,10,2
래서,Noun,9,1
래야,Noun,8,1
래야,Noun,10,1
랜다,Noun,10,1
랜드,Noun,10,1
랩,Noun,10,1
러,Noun,10,1
러닝,Noun,9,3
러닝,Noun,10,2
런가,Noun,10,3
런닝타임,Noun,10,2
레,Noun,8,1
레,Noun,9,1
레,Noun,10,1
레빗,Noun,10,4
레알,Noun,10,5
레옹,Noun,10,2
레이져,Noun,10,1
레이첼,Noun,9,1
레이크,Noun,10,4
레저,Noun,8,3
레저,Noun,9,3
레저,Noun,10,9
레전드,Noun,8,1
레전드,Noun,10,11
레파,Noun,10,1
렛잇고,Noun,10,1
렠,Noun,10,1
려,Noun,10,2
력,Suffix,9,1
력,Suffix,10,7
렷,Noun,10,1
로,Josa,1,1
로,Josa,6,1
로,Josa,7,3
로,Josa,8,8
로,Josa,9,15
로,Josa,10,104
로,Noun,9,2
로,Noun,10,4
로군,Josa,10,1
로그인,Noun,10,2
로는,Josa,7,2
로는,Josa,9,3
로는,Josa,10,6
로리콘,Noun,10,2
로만,Noun,7,1
로만,Noun,8,1
로만,Noun,9,2
로만,Noun,10,1
로버트,Noun,10,1
로보캅,Noun,9,1
로빈,Noun,9,6
로빈,Noun,10,34
로서,Noun,9,2
로서,Noun,10,6
로써,Noun,10,3
로운,Josa,8,1
로움,Noun,10,1
로지,Noun,10,2
롤모델,Noun,10,1
롭고,Josa,10,2
료,Noun,10,1
루,Noun,10,1
루다,Noun,10,1
루즈,Noun,10,1
룩,Suffix,10,1
르,Noun,10,1
를,Josa,1,1
를,Josa,6,1
를,Josa,7,10
를,Josa,8,15
를,Josa,9,31
를,Josa,10,238
를,Noun,9,1
를,Noun,10,9
리,Noun,9,1
리,Noun,10,2
리더,Noun,10,1
리라,Noun,10,1
리메이크,Noun,9,3
리메이크,Noun,10,1
리부트,Noun,10,2
리뷰,Noun,10,2
리브가,Noun,10,1
리안,Noun,10,1
리암,Noun,8,1
리암,Noun,9,1
리암,Noun,10,1
리야,Noun,10,1
리언,Noun,8,1
리언,Noun,9,1
리언,Noun,10,1
리얼,Noun,9,1
리얼,Noun,10,1
리즈,Noun,7,1
리즈,Noun,10,4
리지,Noun,10,1
리콜,Noun,9,1
린,Noun,10,1
린다,Noun,10,6
마,Noun,10,1
마구,Noun,10,1
마냥,Noun,10,2
마다,Josa,9,2
마다,Josa,10,20
마땅할,Adjective,10,1
마땅함,Adjective,10,1
마라,Adjective,8,1
마리옹,Noun,8,1
마리옹,Noun,10,3
마무,Noun,10,1
마무리,Noun,7,4
마무리,Noun,8,10
마무리,Noun,9,31
마무리,Noun,10,92
마블,Noun,9,1
마블,Noun,10,32
마세요,Verb,10,3
마스크,Noun,10,2
마스터피스,Noun,10,3
마실,Verb,10,1
마안,Noun,10,1
마음,Noun,9,2
마음,Noun,10,16
마음가짐,Noun,9,1
마이너,Noun,10,1
마이너스,Noun,9,1
마이클,Noun,8,1
마이클,Noun,10,2
마인드,Noun,10,1
마저,Josa,10,1
마저,Noun,7,1
마저도,Josa,9,1
마지막,Noun,6,2
마지막,Noun,7,4
마지막,Noun,8,3
마지막,Noun,9,15
마지막,Noun,10,119
마찬가지,Noun,10,2
마치,Noun,8,1
마치,Noun,10,3
마칠,Verb,10,1
마침,Noun,9,1
마침내,Noun,10,1
마침표,Noun,10,1
막,Noun,8,1
막,Noun,9,2
막,Noun,10,3
막강,Noun,8,1
막강,Noun,10,1
막스,Noun,9,1
막스,Noun,10,1
막장,Noun,8,1
막판,Noun,9,2
막히게,Verb,9,3
막힌다,Verb,9,1
만,Josa,2,1
만,Josa,5,4
만,Josa,6,1
만,Josa,7,2
만,Josa,8,5
만,Josa,9,6
만,Josa,10,43
만,Noun,8,2
만,Noun,9,3
만,Noun,10,13
만,Suffix,9,1
만,Suffix,10,4
만거냐,Verb,10,1
만나기,Verb,9,1
만나는데,Verb,10,1
만난다든지,Verb,9,1
만났는데,Verb,10,1
만다고,Verb,10,1
만드는,Verb,9,2
만드는,Verb,10,15
만드는건,Verb,10,1
만드셨나요,Verb,10,1
만드시는지,Verb,10,1
만든,Verb,8,1
만든,Verb,9,4
만든,Verb,10,13
만든거지,Verb,10,1
만든게,Verb,7,1
만든게,Verb,9,1
만든다,Verb,10,2
만들,Verb,9,1
만들,Verb,10,4
만들고,Verb,10,1
만들고도,Verb,10,1
만들기,Noun,10,1
만들까,Verb,10,1
만들다니,Verb,8,1
만들려면,Verb,9,1
만들수,Verb,10,3
만들수있냐,Verb,10,1
만들수있는,Verb,10,1
만들어,Verb,7,1
만들어,Verb,9,2
만들어,Verb,10,10
만들어야,Verb,10,1
만들어졌다,Verb,8,1
만들어주길,Verb,10,1
만들어주세요,Verb,10,1
만들어줘,Verb,10,1
만들어짐,Verb,10,1
만들었다,Verb,10,5
만들었단,Verb,10,1
만들었습니다,Verb,8,1
만들었어야,Verb,7,1
만들었으며,Verb,10,1
만들었지만,Verb,9,1
만들에,Verb,8,1
만들지,Verb,10,2
만듦,Verb,10,1
만세,Noun,10,1
만약,Noun,10,2
만에,Foreign,9,1
만에,Foreign,10,1
만에,Josa,10,3
만오천원,Noun,10,1
만으로,Josa,9,1
만으로,Josa,10,1
만으로도,Josa,10,3
만은,Josa,10,1
만의,Josa,10,5
만이,Josa,9,1
만이,Josa,10,2
만이,Noun,10,1
만점,Noun,8,1
만점,Noun,10,14
만족,Noun,8,1
만족,Noun,10,4
만족스러운,Adjective,8,1
만족스러웠다,Adjective,9,1
만족스럽다,Adjective,9,1
만족하면,Adjective,10,1
만족했다,Adjective,9,1
만큼,Josa,8,1
만큼,Josa,9,1
만큼,Josa,10,10
만큼,Noun,10,5
만큼은,Josa,8,1
만큼은,Josa,9,1
만큼은,Josa,10,8
만큼의,Josa,8,1
만큼의,Josa,10,1
만큼이나,Josa,10,1
만하,Noun,8,1
만해,Noun,8,1
만화,Noun,9,1
만화,Noun,10,3
많고,Adjective,6,1
많고,Adjective,8,1
많고,Adjective,10,2
많다,Adjective,8,1
많다,Adjective,10,1
많았는데,Adjective,10,1
많았다는,Adjective,10,1
많았지만,Adjective,9,1
많으,Adjective,10,1
많은,Adjective,8,1
많은,Adjective,9,1
많은,Adjective,10,10
많은것을,Adjective,8,1
많을,Adjective,10,1
많이,Adverb,6,2
많이,Adverb,7,1
많이,Adverb,8,1
많이,Adverb,9,4
많이,Adverb,10,8
많지만,Adjective,7,1
많지만,Adjective,10,2
맏,Noun,10,1
말,Noun,5,1
말,Noun,7,4
말,Noun,8,2
말,Noun,9,8
말,Noun,10,152
말고,Josa,10,3
말까,Verb,10,1
말라,Adjective,6,1
말로,Noun,10,8
말아먹었다는,Verb,10,1
말아먹었으니,Verb,10,1
말아먹은,Verb,9,1
말았다,Verb,7,1
말좀,Noun,6,1
말함,Noun,10,1
맘,Noun,9,1
맘,Noun,10,5
맘껏,Noun,10,1
맘대로,Adverb,10,2
맙시,Noun,10,2
맛,Noun,7,1
맛,Noun,10,3
맛보게,Verb,10,1
망,Noun,9,1
망설이다가,Verb,10,1
망작,Noun,10,2
망토,Noun,10,1
망하기,Adjective,10,1
망하지,Adjective,10,1
망할,Adjective,10,1
망했고,Adjective,7,1
맞게,Verb,10,4
맞군요,Verb,10,1
맞냐,Verb,10,1
맞는,Verb,9,1
맞는,Verb,10,5
맞는데,Verb,10,1
맞는데요,Verb,10,1
맞는말이지,Verb,10,1
맞는지,Verb,7,1
맞먹으려는,Verb,8,1
맞서,Verb,10,1
맞서는,Verb,9,1
맞서는,Verb,10,1
맞아,Verb,10,1
맞아서,Verb,9,1
맞았나,Verb,10,1
맞지,Verb,10,1
맞지도,Verb,10,1
맞추기여서,Verb,9,1
맞추느라,Verb,8,1
맡기는,Verb,8,1
맡았다면,Verb,10,1
매,Modifier,8,2
매,Modifier,10,3
매,Noun,10,1
매구,Verb,10,1
매긴다는게,Verb,10,1
매니아,Noun,10,1
매드,Noun,10,1
매력,Noun,6,1
매력,Noun,7,1
매력,Noun,8,1
매력,Noun,9,6
매력,Noun,10,13
매번,Noun,10,2
매우,Noun,9,2
매우,Noun,10,6
매우진못,Verb,8,1
매운줄도,Adjective,10,1
매트릭스,Noun,9,1
맥,Noun,9,1
맥,Noun,10,1
맥락,Noun,10,1
맥빠지는,Adjective,8,1
맥스,Noun,10,1
맥주,Noun,10,1
맨,Modifier,10,3
맨,Noun,10,4
맨날,Adverb,9,1
맨몸,Noun,10,1
맴도,Noun,10,1
맴돈다,Verb,10,1
맺,Verb,9,1
맺,Verb,10,1
맺다,Verb,9,1
맺어,Verb,10,1
맺은것,Verb,9,1
맺을,Verb,10,1
맺음,Verb,9,1
맺음,Verb,10,2
머,Noun,10,4
머겅,Verb,10,2
머냐,Adjective,10,1
머는,Adjective,10,1
머리,Noun,10,7
머릿속,Noun,9,1
머시,Noun,10,1
머싯어,Noun,10,1
머피,Noun,8,1
머피,Noun,9,1
머피,Noun,10,1
먹,Verb,9,1
먹,Verb,10,2
먹고,Verb,10,2
먹는다,Verb,10,2
먹어서,Verb,10,1
먹었다,Verb,10,1
먹죠,Verb,10,1
먹하고,Verb,9,1
먹히는듯,Verb,10,1
먼,Adjective,8,1
먼,Adjective,9,2
먼,Adjective,10,4
먼가,Adjective,10,1
먼에,Adjective,10,1
먼저,Noun,10,2
먼치킨,Noun,10,1
멈추지,Verb,10,1
멋,Noun,9,1
멋,Noun,10,4
멋있게,Adjective,10,5
멋있고,Adjective,10,1
멋있는,Adjective,10,1
멋있다,Adjective,8,1
멋있다,Adjective,9,1
멋있다,Adjective,10,5
멋있어,Adjective,8,1
멋있어,Adjective,10,2
멋있었어요,Adjective,10,2
멋있었을텐데,Adjective,10,1
멋있음,Adjective,10,2
멋져,Adjective,9,1
멋져,Adjective,10,1
멋져서,Adjective,10,1
멋져요,Adjective,10,1
멋졌고,Adjective,10,1
멋졌다,Adjective,10,2
멋졌습니다,Adjective,10,1
멋졌음,Adjective,10,1
멋지게,Adjective,8,1
멋지게,Adjective,9,1
멋지게,Adjective,10,7
멋지고,Adjective,10,2
멋지다,Adjective,9,1
멋지다,Adjective,10,6
멋지다는,Adjective,10,1
멋지던,Adjective,9,1
멋진,Adjective,7,1
멋진,Adjective,8,3
멋진,Adjective,9,4
멋진,Adjective,10,14
멋진듯,Adjective,10,1
멋진마,Adjective,10,1
멋집니다,Adjective,10,3
멍,Noun,10,2
멍작,Noun,10,1
멎는다,Verb,10,1
메,Noun,10,1
메세지,Noun,9,2
메세지,Noun,10,1
메시지,Noun,7,1
메시지,Noun,8,1
메시지,Noun,10,3
메이드,Noun,10,1
메이저,Noun,10,1
메이킹,Noun,10,1
메인,Noun,6,1
메인,Noun,7,1
메인디,Verb,10,1
메일,Noun,10,1
메카,Noun,10,1
메트로폴리탄,Noun,10,1
멘델,Noun,8,1
멘트,Noun,9,1
멜로,Noun,10,1
며,Josa,10,4
며,Noun,10,1
면,Josa,9,3
면,Josa,10,25
면,Noun,8,1
면,Noun,9,2
면,Noun,10,4
면도,Noun,10,3
면모,Noun,10,1
면상,Noun,10,1
면서,Noun,10,2
면은,Eomi,10,1
명,Noun,9,4
명,Noun,10,5
명,Suffix,10,1
명대사,Noun,10,2
명불허전,Noun,9,1
명불허전,Noun,10,7
명성,Noun,9,2
명성,Noun,10,2
명연기,Noun,9,1
명작,Noun,7,1
명작,Noun,8,2
명작,Noun,9,19
명작,Noun,10,140
명장,Noun,9,1
명장,Noun,10,3
명품,Noun,1,1
명품,Noun,9,2
명품,Noun,10,1
명화,Noun,10,3
명확한,Adjective,10,1
몇,Modifier,9,1
몇,Modifier,10,7
몇,Noun,9,2
몇,Noun,10,4
몇몇,Noun,10,1
몇번,Noun,10,22
몇십,Modifier,10,1
모,Modifier,10,1
모,Noun,10,2
모건,Noun,8,1
모건,Noun,10,2
모두,Noun,9,4
모두,Noun,10,21
모든,Modifier,10,18
모든,Noun,8,1
모든,Noun,9,4
모든,Noun,10,20
모르게,Verb,8,1
모르게,Verb,10,2
모르겠고,Verb,10,1
모르겠네,Verb,10,1
모르겠다,Verb,10,3
모르겠지만,Verb,10,1
모르고,Verb,10,4
모르나,Verb,10,1
모르는,Verb,10,4
모르니,Verb,10,1
모르시나,Verb,10,1
모르지만,Verb,9,1
모른다,Verb,10,1
모릅니다만,Verb,10,1
모범,Noun,10,3
모습,Noun,8,1
모습,Noun,9,2
모습,Noun,10,11
모았다,Verb,10,1
모음,Noun,10,1
모자,Noun,10,1
모자라,Noun,10,1
모자라서,Verb,1,1
모자라서,Verb,10,1
모자랄,Verb,10,1
모자랐던,Verb,9,1
모조리,Noun,10,1
모호하게,Adjective,10,1
모호하다,Adjective,9,1
목,Noun,10,1
목소리,Noun,7,1
목소리,Noun,9,1
목소리,Noun,10,3
목숨,Noun,10,1
목적,Noun,10,1
목표,Noun,10,1
몫,Noun,10,3
몬드헤링턴,Noun,10,1
몰,Verb,9,1
몰,Verb,10,1
몰고,Verb,10,1
몰라,Verb,10,2
몰라도,Verb,8,1
몰라도,Verb,10,5
몰라서,Verb,10,1
몰락,Noun,10,2
몰랐는데,Verb,9,1
몰랐다,Verb,10,2
몰랐으나,Verb,10,1
몰랐지만,Verb,10,1
몰아,Verb,9,1
몰입,Noun,7,1
몰입,Noun,8,1
몰입,Noun,9,2
몰입,Noun,10,9
몰입도,Noun,7,1
몰입도,Noun,9,2
몰입도,Noun,10,3
몸,Noun,10,3
몸매,Noun,8,1
몸소,Noun,7,1
못,Noun,5,1
못,Noun,7,1
못,Noun,9,2
못,Noun,10,12
못,VerbPrefix,6,1
못,VerbPrefix,7,1
못,VerbPrefix,8,3
못,VerbPrefix,9,12
못,VerbPrefix,10,48
못지않게,Adjective,10,2
못지않은,Adjective,7,1
못지않은,Adjective,9,1
못지않은,Adjective,10,1
못햇,Noun,9,1
묘사,Noun,10,2
무,Noun,10,3
무거운,Adjective,10,1
무겁고,Adjective,10,2
무게,Noun,10,5
무고,Noun,10,2
무과,Noun,10,1
무기,Noun,9,1
무기,Noun,10,1
무난,Noun,7,2
무너,Noun,10,1
무너진,Verb,9,1
무리,Noun,4,1
무리,Noun,10,1
무리였다,Adjective,10,1
무리한,Adjective,7,1
무법자,Noun,10,1
무비,Noun,8,1
무비,Noun,9,1
무비,Noun,10,4
무서운,Adjective,10,3
무서워,Adjective,9,1
무서워,Adjective,10,1
무슨,Modifier,2,1
무슨,Modifier,10,8
무슨,Noun,8,1
무슨,Noun,9,1
무슨,Noun,10,10
무시,Noun,9,1
무시,Noun,10,1
무엇,Noun,7,1
무엇,Noun,10,11
무의미할,Adjective,10,1
무인,Noun,10,1
무작정,Noun,10,1
무장,Noun,10,1
무재,Noun,10,1
무조건,Noun,9,2
무조건,Noun,10,2
무차별,Noun,9,1
무척,Noun,10,2
묵묵히,Adjective,10,1
묵직하고,Adjective,9,1
묵직하다,Adjective,10,2
묵직한,Adjective,9,1
묵직한,Adjective,10,2
묶음,Noun,1,1
문,Modifier,10,1
문과,Noun,10,1
문명,Noun,10,1
문제,Noun,8,1
문제,Noun,10,1
묻고싶다,Verb,9,1
묻어,Verb,9,1
묻어나게,Verb,9,1
묻힌,Verb,10,2
묻힌다는것보단,Verb,10,1
물,Noun,7,1
물,Noun,8,2
물,Noun,9,9
물,Noun,10,70
물들,Verb,9,1
물들과는,Verb,9,1
물들이,Verb,8,1
물들이,Verb,10,1
물러날,Verb,10,1
물론,Adverb,7,1
물론,Adverb,9,3
물론,Adverb,10,10
물리치는,Verb,10,1
물의,Noun,5,1
물의,Noun,7,1
물의,Noun,9,5
물의,Noun,10,11
물이,Noun,9,2
물이,Noun,10,13
물인듯,Verb,10,1
물인줄,Verb,10,1
물정,Noun,7,1
물치곤,Verb,7,1
뭉,Noun,10,1
뭉클한,Adjective,10,1
뭐,Noun,1,1
뭐,Noun,9,3
뭐,Noun,10,15
뭐라고,Verb,10,3
뭐라하는건,Verb,10,1
뭐해,Noun,10,1
뭔,Modifier,10,7
뭔가,Noun,8,6
뭔가,Noun,9,2
뭔가,Noun,10,3
뭘,Noun,10,3
미,Adjective,10,1
미개한,Adjective,10,1
미국,Noun,10,3
미국영화,Noun,4,1
미덕,Noun,10,1
미란다,Noun,8,1
미래,Noun,10,1
미련,Noun,9,1
미련,Noun,10,1
미를,Adjective,8,1
미를,Adjective,10,1
미만,Noun,10,1
미사여구,Noun,10,1
미소,Noun,10,1
미숙,Noun,9,1
미시,Noun,9,1
미식축구,Noun,7,1
미안하다,Adjective,10,2
미안해,Adjective,10,1
미쳣다,Noun,10,1
미쳤네,Adjective,9,1
미쳤다,Adjective,9,1
미쳤다,Adjective,10,1
미쳤어,Adjective,10,1
미치겠다,Adjective,10,1
미치광이,Noun,10,1
미치네,Adjective,10,1
미치도록,Adjective,10,1
미치지,Adjective,10,1
미치지는,Adjective,10,1
미치지만,Adjective,9,1
미치지만,Adjective,10,2
미친,Adjective,10,7
미친듯,Adjective,9,1
미친듯,Adjective,10,1
미칠지,Adjective,9,1
믿,Verb,10,1
믿고,Verb,9,2
믿고,Verb,10,6
믿기지가,Verb,10,1
믿을게,Verb,10,1
믿음,Noun,10,1
믿지마,Verb,10,1
밀려오는,Verb,10,2
밀려온다,Verb,10,1
밋,Noun,10,1
밋엇,Noun,10,1
밑,Noun,9,1
밑,Noun,10,1
밑댓,Noun,8,1
바,Noun,10,5
바꿔주는,Verb,10,1
바뀌게,Verb,10,1
바뀌는,Verb,8,1
바뀌었고,Verb,10,1
바뀐,Verb,9,1
바뀜,Verb,10,1
바다,Noun,9,1
바다로,Noun,10,1
바닥,Noun,10,3
바라는,Verb,9,1
바라던,Verb,10,1
바라본다면,Verb,10,1
바라지,Noun,10,1
바란,Noun,10,1
바란것처럼,Verb,10,1
바란다,Verb,10,4
바랄,Verb,9,1
바람직한,Adjective,9,1
바랍니다,Verb,10,1
바램,Noun,10,1
